,run_name,solver,sketch_size_formula,sketch_size,time (median),time (1st quartile),time (3rd quartile)
0,no_mom,subsample,10%,2064,76.53176093002548,73.80753513227683,79.89823279497796
1,no_mom,subsample,50%,10320,82.10598249454051,79.45354235323612,89.73277128950576
2,no_mom,subsample,90%,18576,100.55515266553266,95.11954901204444,107.27357395098079
3,cst_mom,subsample,10%,2064,177.55022281652782,174.29790322299232,183.81862562999595
4,cst_mom,subsample,50%,10320,200.26769357651938,195.80542483899626,205.5428417759831
5,cst_mom,subsample,90%,18576,378.9546935084509,371.9395835886826,385.3468766095175
6,inc_mom,subsample,10%,2064,94.8298166685272,90.61778171427432,97.59102154822904
7,inc_mom,subsample,50%,10320,82.46726771601243,80.86496244595037,88.70166206598515
8,inc_mom,subsample,90%,18576,97.58527251204941,93.64851403076318,107.4483580775559
