,run_name,solver,sketch_size_formula,sketch_size,time (median),time (1st quartile),time (3rd quartile)
0,boston,subsample,m/4,3,0.013537364000512753,0.012569833500492678,0.020655472999351332
1,boston,gaussian,m/4,3,0.06340979749984399,0.06048598049983411,0.07169595650248084
2,boston,count,m/4,3,0.3147649229995295,0.2891100814977108,0.3404444005000187
3,boston,subcount,m/4,3,0.07758174899936421,0.06428184424930805,0.0830073529996298
4,boston,hadamard,m/4,3,0.6017551074983203,0.5463846314978582,0.7165192604979893
