,no_mom | count | sketch_size = m/4 = 2 | residual_norms (median),no_mom | count | sketch_size = m/4 = 2 | residual_norms (1st quartile),no_mom | count | sketch_size = m/4 = 2 | residual_norms (3rd quartile),cst_mom | count | sketch_size = m/4 = 2 | residual_norms (median),cst_mom | count | sketch_size = m/4 = 2 | residual_norms (1st quartile),cst_mom | count | sketch_size = m/4 = 2 | residual_norms (3rd quartile),inc_mom | count | sketch_size = m/4 = 2 | residual_norms (median),inc_mom | count | sketch_size = m/4 = 2 | residual_norms (1st quartile),inc_mom | count | sketch_size = m/4 = 2 | residual_norms (3rd quartile)
0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,0.007050770379242234,0.0019292536132387095,0.01872721012378016,0.0070507703792421815,0.0019292536132387603,0.01872721012378021,0.007050770379242234,0.0019292536132387095,0.01872721012378016
2,0.0021999961317123234,0.0012545090736494,0.004278365105486782,0.49920702909506653,0.4915886751290707,0.5004603721308466,0.005107573648221176,0.004320801436137995,0.005487319084653233
3,0.0020773530917156664,0.0012140898377415695,0.002315713902897851,0.2500249574080813,0.24797352636968387,0.25114865239350637,0.0020694839215292245,0.001201995450330982,0.0024706211544014887
4,0.0017796076808422846,0.001493558537775122,0.0024718363877524363,0.12263374267626326,0.1182758423825678,0.12404197131253371,0.0018059432437422622,0.0014528219084340118,0.002463334001038358
5,0.0020641597889185332,0.001540915022738942,0.004428925939342205,0.18749794580052206,0.18543566987884208,0.18822176080513028,0.002076073119979799,0.001535305996489293,0.004455509802527987
6,0.001763621443240472,0.0013102608067749545,0.00210473233438627,0.03239647288999012,0.02944906426199077,0.03616894567494806,0.0017716149873950636,0.0013006417465117174,0.0021102685375321982
7,0.0017740347523873404,0.0016135004154014436,0.0027976325876171693,0.0764243461839838,0.07287554387900659,0.08055673147213777,0.0018092563901446978,0.0016047922770410935,0.002781363499892374
8,0.0016523561332192588,0.0012765147903406517,0.0026846890799070303,0.0548979600339598,0.05341928771500062,0.05763236469151629,0.00165294084917468,0.0012926071518188475,0.0026705131454466415
9,0.0019847960695984425,0.0015553626038585962,0.0036070732440890733,0.012029270234392644,0.010064207177965686,0.012902974719145047,0.002050105446030708,0.001542442870915678,0.0035655451797544156
10,0.0021878084737956835,0.0013145170063618016,0.0025042144304451507,0.030602127916224648,0.02749538845341218,0.0335530514832672,0.0021945497842282193,0.0012675760397233133,0.002628487468885267
11,0.0017946316668471928,0.0014990348444381477,0.002115994669778403,0.010964186474395125,0.010021464966416593,0.013785619099150137,0.0017924561325926682,0.0014947086517717832,0.0021092047098733085
12,0.0016802521439021783,0.0011659912991328028,0.0021158429778680844,0.011718290213037486,0.010520234195628229,0.012521732949144496,0.0016818477301219674,0.0011604054492169815,0.002007765551526405
13,0.0020950403543208984,0.0014782782107363268,0.0033636530078591503,0.015012463258325972,0.011768101363415507,0.016983110282901157,0.0020184457513069444,0.0014692559170137241,0.0033619951857289457
14,0.0014002738321131692,0.0013456137765412515,0.002288376766719232,0.004749706400414694,0.003603693220195363,0.006054779771501151,0.00142437896946644,0.0013450934951279316,0.002257258305385704
15,0.0017493258992264476,0.0011278771369160525,0.0024641871570740886,0.007666410562301082,0.006582981530673208,0.008462661988082836,0.0017703237513834297,0.001117105453395119,0.0024593819153730387
16,0.0018141267344692488,0.0012273444425444178,0.0027655899177854095,0.006657088755924136,0.004198170219252836,0.009356301121689531,0.001887391497482909,0.001200286741547234,0.002734667939704288
17,0.0021048702858012035,0.0014140575604484882,0.002971905595064805,0.004779409862223742,0.0034585718262834138,0.007246905349823069,0.0021227703618647157,0.0014564831266070226,0.00305086131473262
