,no_mom | count | sketch_size = m/4 = 2 | residual_norms (median),no_mom | count | sketch_size = m/4 = 2 | residual_norms (1st quartile),no_mom | count | sketch_size = m/4 = 2 | residual_norms (3rd quartile),cst_mom | count | sketch_size = m/4 = 2 | residual_norms (median),cst_mom | count | sketch_size = m/4 = 2 | residual_norms (1st quartile),cst_mom | count | sketch_size = m/4 = 2 | residual_norms (3rd quartile),inc_mom | count | sketch_size = m/4 = 2 | residual_norms (median),inc_mom | count | sketch_size = m/4 = 2 | residual_norms (1st quartile),inc_mom | count | sketch_size = m/4 = 2 | residual_norms (3rd quartile)
0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,0.0012693603735559958,0.0010888026284171929,0.003477373171212208,0.0012693603735560634,0.0010888026284172451,0.0034773731712122663,0.0012693603735559958,0.0010888026284171929,0.003477373171212208
2,0.0010610025255143683,0.0009282067709559372,0.0016234435638104376,0.5002534937818873,0.4995478220269978,0.5007669687621294,0.005479222681060448,0.004831161356795483,0.0057552790240689815
3,0.0013506335963983035,0.0008277008476334691,0.002155292158559024,0.25064319804514645,0.24964680601137412,0.25184668664329096,0.0014188011263420134,0.0008163916349259228,0.0021610605405478255
4,0.001656396382875853,0.0012703832513718755,0.0019125495811728513,0.12396856964995193,0.12211519549858994,0.12470783758185269,0.0016094199884331766,0.0013072150669190081,0.0019105395762063601
5,0.0013400061593027996,0.0009928977315439799,0.0026370619707544018,0.18775376726402324,0.18650022689239548,0.18895995623533093,0.0013402440952532948,0.0009787168004845236,0.002623744785611381
6,0.001214701029866824,0.0011103511041277423,0.001289201905509618,0.03107940603813144,0.02857722946236206,0.032623743145374355,0.0012171482835928794,0.0010945281499151014,0.0013130450241227716
7,0.001441898034972264,0.0013563653217968609,0.0021233524823252668,0.07756514260733934,0.07656911953074055,0.08089941321645366,0.0014643231898551767,0.0013810017624972437,0.002155569909725738
8,0.0011432046209983128,0.0009603877132231221,0.0021233160707329777,0.05523443765395858,0.053767952838047146,0.056752127068108456,0.0011460407419927369,0.000956001891926564,0.0020769773521572264
9,0.001188601837148351,0.0008250802568142929,0.0025199319656452183,0.010962821170702176,0.010862913256864209,0.013235138652935406,0.0011887034852482077,0.000825890125942883,0.0025634843312969807
10,0.001554380641485949,0.0008948025143085019,0.002963015725784386,0.032849677347578,0.03192399826188931,0.03507782395237385,0.001549742333551677,0.0009010541244813604,0.0030822974215302143
11,0.0016013450934206815,0.0011857783819005465,0.002643936711644794,0.011383211354975841,0.009780350899100471,0.012764643703616237,0.0015879575017373412,0.0012677839873127148,0.0026303287165794025
12,0.001378848056007563,0.0009891767268197912,0.0017724263339621497,0.012538340686387216,0.012008400691168937,0.012914252336108722,0.0013767270717110192,0.0010231906962066004,0.0017164898271170151
13,0.0012597474973928824,0.0009939687656797635,0.0025496281825729593,0.011839571940891101,0.011586203493874316,0.012949927696930447,0.0012037447651202541,0.000975833954045432,0.002370502205226937
14,0.0011301361432873801,0.0009610560698140927,0.0017833223287473676,0.003625082607841084,0.00184011483604979,0.005664354874093039,0.0011542706964133087,0.0009516561954295158,0.001756254208657331
15,0.0008465398764343748,0.0007155823675843912,0.0015507549449574045,0.0063076680929057116,0.005857794529640403,0.007847911884158443,0.0008459190900765733,0.000715435071656109,0.001556429392326124
16,0.0012239414093373358,0.0011098104561178266,0.0023587148673788636,0.004399315647571459,0.003119758499397954,0.008191022871102766,0.0013065555440808538,0.001112548113573435,0.0022364815536846097
17,0.0010046328190035673,0.000852568651947783,0.0030332980362528877,0.004477091601065333,0.0031603315410345368,0.00555973258956779,0.0010711332396228527,0.00087236618012736,0.003098444212292803
