,rcv1 | direct | sketch_size = m^(2/3) = 1307 | residual_norms (median),rcv1 | direct | sketch_size = m^(2/3) = 1307 | residual_norms (1st quartile),rcv1 | direct | sketch_size = m^(2/3) = 1307 | residual_norms (3rd quartile),rcv1 | cg | sketch_size = m^(2/3) = 1307 | residual_norms (median),rcv1 | cg | sketch_size = m^(2/3) = 1307 | residual_norms (1st quartile),rcv1 | cg | sketch_size = m^(2/3) = 1307 | residual_norms (3rd quartile),rcv1 | subsample | sketch_size = m^(2/3) = 1307 | residual_norms (median),rcv1 | subsample | sketch_size = m^(2/3) = 1307 | residual_norms (1st quartile),rcv1 | subsample | sketch_size = m^(2/3) = 1307 | residual_norms (3rd quartile),rcv1 | count | sketch_size = m^(2/3) = 1307 | residual_norms (median),rcv1 | count | sketch_size = m^(2/3) = 1307 | residual_norms (1st quartile),rcv1 | count | sketch_size = m^(2/3) = 1307 | residual_norms (3rd quartile)
47,,,,,,,0.02992020358986871,0.02992020358986871,0.02992020358986871,,,
48,,,,,,,0.024599841874678178,0.024599841874678178,0.024599841874678178,,,
49,,,,,,,0.024670326531489446,0.024670326531489446,0.024670326531489446,,,
50,,,,,,,0.025961657337406654,0.025961657337406654,0.025961657337406654,,,
51,,,,,,,0.02059005619714771,0.02059005619714771,0.02059005619714771,,,
52,,,,,,,0.027214414645716993,0.027214414645716993,0.027214414645716993,,,
53,,,,,,,0.027356919667543438,0.027356919667543438,0.027356919667543438,,,
54,,,,,,,0.022869489381140373,0.022869489381140373,0.022869489381140373,,,
55,,,,,,,0.023618517506902057,0.023618517506902057,0.023618517506902057,,,
56,,,,,,,0.02545246068559779,0.02545246068559779,0.02545246068559779,,,
57,,,,,,,0.026725573221164197,0.026725573221164197,0.026725573221164197,,,
58,,,,,,,0.021294328976001992,0.021294328976001992,0.021294328976001992,,,
59,,,,,,,0.021125186182284376,0.021125186182284376,0.021125186182284376,,,
60,,,,,,,0.021967291773294872,0.021967291773294872,0.021967291773294872,,,
61,,,,,,,0.022093686258811633,0.022093686258811633,0.022093686258811633,,,
62,,,,,,,0.023200948218531307,0.023200948218531307,0.023200948218531307,,,
63,,,,,,,0.023429690981344606,0.023429690981344606,0.023429690981344606,,,
64,,,,,,,0.020771548417787757,0.020771548417787757,0.020771548417787757,,,
65,,,,,,,0.02839663008009723,0.02839663008009723,0.02839663008009723,,,
66,,,,,,,0.026564034645692524,0.026564034645692524,0.026564034645692524,,,
67,,,,,,,0.024279911082538762,0.024279911082538762,0.024279911082538762,,,
68,,,,,,,0.026073370890935532,0.026073370890935532,0.026073370890935532,,,
69,,,,,,,0.02505894544245935,0.02505894544245935,0.02505894544245935,,,
70,,,,,,,0.024185245692944106,0.024185245692944106,0.024185245692944106,,,
71,,,,,,,0.023318345912536093,0.023318345912536093,0.023318345912536093,,,
72,,,,,,,0.022983465334321378,0.022983465334321378,0.022983465334321378,,,
73,,,,,,,0.021745016282395484,0.021745016282395484,0.021745016282395484,,,
74,,,,,,,0.022000698283843056,0.022000698283843056,0.022000698283843056,,,
75,,,,,,,0.02189160501858781,0.02189160501858781,0.02189160501858781,,,
76,,,,,,,0.019999790030396203,0.019999790030396203,0.019999790030396203,,,
77,,,,,,,0.025005781627107627,0.025005781627107627,0.025005781627107627,,,
78,,,,,,,0.025576749584027038,0.025576749584027038,0.025576749584027038,,,
79,,,,,,,0.02530469625530885,0.02530469625530885,0.02530469625530885,,,
80,,,,,,,0.021259964785110084,0.021259964785110084,0.021259964785110084,,,
81,,,,,,,0.019736100157329933,0.019736100157329933,0.019736100157329933,,,
82,,,,,,,0.019464938853445822,0.019464938853445822,0.019464938853445822,,,
83,,,,,,,0.020161729667734822,0.020161729667734822,0.020161729667734822,,,
84,,,,,,,0.019555985564133217,0.019555985564133217,0.019555985564133217,,,
85,,,,,,,0.020111209506771144,0.020111209506771144,0.020111209506771144,,,
86,,,,,,,0.020783046076003828,0.020783046076003828,0.020783046076003828,,,
87,,,,,,,0.0210201259730168,0.0210201259730168,0.0210201259730168,,,
88,,,,,,,0.0219259167876945,0.0219259167876945,0.0219259167876945,,,
89,,,,,,,0.024411864205068946,0.024411864205068946,0.024411864205068946,,,
90,,,,,,,0.023153230514559267,0.023153230514559267,0.023153230514559267,,,
91,,,,,,,0.022152510457353735,0.022152510457353735,0.022152510457353735,,,
92,,,,,,,0.02112206101749149,0.02112206101749149,0.02112206101749149,,,
93,,,,,,,0.020293593323588273,0.020293593323588273,0.020293593323588273,,,
94,,,,,,,0.02109576119488684,0.02109576119488684,0.02109576119488684,,,
95,,,,,,,0.021209708599410137,0.021209708599410137,0.021209708599410137,,,
96,,,,,,,0.02114561608153049,0.02114561608153049,0.02114561608153049,,,
97,,,,,,,0.02078799328928151,0.02078799328928151,0.02078799328928151,,,
98,,,,,,,0.021409649405809295,0.021409649405809295,0.021409649405809295,,,
99,,,,,,,0.021369982101880854,0.021369982101880854,0.021369982101880854,,,
100,,,,,,,0.021104030232877376,0.021104030232877376,0.021104030232877376,,,
101,,,,,,,0.02204951066660986,0.02204951066660986,0.02204951066660986,,,
102,,,,,,,0.021418777054758885,0.021418777054758885,0.021418777054758885,,,
103,,,,,,,0.019951937286507924,0.019951937286507924,0.019951937286507924,,,
104,,,,,,,0.019653309578277496,0.019653309578277496,0.019653309578277496,,,
105,,,,,,,0.019371801975956122,0.019371801975956122,0.019371801975956122,,,
106,,,,,,,0.020491389078633064,0.020491389078633064,0.020491389078633064,,,
107,,,,,,,0.021604140365183717,0.021604140365183717,0.021604140365183717,,,
108,,,,,,,0.021702845155550647,0.021702845155550647,0.021702845155550647,,,
109,,,,,,,0.020548320961547753,0.020548320961547753,0.020548320961547753,,,
110,,,,,,,0.022980582502959486,0.022980582502959486,0.022980582502959486,,,
111,,,,,,,0.02396449988643616,0.02396449988643616,0.02396449988643616,,,
112,,,,,,,0.023320381202692718,0.023320381202692718,0.023320381202692718,,,
113,,,,,,,0.01956075848497977,0.01956075848497977,0.01956075848497977,,,
114,,,,,,,0.019531850568947837,0.019531850568947837,0.019531850568947837,,,
115,,,,,,,0.019450441299917347,0.019450441299917347,0.019450441299917347,,,
116,,,,,,,0.02022300980232047,0.02022300980232047,0.02022300980232047,,,
117,,,,,,,0.02168539566934556,0.02168539566934556,0.02168539566934556,,,
118,,,,,,,0.023176344482266277,0.023176344482266277,0.023176344482266277,,,
119,,,,,,,0.02203755689664719,0.02203755689664719,0.02203755689664719,,,
120,,,,,,,0.019684487199497135,0.019684487199497135,0.019684487199497135,,,
121,,,,,,,0.018905094801265742,0.018905094801265742,0.018905094801265742,,,
122,,,,,,,0.021843880011943363,0.021843880011943363,0.021843880011943363,,,
123,,,,,,,0.003088537017210191,0.003088537017210191,0.003088537017210191,,,
124,,,,,,,0.008808938059429838,0.008808938059429838,0.008808938059429838,,,
125,,,,,,,0.003950119575906461,0.003950119575906461,0.003950119575906461,,,
126,,,,,,,0.014215791875260982,0.014215791875260982,0.014215791875260982,,,
127,,,,,,,0.01781044600326275,0.01781044600326275,0.01781044600326275,,,
128,,,,,,,0.016646488447484304,0.016646488447484304,0.016646488447484304,,,
129,,,,,,,0.015473186596249817,0.015473186596249817,0.015473186596249817,,,
130,,,,,,,0.01484498275524035,0.01484498275524035,0.01484498275524035,,,
131,,,,,,,0.014661099941514297,0.014661099941514297,0.014661099941514297,,,
132,,,,,,,0.013871295995505838,0.013871295995505838,0.013871295995505838,,,
133,,,,,,,0.013723338665216347,0.013723338665216347,0.013723338665216347,,,
134,,,,,,,0.015820646414732006,0.015820646414732006,0.015820646414732006,,,
135,,,,,,,0.017911926365826263,0.017911926365826263,0.017911926365826263,,,
136,,,,,,,0.014782506570782051,0.014782506570782051,0.014782506570782051,,,
137,,,,,,,0.014197711062416563,0.014197711062416563,0.014197711062416563,,,
138,,,,,,,0.01271001285739806,0.01271001285739806,0.01271001285739806,,,
139,,,,,,,0.014433950307853364,0.014433950307853364,0.014433950307853364,,,
140,,,,,,,0.015701918977637723,0.015701918977637723,0.015701918977637723,,,
141,,,,,,,0.014499481472657543,0.014499481472657543,0.014499481472657543,,,
142,,,,,,,0.015338459460505334,0.015338459460505334,0.015338459460505334,,,
143,,,,,,,0.016327309396122473,0.016327309396122473,0.016327309396122473,,,
144,,,,,,,0.017137335104459358,0.017137335104459358,0.017137335104459358,,,
145,,,,,,,0.01730770004546221,0.01730770004546221,0.01730770004546221,,,
146,,,,,,,0.016690672443273772,0.016690672443273772,0.016690672443273772,,,
147,,,,,,,0.016863401744396087,0.016863401744396087,0.016863401744396087,,,
148,,,,,,,0.018016530777491758,0.018016530777491758,0.018016530777491758,,,
149,,,,,,,0.017251997532157972,0.017251997532157972,0.017251997532157972,,,
150,,,,,,,0.018761873563446756,0.018761873563446756,0.018761873563446756,,,
151,,,,,,,0.01802680164313552,0.01802680164313552,0.01802680164313552,,,
152,,,,,,,0.01635287324166997,0.01635287324166997,0.01635287324166997,,,
153,,,,,,,0.015947696996244744,0.015947696996244744,0.015947696996244744,,,
154,,,,,,,0.01636815292373243,0.01636815292373243,0.01636815292373243,,,
155,,,,,,,0.015338590205043346,0.015338590205043346,0.015338590205043346,,,
156,,,,,,,0.017554384216112568,0.017554384216112568,0.017554384216112568,,,
157,,,,,,,0.0194504708569304,0.0194504708569304,0.0194504708569304,,,
158,,,,,,,0.017827382296150506,0.017827382296150506,0.017827382296150506,,,
159,,,,,,,0.01636624652441933,0.01636624652441933,0.01636624652441933,,,
160,,,,,,,0.016745341718474038,0.016745341718474038,0.016745341718474038,,,
161,,,,,,,0.018205130422659057,0.018205130422659057,0.018205130422659057,,,
162,,,,,,,0.017767060700564354,0.017767060700564354,0.017767060700564354,,,
163,,,,,,,0.018038234086809345,0.018038234086809345,0.018038234086809345,,,
164,,,,,,,0.017775545613293805,0.017775545613293805,0.017775545613293805,,,
165,,,,,,,0.016699456810295835,0.016699456810295835,0.016699456810295835,,,
166,,,,,,,0.016637224570002673,0.016637224570002673,0.016637224570002673,,,
167,,,,,,,0.016752467458734068,0.016752467458734068,0.016752467458734068,,,
168,,,,,,,0.016893194373684434,0.016893194373684434,0.016893194373684434,,,
169,,,,,,,0.016453021877093365,0.016453021877093365,0.016453021877093365,,,
170,,,,,,,0.002620232458081692,0.002620232458081692,0.002620232458081692,,,
171,,,,,,,0.0026092511440352316,0.0026092511440352316,0.0026092511440352316,,,
172,,,,,,,0.008605846421919354,0.008605846421919354,0.008605846421919354,,,
173,,,,,,,0.015006692842598693,0.015006692842598693,0.015006692842598693,,,
174,,,,,,,0.015783293362387308,0.015783293362387308,0.015783293362387308,,,
175,,,,,,,0.014755585404524096,0.014755585404524096,0.014755585404524096,,,
176,,,,,,,0.014442757988700261,0.014442757988700261,0.014442757988700261,,,
177,,,,,,,0.013394332222340549,0.013394332222340549,0.013394332222340549,,,
178,,,,,,,0.012028242093592437,0.012028242093592437,0.012028242093592437,,,
179,,,,,,,0.013954412938866746,0.013954412938866746,0.013954412938866746,,,
180,,,,,,,0.016667595386011792,0.016667595386011792,0.016667595386011792,,,
181,,,,,,,0.017115485892705347,0.017115485892705347,0.017115485892705347,,,
182,,,,,,,0.01648518326564013,0.01648518326564013,0.01648518326564013,,,
183,,,,,,,0.015180155062625015,0.015180155062625015,0.015180155062625015,,,
184,,,,,,,0.013831381806586883,0.013831381806586883,0.013831381806586883,,,
185,,,,,,,0.013726921029011444,0.013726921029011444,0.013726921029011444,,,
186,,,,,,,0.015434107524478366,0.015434107524478366,0.015434107524478366,,,
187,,,,,,,0.01631806044274703,0.01631806044274703,0.01631806044274703,,,
188,,,,,,,0.016687439552298143,0.016687439552298143,0.016687439552298143,,,
189,,,,,,,0.016609781039609757,0.016609781039609757,0.016609781039609757,,,
190,,,,,,,0.015299876348113771,0.015299876348113771,0.015299876348113771,,,
191,,,,,,,0.014304285816360398,0.014304285816360398,0.014304285816360398,,,
192,,,,,,,0.0126220976132155,0.0126220976132155,0.0126220976132155,,,
193,,,,,,,0.013284567260863397,0.013284567260863397,0.013284567260863397,,,
194,,,,,,,0.013990143828147892,0.013990143828147892,0.013990143828147892,,,
195,,,,,,,0.015425290332132526,0.015425290332132526,0.015425290332132526,,,
196,,,,,,,0.015366668215255412,0.015366668215255412,0.015366668215255412,,,
197,,,,,,,0.015262371808682958,0.015262371808682958,0.015262371808682958,,,
198,,,,,,,0.016772334204864642,0.016772334204864642,0.016772334204864642,,,
199,,,,,,,0.017135113845660695,0.017135113845660695,0.017135113845660695,,,
200,,,,,,,0.01546444829410402,0.01546444829410402,0.01546444829410402,,,
201,,,,,,,0.013908065985267637,0.013908065985267637,0.013908065985267637,,,
202,,,,,,,0.014496879433322882,0.014496879433322882,0.014496879433322882,,,
203,,,,,,,0.014842926098852302,0.014842926098852302,0.014842926098852302,,,
204,,,,,,,0.015867739516131896,0.015867739516131896,0.015867739516131896,,,
205,,,,,,,0.015497083959635756,0.015497083959635756,0.015497083959635756,,,
206,,,,,,,0.015456850944020604,0.015456850944020604,0.015456850944020604,,,
207,,,,,,,0.014586077708418861,0.014586077708418861,0.014586077708418861,,,
208,,,,,,,0.014246933629125023,0.014246933629125023,0.014246933629125023,,,
209,,,,,,,0.014603463387967594,0.014603463387967594,0.014603463387967594,,,
210,,,,,,,0.015395100277609767,0.015395100277609767,0.015395100277609767,,,
211,,,,,,,0.016119576480758926,0.016119576480758926,0.016119576480758926,,,
212,,,,,,,0.01604197293182517,0.01604197293182517,0.01604197293182517,,,
213,,,,,,,0.015122356189812938,0.015122356189812938,0.015122356189812938,,,
214,,,,,,,0.01474003804819062,0.01474003804819062,0.01474003804819062,,,
215,,,,,,,0.015550949940276462,0.015550949940276462,0.015550949940276462,,,
216,,,,,,,0.016753267631497624,0.016753267631497624,0.016753267631497624,,,
217,,,,,,,0.01786320994920843,0.01786320994920843,0.01786320994920843,,,
218,,,,,,,0.01771029778696379,0.01771029778696379,0.01771029778696379,,,
219,,,,,,,0.016241218273520167,0.016241218273520167,0.016241218273520167,,,
220,,,,,,,0.014329640198443485,0.014329640198443485,0.014329640198443485,,,
221,,,,,,,0.014920955996889166,0.014920955996889166,0.014920955996889166,,,
222,,,,,,,0.016412623431869937,0.016412623431869937,0.016412623431869937,,,
223,,,,,,,0.0157372520279921,0.0157372520279921,0.0157372520279921,,,
224,,,,,,,0.015580844556940554,0.015580844556940554,0.015580844556940554,,,
225,,,,,,,0.014578083974643677,0.014578083974643677,0.014578083974643677,,,
226,,,,,,,0.01489256360676355,0.01489256360676355,0.01489256360676355,,,
227,,,,,,,0.015824369037674094,0.015824369037674094,0.015824369037674094,,,
228,,,,,,,0.016278155029611226,0.016278155029611226,0.016278155029611226,,,
229,,,,,,,0.01716526586866712,0.01716526586866712,0.01716526586866712,,,
230,,,,,,,0.016204418673885376,0.016204418673885376,0.016204418673885376,,,
231,,,,,,,0.01585960193006648,0.01585960193006648,0.01585960193006648,,,
232,,,,,,,0.01586266376099159,0.01586266376099159,0.01586266376099159,,,
233,,,,,,,0.016870744609729846,0.016870744609729846,0.016870744609729846,,,
234,,,,,,,0.016153514606289606,0.016153514606289606,0.016153514606289606,,,
235,,,,,,,0.015247402590365056,0.015247402590365056,0.015247402590365056,,,
236,,,,,,,0.015670265144778043,0.015670265144778043,0.015670265144778043,,,
237,,,,,,,0.016349451318328927,0.016349451318328927,0.016349451318328927,,,
238,,,,,,,0.016442608656790123,0.016442608656790123,0.016442608656790123,,,
239,,,,,,,0.016708946383679344,0.016708946383679344,0.016708946383679344,,,
240,,,,,,,0.015985829973692783,0.015985829973692783,0.015985829973692783,,,
241,,,,,,,0.01602689320422707,0.01602689320422707,0.01602689320422707,,,
242,,,,,,,0.016885503131610146,0.016885503131610146,0.016885503131610146,,,
243,,,,,,,0.016682479506408998,0.016682479506408998,0.016682479506408998,,,
244,,,,,,,0.017322266354933964,0.017322266354933964,0.017322266354933964,,,
245,,,,,,,0.017850042514063906,0.017850042514063906,0.017850042514063906,,,
246,,,,,,,0.01727955386688068,0.01727955386688068,0.01727955386688068,,,
247,,,,,,,0.015379102823594802,0.015379102823594802,0.015379102823594802,,,
248,,,,,,,0.015133226293027107,0.015133226293027107,0.015133226293027107,,,
249,,,,,,,0.015933279187189058,0.015933279187189058,0.015933279187189058,,,
250,,,,,,,0.016338757424217566,0.016338757424217566,0.016338757424217566,,,
251,,,,,,,0.015693671155790026,0.015693671155790026,0.015693671155790026,,,
252,,,,,,,0.01571494459305309,0.01571494459305309,0.01571494459305309,,,
253,,,,,,,0.015879112229849005,0.015879112229849005,0.015879112229849005,,,
254,,,,,,,0.01594342998868641,0.01594342998868641,0.01594342998868641,,,
255,,,,,,,0.016171752599605287,0.016171752599605287,0.016171752599605287,,,
256,,,,,,,0.01575807001661219,0.01575807001661219,0.01575807001661219,,,
257,,,,,,,0.01612692487290436,0.01612692487290436,0.01612692487290436,,,
258,,,,,,,0.016052801963763925,0.016052801963763925,0.016052801963763925,,,
259,,,,,,,0.015936939993528573,0.015936939993528573,0.015936939993528573,,,
260,,,,,,,0.016046279238443432,0.016046279238443432,0.016046279238443432,,,
261,,,,,,,0.0160775756629713,0.0160775756629713,0.0160775756629713,,,
262,,,,,,,0.015660087802565517,0.015660087802565517,0.015660087802565517,,,
263,,,,,,,0.015225000346827252,0.015225000346827252,0.015225000346827252,,,
264,,,,,,,0.016415525400760415,0.016415525400760415,0.016415525400760415,,,
265,,,,,,,0.01691906451208713,0.01691906451208713,0.01691906451208713,,,
266,,,,,,,0.016603793742508047,0.016603793742508047,0.016603793742508047,,,
267,,,,,,,0.01626853338140585,0.01626853338140585,0.01626853338140585,,,
268,,,,,,,0.016747783981205598,0.016747783981205598,0.016747783981205598,,,
269,,,,,,,0.016385573929448644,0.016385573929448644,0.016385573929448644,,,
270,,,,,,,0.016266195786227892,0.016266195786227892,0.016266195786227892,,,
271,,,,,,,0.015698094165170783,0.015698094165170783,0.015698094165170783,,,
272,,,,,,,0.014765981681454701,0.014765981681454701,0.014765981681454701,,,
273,,,,,,,0.014149125509013927,0.014149125509013927,0.014149125509013927,,,
274,,,,,,,0.014105388688978501,0.014105388688978501,0.014105388688978501,,,
275,,,,,,,0.015087902622443103,0.015087902622443103,0.015087902622443103,,,
276,,,,,,,0.016041539965345217,0.016041539965345217,0.016041539965345217,,,
277,,,,,,,0.016693186924327894,0.016693186924327894,0.016693186924327894,,,
278,,,,,,,0.016796024168141962,0.016796024168141962,0.016796024168141962,,,
279,,,,,,,0.016162683983853638,0.016162683983853638,0.016162683983853638,,,
280,,,,,,,0.015845597211981165,0.015845597211981165,0.015845597211981165,,,
281,,,,,,,0.015924183286046337,0.015924183286046337,0.015924183286046337,,,
282,,,,,,,0.01639735088724759,0.01639735088724759,0.01639735088724759,,,
283,,,,,,,0.016581687939951184,0.016581687939951184,0.016581687939951184,,,
284,,,,,,,0.002127862646512555,0.002127862646512555,0.002127862646512555,,,
285,,,,,,,0.002114494609798859,0.002114494609798859,0.002114494609798859,,,
286,,,,,,,0.006666974840230424,0.006666974840230424,0.006666974840230424,,,
287,,,,,,,0.014656525724085333,0.014656525724085333,0.014656525724085333,,,
288,,,,,,,0.01534272850400664,0.01534272850400664,0.01534272850400664,,,
289,,,,,,,0.013709756684201827,0.013709756684201827,0.013709756684201827,,,
290,,,,,,,0.012594926225564854,0.012594926225564854,0.012594926225564854,,,
291,,,,,,,0.01193866900964827,0.01193866900964827,0.01193866900964827,,,
292,,,,,,,0.013016815768975286,0.013016815768975286,0.013016815768975286,,,
293,,,,,,,0.01244666976767451,0.01244666976767451,0.01244666976767451,,,
294,,,,,,,0.01370896980835652,0.01370896980835652,0.01370896980835652,,,
295,,,,,,,0.01334328748621961,0.01334328748621961,0.01334328748621961,,,
296,,,,,,,0.01229503850955804,0.01229503850955804,0.01229503850955804,,,
297,,,,,,,0.012665643046418663,0.012665643046418663,0.012665643046418663,,,
298,,,,,,,0.012628775415929919,0.012628775415929919,0.012628775415929919,,,
299,,,,,,,0.013820052002773354,0.013820052002773354,0.013820052002773354,,,
300,,,,,,,0.014657399129963554,0.014657399129963554,0.014657399129963554,,,
301,,,,,,,0.01438364944172833,0.01438364944172833,0.01438364944172833,,,
302,,,,,,,0.014765760643176638,0.014765760643176638,0.014765760643176638,,,
303,,,,,,,0.013445326653125223,0.013445326653125223,0.013445326653125223,,,
304,,,,,,,0.012736991574840598,0.012736991574840598,0.012736991574840598,,,
305,,,,,,,0.011360016141916236,0.011360016141916236,0.011360016141916236,,,
306,,,,,,,0.012846150818095535,0.012846150818095535,0.012846150818095535,,,
307,,,,,,,0.015419379305547742,0.015419379305547742,0.015419379305547742,,,
308,,,,,,,0.015888108094060466,0.015888108094060466,0.015888108094060466,,,
309,,,,,,,0.015067399110151,0.015067399110151,0.015067399110151,,,
310,,,,,,,0.01477505434163044,0.01477505434163044,0.01477505434163044,,,
311,,,,,,,0.014564016413975894,0.014564016413975894,0.014564016413975894,,,
312,,,,,,,0.014088049334964627,0.014088049334964627,0.014088049334964627,,,
313,,,,,,,0.012776277163046806,0.012776277163046806,0.012776277163046806,,,
314,,,,,,,0.01381639976387627,0.01381639976387627,0.01381639976387627,,,
315,,,,,,,0.014800417705592902,0.014800417705592902,0.014800417705592902,,,
316,,,,,,,0.014977750205758473,0.014977750205758473,0.014977750205758473,,,
317,,,,,,,0.01493929717784273,0.01493929717784273,0.01493929717784273,,,
318,,,,,,,0.014583220946466476,0.014583220946466476,0.014583220946466476,,,
