,california_housing | subsample | sketch_size = m/4 = 2 | residual_norms (median),california_housing | subsample | sketch_size = m/4 = 2 | residual_norms (1st quartile),california_housing | subsample | sketch_size = m/4 = 2 | residual_norms (3rd quartile),california_housing | gaussian | sketch_size = m/4 = 2 | residual_norms (median),california_housing | gaussian | sketch_size = m/4 = 2 | residual_norms (1st quartile),california_housing | gaussian | sketch_size = m/4 = 2 | residual_norms (3rd quartile),california_housing | count | sketch_size = m/4 = 2 | residual_norms (median),california_housing | count | sketch_size = m/4 = 2 | residual_norms (1st quartile),california_housing | count | sketch_size = m/4 = 2 | residual_norms (3rd quartile),california_housing | subcount | sketch_size = m/4 = 2 | residual_norms (median),california_housing | subcount | sketch_size = m/4 = 2 | residual_norms (1st quartile),california_housing | subcount | sketch_size = m/4 = 2 | residual_norms (3rd quartile),california_housing | hadamard | sketch_size = m/4 = 2 | residual_norms (median),california_housing | hadamard | sketch_size = m/4 = 2 | residual_norms (1st quartile),california_housing | hadamard | sketch_size = m/4 = 2 | residual_norms (3rd quartile)
25,0.003868927892024519,0.0005891905284855842,0.007192747375076936,0.0011012260769555254,0.0007056305448665932,0.0015681959540841933,0.0010067369741434168,0.0008324556830922159,0.0012570846638735777,0.0010223535806014412,0.0007833905861199964,0.0017379836651902844,0.0009530109041326083,0.0008453609047010847,0.0010085330952596767
26,0.003227191524000496,0.0009288440193659871,0.007890483814341735,0.0009063130268502338,0.0006702039761997518,0.001826979267743553,0.0010134738608702947,0.0008463118881133884,0.0012302735538172026,0.0010624305821880413,0.0007870721449154262,0.0012417428628319254,0.0015051334507145291,0.0010921832447744661,0.0024449100885383422
27,0.0033953145960288196,0.002157231069295421,0.0038129809966659716,0.0011511048660216208,0.0008177732896120866,0.0014345602525053334,0.000983340532075713,0.0008754127591256481,0.002469291687326221,0.0014504947449805808,0.000985384590686317,0.0018804672547422616,0.000916463568101958,0.0008437944760540453,0.0011426740600002966
28,0.002689913300106931,0.0018886628520563614,0.00339468652255035,0.0009224842754199042,0.0007489007765227201,0.0015343548532399545,0.0012118557557636528,0.0010619613329585793,0.0013459091455913055,0.0010375208635055244,0.0007689289846408454,0.0014444615686380945,0.0007311675488672407,0.0006928210011341847,0.0013416020290607567
29,0.00467004926215984,0.0024311457145215006,0.00673462236370976,0.0008904785163757775,0.0007822125193571643,0.0017501493601405698,0.0010661078201350503,0.000785320828769623,0.0017346581297852158,0.001340235101394595,0.0008689120086182924,0.0017571913538814248,0.0009256022869438257,0.000767542658056788,0.0015939776734435287
30,0.005670914333841218,0.0014357999624549024,0.010517727975372326,0.0010406231540928267,0.0007218615279374798,0.002054759694490083,0.0008029377846659839,0.0007307471006803905,0.001191660717802139,0.0012704815531785064,0.0008080240470724332,0.010330770245716346,0.0009172522630692398,0.0007953234211800472,0.0020639726458848303
31,0.0029271154905919604,0.001703270317363765,0.013366991211910855,0.0019063340460518927,0.0013743640700402057,0.002204822126735632,0.0008421293006142326,0.0006604772577248311,0.0012312392460809216,0.0018480093076630824,0.0006128068994945941,0.002699037678399582,0.0009173198723836341,0.0007855413073813247,0.0015264963044517939
32,0.0024950441087132264,0.0004829779375204731,0.012888494838778675,0.0011315208191858234,0.0009566972471096093,0.001527084615427576,0.0011521206782772336,0.0007531157705407441,0.0016945709294918648,0.0010069252904513274,0.0008001603151685561,0.003093562099683527,0.0010477439321379888,0.0008449130741263199,0.0014864713149520886
33,0.0027600189543642573,0.0018800109202616114,0.004874135634498757,0.0014797231073992508,0.0009565248944499785,0.001760576010568774,0.00115975380591864,0.000692135961321831,0.0013778206495094986,0.0011351904708611952,0.0008400120055077442,0.0021102031165072537,0.0008861615237721878,0.0007651201309182784,0.0010673496910993277
34,0.002184282210792829,0.0006341480920436648,0.009296828007568435,0.0008472419829817642,0.0007296681485535654,0.001647824920765995,0.000967426602874746,0.000665276419993491,0.0013022919943963373,0.0018277242539839098,0.0009248108435731511,0.00522803504041701,0.0007517390811663442,0.0007254863579112107,0.001113460287424022
35,0.003155927310416969,0.0014584311919903685,0.01584129232793322,0.0008378958522250724,0.0007139834415449485,0.0010563306028224132,0.000889239135936863,0.0008183350599962374,0.0014240821525047334,0.0016342550142608905,0.0008165524306815328,0.0046904183879185515,0.0007847316784876234,0.000688303716961846,0.000977851820999872
36,0.0009785271371930105,0.0002817653605922736,0.002886823784333542,0.000877199533851525,0.0007137523568164254,0.0012395413897712958,0.0011863921742431799,0.0007457133827351395,0.0016490868028085797,0.0012698587254413936,0.00069381961289121,0.0030936242797703047,0.0007824233050875684,0.000678376115096784,0.001140752607849637
37,0.002886804514296965,0.0005704780554531617,0.005486992179485096,0.0009442477556709003,0.000594526875281669,0.0018765426553713212,0.0011554757127066116,0.0009072582567635546,0.0020637809786272785,0.0010164609179698907,0.0006596580123302853,0.0022895965434446136,0.001177773263860054,0.0006635153913495252,0.0015841663870202497
38,0.004652631452810556,0.0005054464702138951,0.008035425186270099,0.0007103649914758529,0.0005964469011847373,0.0013902941235566667,0.000726786307577948,0.000666583500233334,0.001315486574828561,0.0007642420345450565,0.0005651723076657967,0.0018761308118162702,0.0011025806945389365,0.0008766543706798154,0.001534534828269373
39,0.0019913533025832132,0.00012044357957659876,0.004813372434026318,0.001018934341370909,0.000697909753630769,0.002204425748883667,0.0008788601763564686,0.000625812619534263,0.001151136567228904,0.0010186977101331158,0.0006336783005172039,0.006976243105022593,0.0007969036770994796,0.000704309057688898,0.0012938338723973814
40,0.0013570244810242622,0.00045310192685170945,0.0017481130749311758,0.0009381612798717877,0.0007753206283464654,0.0016905127110143576,0.0011461433553133472,0.0009217697376367915,0.001453556547755615,0.0017388557007149417,0.0009108232966172965,0.004567568103930981,0.0008197171041163877,0.000624045994129734,0.0009177543497264173
41,0.0014717378219073814,0.0004797355867359631,0.00454081490697502,0.0012587176986731297,0.0006913746963748065,0.0014475810577100417,0.0010290224467591044,0.0006999001735066455,0.001163992868317385,0.0012403959443083488,0.0005554731504443747,0.003468088063936531,0.0009824197325870767,0.0009131104806531826,0.0011189882886871731
42,0.0029334841739844537,0.0008796105899251056,0.004982703421942811,0.0009339911000948171,0.0007993104060265756,0.001163396075515517,0.001040932120225778,0.000673404235079738,0.0014218527743344851,0.0017010333995077257,0.0010535971441191327,0.002326979162893389,0.0010865506516230658,0.0007375515896195186,0.0013704148612941327
43,0.002086499205619215,0.0005350204834176202,0.004025921193251405,0.0009298275846552268,0.0007148437748976941,0.0010140932214712543,0.0008882706683349564,0.0006876085501982415,0.0009814152111723231,0.0007209172816232463,0.0006304183277243006,0.0010299614098267722,0.001107881979719355,0.0008145311548336364,0.0014893968790828777
44,0.001313302679373238,0.0011259981877564092,0.001651655925604462,0.0009102676415852671,0.0006383055615780224,0.0012995952883920775,0.0008484990368453634,0.0007470650541205931,0.001544956626230825,0.0007876969950546998,0.0006571760883136057,0.0008523212154051929,0.000846768830214203,0.0006898943592530502,0.001003628408807741
45,0.002133020558862912,0.0004079320142559301,0.003803207741409391,0.0012946603719786725,0.000787919482353379,0.0015194442560193615,0.0010506656836710426,0.0007890498684461365,0.0013390393635800296,0.0006910751986191949,0.0006045096610802438,0.0007415635958386717,0.0009840343539624784,0.0006832676552509106,0.001457207825662687
46,0.0033191976958694782,0.001535369082038871,0.005945698299267509,0.0010015636856073626,0.0005886792597355601,0.0016706700780110212,0.001103154645540219,0.0009004776336191413,0.0017839345015451076,0.0007495217995562922,0.00045429706924831204,0.0009257739817233248,0.0012813832888803084,0.0009125455585286706,0.0017579255939729334
47,0.001503385241841547,0.0001291440016032879,0.0045981487243911675,0.0010347706547179437,0.0008859208705756648,0.0011107006952826674,0.0008657042606147797,0.0007649174136046221,0.001135409537545386,0.0022653957876618935,0.0007917938659864378,0.006027879111139593,0.0008075575893284095,0.0006732154966703956,0.0009186308714177904
48,0.002805852175518888,0.00027134243777118117,0.007856926383314908,0.0006661030794480008,0.0005849443691021658,0.0013633160223586282,0.0008994468447599415,0.0007222523155241397,0.0012018248897510478,0.0013549954157717299,0.0006150322205168909,0.0029604463642451517,0.0010138603801527367,0.0007395964328598889,0.0011926327143214218
49,0.0015760775348585584,0.00022159362747848295,0.0024961184140320216,0.0010029082506493071,0.0007981906143882499,0.0011481032329040692,0.0007820560083428819,0.0007581351680322611,0.0008338932258846306,0.0008236694922145549,0.0005527964670378469,0.0010163761078894314,0.001013348663689887,0.0007472062099849639,0.0021123490312822484
50,0.003233123736423744,0.00042848336887574365,0.0045110529678140535,0.0007822391321976661,0.0006818592324783093,0.0009431804432983575,0.0009268479374634868,0.0007476673172543654,0.0010151151813006043,0.000848211472535599,0.0006428158320717616,0.0010546117380678898,0.0008890041901984337,0.0007667307422044776,0.001060762567489005
51,0.0011089522304303687,0.00010810174567423559,0.0045549474289785855,0.0009305257898562856,0.000719670894300429,0.0009970016341601697,0.0009327752611676915,0.0007948106678474268,0.001282474005117217,0.0006933332508801569,0.0005165250361381547,0.0010076861763089265,0.0009966823445155168,0.0006792832208643105,0.001272418633299356
52,0.0015968768121517227,9.241930182922642e-05,0.004776799448636975,0.0006903538194246005,0.0006391186514126923,0.0007559828326231236,0.0014297892921032022,0.0007289969651534697,0.002033161309328585,0.000792131878577611,0.0005810114850562353,0.0008987208218242757,0.0009293567957509518,0.0007693056518436124,0.0012927713080654638
53,0.0016542430240195694,0.0003035258651570336,0.0033258718949496866,0.0006816128348824412,0.0005163828580034014,0.0008959767154788445,0.0011906525367910053,0.0009561726643758339,0.0012705695232678145,0.0009818359753038799,0.0005077940271867484,0.0021103343444572203,0.0010487665192262616,0.0007394897317375018,0.0017020265952823745
54,0.0008792186828657921,0.00018650092279255491,0.004482257195073594,0.0009249681935085453,0.0006956200501520126,0.0013105918389254355,0.000787213001248972,0.0006356896115339127,0.0008548463701232955,0.0008464620051913858,0.00042354287583583924,0.003944385304623063,0.0012037151687071294,0.0005615354088356888,0.0014214546681935955
55,0.003493600801157338,0.0004381158275982207,0.007550729737379112,0.0017270553291652622,0.0012384383475528506,0.0025850295326933564,0.0007831626283393309,0.0005996333892997206,0.0009114895957660676,0.0007109037307026788,0.0005106317005761342,0.0012814902808579165,0.0010622470805739578,0.0009029634545015255,0.001348905542968811
56,0.0024144089022825497,0.00015331276359471124,0.005473576259756613,0.0010883584211099414,0.0006961575111418703,0.0014308854300870328,0.0008364768038092594,0.0006604232125697966,0.0009783790117174056,0.0012536921697086404,0.0007839781752245526,0.0017153119692642149,0.0007382669957373021,0.0006867120952511723,0.0010037220959340936
57,0.0016897629186775345,0.0001780553752147704,0.003074076155292134,0.0008428386641160439,0.000683754678876724,0.0012161059962978085,0.0008968332691822052,0.0006886574955818047,0.0012381438054757366,0.0013181114775647085,0.0004609708626408561,0.0022901877367524446,0.0006859124699533145,0.0006330527006155727,0.0007808949193573778
58,0.002023740699743565,0.00028043725675494643,0.005237890018993406,0.0009466923091395239,0.0007298903304990592,0.001325542513308831,0.0008238727475812902,0.000619193108624422,0.001039128807996091,0.000971280532789282,0.0006851508213317228,0.002671641953114491,0.0007581820573010848,0.000636980649677799,0.001117057644431679
59,0.003767089500649758,0.00023989937368702172,0.0045987050795506515,0.0013087992173662993,0.0008506220100297315,0.001722372942400562,0.0008057560325380191,0.0006296589015347373,0.0017746305518672142,0.0006255795857085503,0.0004852013846791314,0.0008547481725735624,0.0007814548779472642,0.0006732855608301418,0.0011487699283800163
60,0.0046747655432010735,0.0009278539138590262,0.009427283820097946,0.001485178813801039,0.0009822109749080441,0.003987557349832112,0.0008989283294805792,0.0006635578277541604,0.0010056764262346182,0.0006756473690059299,0.0004473742823294497,0.0007883303054633474,0.0007070579389765218,0.0006478950459669235,0.0008832938142541159
61,0.005119774108607301,0.0010549854284316762,0.007295208407173946,0.001792917619861674,0.0011543817735376822,0.0020638579246279355,0.0007417991259929424,0.000666330107862644,0.0009633048641506521,0.0006506709197072193,0.00038445212193834557,0.0007550637802751646,0.0007534646803652305,0.0006369049434661841,0.0009637055594924995
62,0.003920871600549529,0.000282883974145476,0.005743252333111855,0.0007818704136789312,0.0006852607236046398,0.0016722022311548125,0.0007859238181019683,0.0006073873553939417,0.0010425114996776823,0.0007267627846174105,0.00045539508547126574,0.000920455273925437,0.0007345475659469294,0.0006416093000582804,0.001337180988126321
63,0.002298195294900415,0.00040403976198828185,0.003750039277211049,0.0015965462913947463,0.0011391932431661343,0.002009075523624783,0.0008591779750424205,0.000624846043537391,0.0011061995748066894,0.0005753743059856487,0.00043994643741274587,0.0008179262109353175,0.00089462971732402,0.0006696135142767907,0.0012744693617381885
64,0.0011930868343925398,0.00022405798899720802,0.0044708013591592604,0.0011031055348125532,0.0007558785669009233,0.0017979765207710222,0.0008499169686446079,0.0007245152479197914,0.0010194428653194218,0.0006429180904228594,0.0003878550819359309,0.0012390641577071225,0.0008408695731553417,0.0006910661942064835,0.0014584564165761559
65,0.0009432988565410202,0.00019492176894796438,0.0038312863569375678,0.0010843585335099718,0.0010003620292168176,0.001324566208114117,0.0007341970734652057,0.0006280027872467777,0.0008643448498048675,0.0008730080346169456,0.00037038700739213396,0.0014753361953891617,0.0008556449459943007,0.0007374934503833982,0.001091830401427131
66,0.000691343906925535,9.182177299342399e-05,0.002828951166717714,0.0009255713173565608,0.0007279692624075486,0.0014259273198835064,0.000672194919968938,0.0006123156918993724,0.0007622305930272972,0.0007667997661320179,0.000543278256216251,0.0012984319146720025,0.0008756248147979665,0.0007775455117090434,0.0012750061349089269
67,0.0013288685765934986,0.00023270569637996751,0.003612749697363105,0.0008514220091693099,0.0004937938442071199,0.002026339990198257,0.0008377681456922106,0.0005437488964573039,0.0013527767599686865,0.0005606562641517821,0.0004511905734350912,0.0017243776653040272,0.0008131585629427909,0.0006306930689366573,0.001880489890582888
68,0.0016413075595103068,4.255985837855518e-05,0.004814321353635463,0.0010864163734423723,0.000785170609872146,0.0018611507917467526,0.0007662699691990668,0.0006162562160901666,0.0009498966473740784,0.0006743654557816274,0.0004919597135570934,0.0013518412556841636,0.0011013726323060526,0.0008971329294832628,0.0016144058986049517
69,0.0015397059275465935,8.317904685997315e-05,0.003257398148626734,0.0006980131797351124,0.0005316870235402276,0.0010868224165063052,0.0008717191865940016,0.0006375844093942617,0.0010569639035150464,0.0006521308756254082,0.0005631908000116452,0.0007684500361823324,0.000698164319546266,0.0006191941191409496,0.001667989279858168
70,0.0011997531248570572,0.00025090007569558936,0.003758582311467526,0.0006198217128738298,0.0005616312514752363,0.0011388031761024751,0.0010091325104608494,0.0008726092317145909,0.002273570633961463,0.0007071471776649361,0.00041985748223300216,0.0009744763095985054,0.0007892477584452426,0.0006956305113496708,0.00139787898648393
71,0.0013429349504734287,4.3736535542861986e-05,0.004457361724691911,0.0008126179790213996,0.0006527390418006615,0.0013110206677739294,0.0012732970529683594,0.0008859752419076317,0.001607530538688741,0.0006964013626396105,0.0005492655003053915,0.0010597938427764503,0.0008310129863434058,0.000650785445339645,0.000925151692708775
72,0.0007866991666636629,9.406082649123881e-05,0.002245925928073233,0.0006325832395435321,0.000521033895818224,0.0010077685313744783,0.0012325300633469496,0.0008542312896268672,0.0013325229369851898,0.0005915975428308154,0.0004272931086067767,0.0010997814844619894,0.0009333466774140718,0.0006989677417900387,0.001210188530572356
73,0.000995819521611287,8.429950647894277e-05,0.0027138910353193967,0.0011788902815319763,0.0007173924973390484,0.0015257605312025953,0.0007791885522887374,0.0006913174897306687,0.0008279151467229031,0.000816692578470835,0.0004869119188712619,0.0012559898979269224,0.0007931166596386295,0.0006402363423674109,0.0009050352122746085
74,0.00039363110603479116,1.7126694310547964e-05,0.0028297723445033346,0.0011822455469531292,0.000731522068530037,0.0015070343310825177,0.0007146214793394045,0.0006309185849841869,0.0008197033059849282,0.0013792729402998974,0.0005128127682022953,0.004772643675406034,0.000695378415320284,0.0006097689846468179,0.0011731293080877458
75,0.0005016151371981521,0.0,0.0015508298943345132,0.0006850858713484565,0.0006327955758747909,0.0012965553299925311,0.0006985085647106602,0.0006527729426465136,0.0009008017209492211,0.0026674792326022412,0.0009398693187911786,0.003051001313881535,0.0009325768613856317,0.0007290283370698928,0.0013983126638064092
76,0.000242721262114976,0.0,0.0006288313592250766,0.0008479993396154627,0.0006719224512044637,0.0009095626241561355,0.0007309399704634769,0.0006257168326160009,0.0009031224987570298,0.0007809849265449308,0.0003775226123984162,0.0013245550962510313,0.000864172129135318,0.0007552151495213838,0.0010678890290738811
77,7.849811851382196e-05,0.0,0.0014175804677013272,0.0006391627228932926,0.00046877798751923075,0.0010646223747898824,0.0007019020257867819,0.0006476369021602499,0.0008149950163992437,0.0008326327975396413,0.0004313393802856154,0.0012161591486979052,0.000778295300362375,0.0006800548150054035,0.0008842553544525651
78,6.344664914541802e-05,0.0,0.00140055253302393,0.0007089311002385578,0.0005830202450112319,0.0009522820718902252,0.0006924016260229655,0.0005900782473033193,0.0007531212428462141,0.0008220490311098903,0.0004807973468101234,0.002896313494970844,0.000852632356466957,0.0006845220095533944,0.0010151931698786478
79,6.0035694049408105e-05,0.0,0.0015132845660611777,0.0008252838132375875,0.000586150389123598,0.0010559636070681735,0.0008445480570660065,0.0006042210038700844,0.0010205448492839565,0.0006852118442807664,0.00043792735325907006,0.0013277024406229915,0.0008423028043474504,0.0006764249211332089,0.0009607454649663398
80,0.0002488208776834775,0.0,0.0014907399897957272,0.0009620059761692515,0.000811241727067228,0.001176398988627936,0.0008680657453111911,0.0007206186607771315,0.001441022080324576,0.0006146833286746611,0.0005074639369865926,0.0015844461197045392,0.00066636474230671,0.0005760116399137383,0.0009322141599927544
81,0.0003578275302042858,0.0,0.0014189443951572282,0.0010003774568375058,0.0005538528284161025,0.0012334802535169192,0.0012312623847665796,0.0008105043419199126,0.0014907599871977336,0.0007075769264693501,0.00041662784127015503,0.0011932629541217515,0.0008054979319165573,0.0006465219085753317,0.00147582928785713
82,0.00031821030344929784,0.0,0.0015228899916341653,0.0006724960059807106,0.0004902764317561293,0.0011134290547062014,0.0007503899645362182,0.0005432445654398482,0.0009692317644164699,0.0005253661507249358,0.00038900232356689507,0.0006791188683350522,0.0006425220139374629,0.0005483298617467355,0.0010183053707594353
83,8.61220672733627e-05,0.0,0.0019289089193056817,0.0008707779174563592,0.0006061864363157868,0.001008356117796152,0.000692648657467085,0.0006011591050278305,0.0008114606003922913,0.00048699477010689626,0.0003958408626689557,0.0006495857173502343,0.0010167430343390918,0.0005988253004900787,0.0017819360705150107
84,0.00010068477259212592,0.0,0.0005575956760918079,0.0009025260372248604,0.0007795121866325071,0.0014591094063845654,0.0007794825059922717,0.0005992081185926911,0.0010378237274501897,0.0005045966572848015,0.0004620200432678263,0.0005955285707899877,0.0010452822795248048,0.0007672350473202048,0.0013279055820891558
85,0.0002545894197925242,0.0,0.002362705229770303,0.0010107424480289202,0.0006928940163346745,0.0011528953912205344,0.0006806315837671638,0.0005818357510508166,0.0007941474579597661,0.0005286821386108591,0.0003382368094846627,0.0006394958707148166,0.0006662316252040214,0.0005768494156273797,0.0009048253591068718
86,7.112519730692699e-05,0.0,0.002497855668573858,0.001067932409830589,0.0006598740303409552,0.001798302381332638,0.0007754399052303525,0.0005917510374583816,0.0009431427531999181,0.0005177176017377267,0.0003542648129062261,0.002218773993483876,0.0006888492994126147,0.0005921452475200069,0.0007362554893491545
87,0.0007461323064158993,0.0,0.002313571408229738,0.0009586206182787091,0.0007376273887516363,0.0014967433306153147,0.0006925926472359865,0.0005391149287182845,0.0009911721203432163,0.0004226932432393693,0.00029932673217095303,0.00224311075275933,0.0006204699478602773,0.0005746142635627057,0.0007874551877681068
