,no_mom | subsample | sketch_size = m^(2/3) = 752 | residual_norms (median),no_mom | subsample | sketch_size = m^(2/3) = 752 | residual_norms (1st quartile),no_mom | subsample | sketch_size = m^(2/3) = 752 | residual_norms (3rd quartile),no_mom | subsample | sketch_size = m/4 = 5160 | residual_norms (median),no_mom | subsample | sketch_size = m/4 = 5160 | residual_norms (1st quartile),no_mom | subsample | sketch_size = m/4 = 5160 | residual_norms (3rd quartile),no_mom | subsample | sketch_size = m/2 = 10320 | residual_norms (median),no_mom | subsample | sketch_size = m/2 = 10320 | residual_norms (1st quartile),no_mom | subsample | sketch_size = m/2 = 10320 | residual_norms (3rd quartile),no_mom | count | sketch_size = m^(2/3) = 752 | residual_norms (median),no_mom | count | sketch_size = m^(2/3) = 752 | residual_norms (1st quartile),no_mom | count | sketch_size = m^(2/3) = 752 | residual_norms (3rd quartile),no_mom | count | sketch_size = m/4 = 5160 | residual_norms (median),no_mom | count | sketch_size = m/4 = 5160 | residual_norms (1st quartile),no_mom | count | sketch_size = m/4 = 5160 | residual_norms (3rd quartile),no_mom | count | sketch_size = m/2 = 10320 | residual_norms (median),no_mom | count | sketch_size = m/2 = 10320 | residual_norms (1st quartile),no_mom | count | sketch_size = m/2 = 10320 | residual_norms (3rd quartile),cst_mom | subsample | sketch_size = m^(2/3) = 752 | residual_norms (median),cst_mom | subsample | sketch_size = m^(2/3) = 752 | residual_norms (1st quartile),cst_mom | subsample | sketch_size = m^(2/3) = 752 | residual_norms (3rd quartile),cst_mom | subsample | sketch_size = m/4 = 5160 | residual_norms (median),cst_mom | subsample | sketch_size = m/4 = 5160 | residual_norms (1st quartile),cst_mom | subsample | sketch_size = m/4 = 5160 | residual_norms (3rd quartile),cst_mom | subsample | sketch_size = m/2 = 10320 | residual_norms (median),cst_mom | subsample | sketch_size = m/2 = 10320 | residual_norms (1st quartile),cst_mom | subsample | sketch_size = m/2 = 10320 | residual_norms (3rd quartile),cst_mom | count | sketch_size = m^(2/3) = 752 | residual_norms (median),cst_mom | count | sketch_size = m^(2/3) = 752 | residual_norms (1st quartile),cst_mom | count | sketch_size = m^(2/3) = 752 | residual_norms (3rd quartile),cst_mom | count | sketch_size = m/4 = 5160 | residual_norms (median),cst_mom | count | sketch_size = m/4 = 5160 | residual_norms (1st quartile),cst_mom | count | sketch_size = m/4 = 5160 | residual_norms (3rd quartile),cst_mom | count | sketch_size = m/2 = 10320 | residual_norms (median),cst_mom | count | sketch_size = m/2 = 10320 | residual_norms (1st quartile),cst_mom | count | sketch_size = m/2 = 10320 | residual_norms (3rd quartile),inc_mom | subsample | sketch_size = m^(2/3) = 752 | residual_norms (median),inc_mom | subsample | sketch_size = m^(2/3) = 752 | residual_norms (1st quartile),inc_mom | subsample | sketch_size = m^(2/3) = 752 | residual_norms (3rd quartile),inc_mom | subsample | sketch_size = m/4 = 5160 | residual_norms (median),inc_mom | subsample | sketch_size = m/4 = 5160 | residual_norms (1st quartile),inc_mom | subsample | sketch_size = m/4 = 5160 | residual_norms (3rd quartile),inc_mom | subsample | sketch_size = m/2 = 10320 | residual_norms (median),inc_mom | subsample | sketch_size = m/2 = 10320 | residual_norms (1st quartile),inc_mom | subsample | sketch_size = m/2 = 10320 | residual_norms (3rd quartile),inc_mom | count | sketch_size = m^(2/3) = 752 | residual_norms (median),inc_mom | count | sketch_size = m^(2/3) = 752 | residual_norms (1st quartile),inc_mom | count | sketch_size = m^(2/3) = 752 | residual_norms (3rd quartile),inc_mom | count | sketch_size = m/4 = 5160 | residual_norms (median),inc_mom | count | sketch_size = m/4 = 5160 | residual_norms (1st quartile),inc_mom | count | sketch_size = m/4 = 5160 | residual_norms (3rd quartile),inc_mom | count | sketch_size = m/2 = 10320 | residual_norms (median),inc_mom | count | sketch_size = m/2 = 10320 | residual_norms (1st quartile),inc_mom | count | sketch_size = m/2 = 10320 | residual_norms (3rd quartile)
0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,0.9739396373144,0.9738709930381303,0.9740082815906699,0.8225050874707107,0.8213843976935032,0.8236257772479183,0.6369447813085423,0.6365342084244562,0.6373553541926283,0.9686602167334302,0.9682633127608343,0.9690571207060261,0.8093029726569023,0.8060478492885144,0.8125580960252903,0.6359029678660876,0.6340064089748169,0.6377995267573583,0.9739396373144,0.9738709930381303,0.9740082815906699,0.8225050874707107,0.8213843976935032,0.8236257772479183,0.6369447813085423,0.6365342084244562,0.6373553541926283,0.9686602167334302,0.9682633127608343,0.9690571207060261,0.8093029726569023,0.8060478492885144,0.8125580960252903,0.6359029678660876,0.6340064089748169,0.6377995267573583,0.9739396373144,0.9738709930381303,0.9740082815906699,0.8225050874707107,0.8213843976935032,0.8236257772479183,0.6369447813085423,0.6365342084244562,0.6373553541926283,0.9686602167334302,0.9682633127608343,0.9690571207060261,0.8093029726569023,0.8060478492885144,0.8125580960252903,0.6359029678660876,0.6340064089748169,0.6377995267573583
2,0.9496762715644869,0.9488103698890293,0.9505421732399444,0.6892321740865974,0.6871823910686524,0.6912819571045424,0.43571338163189505,0.43397036576019465,0.43745639750359544,0.9388075524267185,0.9384627970811285,0.9391523077723085,0.6778744935166497,0.6748000231003295,0.68094896393297,0.43487016688748736,0.43224641676935704,0.4374939170056177,0.9521695518935278,0.951214001048059,0.9531251027389969,0.7298080405122143,0.7282569965652776,0.7313590844591511,0.564572466851131,0.5635075746721467,0.5656373590301154,0.9398385618918865,0.9395684476509003,0.9401086761328727,0.7177513717615329,0.7158787255695666,0.7196240179534993,0.5585613037741113,0.5578441706680731,0.5592784368801494,0.9496498195709405,0.948783240609278,0.9505163985326031,0.6891582512769441,0.6871085855048432,0.6912079170490449,0.4356629121711322,0.4339202108826123,0.43740561345965207,0.9387624615957647,0.9384191185758421,0.9391058046156873,0.6777811964990919,0.6747098085781861,0.6808525844199977,0.43478436986999225,0.4321677850496325,0.4374009546903521
3,0.9234873754612887,0.9222737300956155,0.9247010208269617,0.5806541348069839,0.5787399365102464,0.5825683331037215,0.3014474035331186,0.3013236645987092,0.3015711424675281,0.9123800468939699,0.912355525897047,0.9124045678908927,0.5757310650078874,0.5732843902157145,0.5781777398000603,0.30488435372209755,0.30232925233632313,0.3074394551078719,0.9342072261531201,0.9327202141910055,0.9356942381152348,0.7022321653716659,0.701205297873183,0.7032590328701488,0.5482184739938047,0.5474270555382303,0.549009892449379,0.9204377082828205,0.9200809168168,0.9207944997488409,0.6981777692619402,0.6978001577859032,0.6985553807379772,0.5451915299095077,0.5449403888503174,0.545442670968698,0.9234206406911514,0.922201856093937,0.9246394252883656,0.5805700911904148,0.5786506268133096,0.58248955556752,0.301517929919657,0.3013933694413482,0.30164249039796576,0.912260895216643,0.9122382980529926,0.9122834923802934,0.575662681721562,0.5732334800470824,0.5780918833960416,0.30497189863308893,0.3024374128432446,0.3075063844229333
4,0.8999487358919743,0.8990398988796324,0.9008575729043161,0.4945491461533651,0.493851033556547,0.4952472587501832,0.2155550777348587,0.2147514764888851,0.21635867898083228,0.8868307808672462,0.8859726527775189,0.8876889089569735,0.49407748711258054,0.49211970627630947,0.4960352679488516,0.2143030052441548,0.21269733592411716,0.21590867456419247,0.9227989384157842,0.9217129959717226,0.9238848808598458,0.6797316424860478,0.6794725853772264,0.6799906995948691,0.46984639722363775,0.46950036256909,0.47019243187818544,0.907409269938297,0.9063955588945178,0.9084229809820759,0.6762130016563613,0.6751666736467216,0.6772593296660011,0.46619662649483307,0.46598394289061873,0.4664093100990474,0.8998192157295948,0.8989046148340081,0.9007338166251815,0.49453018534085247,0.49384023591107845,0.49522013477062643,0.21569866514102304,0.21489516229566133,0.21650216798638472,0.8866463261655738,0.885793808076542,0.8874988442546057,0.49409703556489226,0.4921624135971167,0.49603165753266787,0.21447325887682708,0.2128966352081378,0.21604988254551638
5,0.8761019712777136,0.8748213896257302,0.8773825529296971,0.42108955433726447,0.42017212810279814,0.42200698057173075,0.15183472538317327,0.15163112432120485,0.1520383264451417,0.8629444988436605,0.8622091570260282,0.8636798406612928,0.4241731605824182,0.42246673978265037,0.42587958138218607,0.1507103618916094,0.14962061291159928,0.15180011087161954,0.9133897198532749,0.9120831786627903,0.9146962610437593,0.648855315686413,0.6480460833503888,0.649664548022437,0.40529648939507834,0.40489347414538424,0.40569950464477234,0.8996142131159495,0.8990769429572703,0.9001514832746288,0.6466221339049478,0.6465406916271498,0.646703576182746,0.4045363175239767,0.4039450316015587,0.40512760344639454,0.8759191335241803,0.8746347336810193,0.8772035333673411,0.4211532253617226,0.4202434905518224,0.42206296017162276,0.1520029934241982,0.1518008736247961,0.1522051132236003,0.8627083028345439,0.8619768385017775,0.8634397671673102,0.4242834145256773,0.4225710247644863,0.4259958042868683,0.15095030222872255,0.149874498760331,0.1520261056971141
6,0.854838742412855,0.8538602903369321,0.8558171944887778,0.36484395825895677,0.36475858576507353,0.36492933075284006,0.1067728787304451,0.10633543705397452,0.10721032040691567,0.8417030617385353,0.8405494851666019,0.8428566383104688,0.36747860701884694,0.36591954681566036,0.36903766722203357,0.10774720022496148,0.10694273925865116,0.10855166119127178,0.9071106260043311,0.906562134607185,0.9076591174014773,0.6219761553634522,0.6211292890929898,0.6228230216339146,0.3640615056896208,0.3639666284078996,0.364156382971342,0.8930714960147674,0.8929276189365739,0.893215373092961,0.6209056459280011,0.6205001358651032,0.621311155990899,0.36396180148508284,0.362749594258048,0.3651740087121177,0.8545982624884711,0.8536171255154298,0.8555793994615125,0.36500865857976034,0.3649219344693389,0.36509538269018177,0.10696402589568191,0.1065229495670181,0.10740510222434571,0.8413679062935895,0.8402300415351535,0.8425057710520255,0.3676885836706444,0.36610976308826687,0.36926740425302185,0.10799502271941656,0.10720225087970557,0.10878779455912756
7,0.8347311731413856,0.8331379003887605,0.8363244458940107,0.3159630292943506,0.3150055416580707,0.3169205169306305,0.07870471984715594,0.07687730783191085,0.080532131862401,0.8206401709399316,0.8191473131243974,0.822133028755466,0.316784140976453,0.315943738200662,0.317624543752244,0.07722506767318754,0.07675724074753605,0.07769289459883905,0.9018259636984038,0.9008618876560115,0.9027900397407962,0.594574064035922,0.5944235157465793,0.5947246123252646,0.3228193265977629,0.3226048326678045,0.3230338205277213,0.8873445476813665,0.8866208608850481,0.8880682344776849,0.5943607288375012,0.5942038710810891,0.5945175865939134,0.3234776142885743,0.3227278063774637,0.3242274221996849,0.8344386237790252,0.8328481594711459,0.8360290880869046,0.3162114269139806,0.3152593287862575,0.31716352504170364,0.0789128539601669,0.07709212759315016,0.08073358032718363,0.8202891213015167,0.8188060205648214,0.8217722220382118,0.3170107533252907,0.316146429995144,0.31787507665543746,0.0774391775502342,0.07700414960581856,0.07787420549464985
8,0.8152551647334987,0.8131858460758454,0.8173244833911519,0.2749122541581736,0.2732668436101095,0.2765576647062377,0.05766049997779053,0.05472588517560808,0.06059511477997299,0.8014160641213108,0.8000655135902215,0.8027666146524002,0.2746878413639132,0.2739619981256125,0.27541368460221394,0.055679033004064515,0.05533630608096278,0.05602175992716624,0.8969566535721439,0.8958204719593109,0.898092835184977,0.5685922195003701,0.5679870206247166,0.5691974183760237,0.28714338965202313,0.2870308669221272,0.28725591238191905,0.8835129922189335,0.8826403899107769,0.8843855945270902,0.5682708260545284,0.5679477295588531,0.5685939225502036,0.2877004812825011,0.28717442775080904,0.28822653481419314,0.8149108180151801,0.812840346194692,0.816981289835668,0.2752431183535603,0.27359704331965473,0.27688919338746587,0.05785790985747266,0.05494347413659438,0.060772345578350956,0.8010404437149701,0.7996803667140351,0.8024005207159053,0.274948222393518,0.2741832509560956,0.27571319383094045,0.05585423536736961,0.05554703712064811,0.05616143361409111
9,0.795863817121164,0.7942903630668265,0.7974372711755016,0.23825035549187717,0.23501892446962003,0.2414817865141343,0.03853942797937031,0.0348949328580984,0.042183923100642215,0.7826170075811916,0.7814200143606391,0.7838140008017439,0.2369706538312108,0.23596898090938195,0.23797232675303961,0.04061760034368489,0.04039031853126738,0.04084488215610241,0.8921005296811477,0.8917513654096548,0.8924496939526407,0.5465561849675061,0.5452167746132492,0.547895595321763,0.2563210212307345,0.25492623492393846,0.2577158075375306,0.8791210840286854,0.8785623426121668,0.8796798254452041,0.5467128294453895,0.5463934016006453,0.5470322572901336,0.25460897896558343,0.2539857708536691,0.25523218707749773,0.7954764190984118,0.7939019163094758,0.7970509218873479,0.2386519057158004,0.23542874751380166,0.24187506391779912,0.03874045750264623,0.035128337697732784,0.042352577307559675,0.7822222205842556,0.7810224190809872,0.783422022087524,0.2373530755066864,0.23632410086280864,0.23838205015056418,0.040747374458739785,0.040551676570538306,0.04094307234694127
