,boston | subsample | sketch_size = m/4 = 3 | residual_norms (median),boston | subsample | sketch_size = m/4 = 3 | residual_norms (1st quartile),boston | subsample | sketch_size = m/4 = 3 | residual_norms (3rd quartile),boston | gaussian | sketch_size = m/4 = 3 | residual_norms (median),boston | gaussian | sketch_size = m/4 = 3 | residual_norms (1st quartile),boston | gaussian | sketch_size = m/4 = 3 | residual_norms (3rd quartile),boston | count | sketch_size = m/4 = 3 | residual_norms (median),boston | count | sketch_size = m/4 = 3 | residual_norms (1st quartile),boston | count | sketch_size = m/4 = 3 | residual_norms (3rd quartile),boston | subcount | sketch_size = m/4 = 3 | residual_norms (median),boston | subcount | sketch_size = m/4 = 3 | residual_norms (1st quartile),boston | subcount | sketch_size = m/4 = 3 | residual_norms (3rd quartile),boston | hadamard | sketch_size = m/4 = 3 | residual_norms (median),boston | hadamard | sketch_size = m/4 = 3 | residual_norms (1st quartile),boston | hadamard | sketch_size = m/4 = 3 | residual_norms (3rd quartile)
19,0.004460301756911747,0.0033222342358362046,0.006130625692434827,0.0025744921856123764,0.0015363449591781868,0.0030676292500111182,0.001056858098330245,0.0009643564674326418,0.0013474720727786103,0.001514235489473872,0.0011735636870092876,0.003147019314127172,0.0023775166590736807,0.0016794925611186683,0.005369102099094166
20,0.0031665528419258567,0.0021581144587492097,0.0042046132249958365,0.002628713236466456,0.0015411670221841423,0.0033978341585085502,0.0010846969275627191,0.0007463136776769238,0.0019258368979602133,0.001235862999049809,0.0008559910687233651,0.0027711112630063876,0.0025785721747961744,0.002031609109749621,0.0028883177640541755
21,0.00384865168183792,0.00286970706873204,0.007052215682072345,0.002370685666315515,0.0015026447279958995,0.0031932594840339695,0.0010233753252063917,0.0007989011973620235,0.001154051238814235,0.0016749466144778914,0.001246901328360473,0.0028200986624091428,0.002268192437436657,0.0019625864298786592,0.0031663106077835165
22,0.0034632078958839988,0.0020973237269337358,0.00574503680501082,0.002308794415156722,0.002032715890095519,0.0037831678851610526,0.0015462143669434754,0.0007671196244713813,0.003408838488800142,0.0017963312843430634,0.0013157154210346944,0.0035231415824843243,0.002065755930176206,0.0017604720773184111,0.0035515352427152196
23,0.004532161816965481,0.0019468720812821588,0.006804822632769378,0.0019785338533123355,0.001430405797991557,0.0020559368484986676,0.0011779428735276612,0.0009517758525167299,0.003340996926422259,0.0029859161480899664,0.0016445918099565423,0.0040728042953136305,0.0017599796602278748,0.0013322639815839504,0.0025214643737430436
24,0.004517684526462955,0.003645806619798586,0.006375474831428177,0.0019989665055140026,0.0012011119636624954,0.0027255513024324156,0.0015329838874824516,0.001100139740895459,0.0028522399707487695,0.002514281592593342,0.0010681291254601888,0.003927938536716493,0.0020707304522691898,0.0015775514144820701,0.003306115561540173
25,0.00494814981692551,0.0031424727130416373,0.006658919929019954,0.001465889802067901,0.00127413570164335,0.0021806208226758583,0.0017058879869967514,0.0011815612203714325,0.0029022284510559168,0.0015660832229511543,0.0010737951782770823,0.0039051975731405706,0.0016989290163490168,0.0014282461543415515,0.002420266468248838
26,0.0033387139896217197,0.002341500309567859,0.004083187423744562,0.0017476046392829192,0.0011182926856290751,0.0020007177514097304,0.0017972685101652884,0.0016575801985240853,0.003357863772769808,0.001417191744951621,0.0010388158396361737,0.0036733598760994315,0.001646135102847944,0.0013807709766017328,0.0021202581387588875
27,0.002424667705667305,0.0011516382951775785,0.004777892412924733,0.0016037714853486956,0.0012184511002938637,0.002522631502253007,0.0011892824925316863,0.001005423709120543,0.002340467157676273,0.001719092977075001,0.0011739102787787382,0.0023475518274252865,0.002019098669933234,0.001462096044690893,0.003071470329684798
28,0.0018571394357555827,0.000923981146775651,0.004057215452144273,0.001911131657395165,0.0014193616358633644,0.0024335539162291843,0.0010954869850450005,0.0009695613756821097,0.0017189012045869352,0.0013472973145871334,0.001207275977179738,0.0019488621531800739,0.0022504311295593717,0.0013794940842809134,0.002509712125521415
29,0.00199942955764655,0.0012633728026745948,0.0032619012817655967,0.0014740964632890825,0.0011741195336811222,0.0020554417639417153,0.0009863878355226272,0.0007333167927295707,0.0011006514917342681,0.0015942702638370681,0.0008191052160075067,0.0025454735882203617,0.0016286303348023966,0.001354261063621349,0.0022580782116846357
30,0.003163155430641225,0.001861649791446477,0.0038836286613435824,0.0019802643475261015,0.0009683020241097308,0.002935934251496847,0.0010668524620836915,0.0008552828203544914,0.0013696448280134733,0.0012445691625816752,0.0010800679498239262,0.0019479411134296011,0.0014061188343419053,0.001304106941086603,0.002008859136659
31,0.002109807363670234,0.0014596321055254213,0.0037115925699051904,0.001710296260545252,0.0008581336688470145,0.0021984520234586357,0.0014251438372025883,0.0009277322140274365,0.002644355340335657,0.0009564439436024516,0.0007672484063715958,0.0012968917253967324,0.0020052188590566327,0.0015320716556919995,0.0024357139050715775
32,0.0022160629566358456,0.001270036689349993,0.003972426115676714,0.0013460928007298467,0.0012266858903292295,0.0019334937542458954,0.0013890235022690277,0.0008252697102333749,0.0015357613567791805,0.0008969334685191282,0.0005163001959483022,0.001663766534399788,0.0012153518126224634,0.0010041547035282395,0.001630009608638609
33,0.0017578730032170042,0.0012909298702309486,0.002656578857734716,0.001756345269343382,0.0012505098537087369,0.0022100536335665486,0.0013736381096058404,0.0009500491304458378,0.0016028303293719596,0.0023351343972235128,0.0007613369916401037,0.003138269781859925,0.0013749305295311114,0.0010326892359091451,0.001855689778381105
34,0.0019374467335747125,0.0016503152099913816,0.0032151202637317224,0.001839428590135498,0.0011862057380536558,0.002696144927872333,0.0011279072383515944,0.0008532650493828524,0.0020952512663455665,0.0011906676012429953,0.001098782732867367,0.003265579444091646,0.0018426490310509635,0.0011228561046152383,0.0020976615191763406
35,0.001969664788733539,0.0015747388548789983,0.002563859855873752,0.0013823419543906304,0.0010657409862677013,0.0019861412551226386,0.001085659434773411,0.0005987115297188454,0.0028255293415362435,0.0011774645722191382,0.0005308538774781843,0.001983141931159977,0.0018611263517805084,0.001268902796107878,0.0041889329980661465
36,0.0014861357731413628,0.0011837039298225921,0.002793243827664121,0.0012617889466109257,0.0010494617365777944,0.0014929437540215826,0.0012089458729756767,0.0008920613074045172,0.002051760309250991,0.0018357440611524991,0.0007400453239758871,0.0040342183420958005,0.0015012697043595676,0.0012191815356984359,0.0027253846639978046
37,0.0015797214777727654,0.0011154363781442468,0.002721789720648927,0.0018637754920175502,0.0009916245360634503,0.002654140867160502,0.0008616249427921662,0.0007061366249008835,0.0016241041482757885,0.0016099913501396162,0.0014117269978014988,0.0018835166934369606,0.0014206919393403659,0.0013703106928972912,0.0016657255076987763
38,0.0017148418036888559,0.0013985093013918226,0.0031971635178503046,0.0015364294480892313,0.0012362304360656847,0.0018620594104468214,0.0009102822962931717,0.000685274490184167,0.001138733313748569,0.001287894079129527,0.0007978841401045321,0.0014733368249436709,0.0013379246959014548,0.0010158291966022167,0.0019490225879961968
39,0.001620188868019047,0.0010436586144796293,0.00235397203590373,0.001796508459058586,0.0013629042207552072,0.0023841112792917373,0.0007787101191321214,0.000657851722517863,0.0009253170259534703,0.0013392554822479782,0.0009057485057780234,0.0017217342317560154,0.0012823120868392514,0.0011457105556080482,0.0015595160218233703
40,0.0019321430182825021,0.0015552250936673485,0.002524438345428516,0.0014423916028931298,0.0011083906253116825,0.001860433385245076,0.0007501499148162615,0.0005932189955249194,0.0010095127456474459,0.0009754797339385808,0.0007097344298233478,0.0021853909610697374,0.0012736751082390713,0.0010829242051784015,0.0013582158460620842
41,0.0019222407929045037,0.0015404487384212753,0.002143095211100669,0.001122158611197588,0.0010087843237207375,0.001322286114757925,0.0009230481689791298,0.0005733471705136298,0.001349031652517236,0.0012559648737049383,0.0008496362594734809,0.0014074310104353342,0.0014191074745223604,0.0010166187830030523,0.004184417487713955
42,0.001414625214801797,0.001030838135801117,0.002353950192460407,0.0011272573811152236,0.000915534992209234,0.0018672991494064985,0.0010510756956191385,0.000644423695682336,0.0023000786090561463,0.0011249216055545718,0.0007766672325690705,0.002748766262681799,0.0016144310820111014,0.0009937811624881575,0.0022497064492915672
43,0.001712967755643932,0.0009004957257513648,0.0028042893559776473,0.0012468100313395292,0.0011094021486848763,0.0017272093929236805,0.0017345677262843914,0.0006546347250989865,0.003427347928523467,0.0011388927675371075,0.0005100841198089073,0.0013359038295339683,0.0013670028810420054,0.0011247401601954029,0.001613868367171736
44,0.0012787426912340839,0.0007570883677384592,0.0017678240077132474,0.000909536915087593,0.0007025899655426682,0.0014637487784473265,0.0011556670832017723,0.0008202521173641738,0.001638633917916534,0.000909990738612096,0.0008764214434064015,0.0012895405419674863,0.0011813395504642668,0.0008571065620548812,0.0012204811132322704
45,0.001383261947933932,0.0005581235797200271,0.002417593192117613,0.0013103228576570767,0.0011212230010693056,0.0015782169775639262,0.0009130258434316104,0.0006154814746432326,0.0017258635606597064,0.001313155654830271,0.000567433543455205,0.001559053724545906,0.001341668266659668,0.0010839959972345596,0.0019227046873577182
46,0.0008288257883193146,0.0005407656424038649,0.003129997700324048,0.0009945308215346597,0.0008640464556947934,0.0013378047850572347,0.0007582404314891115,0.0005701429880195126,0.0008718650620486432,0.002926283447486062,0.001043902884850348,0.004040353586384538,0.0014247989049994568,0.0010120730562527256,0.0019315991672766509
47,0.0014917283890564551,0.0005571430613289966,0.0028209981426068737,0.001304332434752403,0.0007953935473314785,0.0016091483079920877,0.0007961582917451296,0.0006084346563160202,0.0016809318917527368,0.0011143537043463618,0.0006903838597241828,0.0022311861624760266,0.0011724020106946634,0.0009672206046093602,0.001693120884391396
48,0.0021512193993611277,0.0009711192762208462,0.0027456200503864973,0.001223144454534494,0.0011069812823998604,0.0017291046112427994,0.0013260309644534635,0.0007853280666895681,0.0022866069298314753,0.0006282074060772023,0.0005186223341435576,0.0007107467805449418,0.001206326548541291,0.0010965050055234413,0.0016739453755105407
49,0.0014002665816601647,0.00044536274176955033,0.002016935236890266,0.0011519784332379326,0.000892445616065452,0.0013993465962267367,0.0011213747713055924,0.0006198255925787755,0.001918890110810562,0.000992229275463626,0.0008961840551250742,0.001733748293499198,0.0014076693165179335,0.0009767199996340305,0.0016006440062488578
50,0.001681311372820723,0.0005608880451574872,0.002447719690107999,0.0010904216034870223,0.0008784952799370777,0.001230027005507605,0.0009322214803982802,0.0007412692534128495,0.0023211792736985083,0.0008542285516361658,0.0006623458355897125,0.0018442314052983689,0.0011976007181029652,0.0008814562410856144,0.002276725569625607
51,0.0009556360666753522,0.0005447259655599156,0.0018695282258052153,0.0009630238855210126,0.0008223392450339786,0.0012227904810691685,0.0006262727060584905,0.0005097923147458961,0.000939440985979394,0.0005692674449508765,0.00047344490854187975,0.0018713787871455494,0.0009505191671668677,0.0007424473318288651,0.0016057581231557567
52,0.0014694291609619952,0.000767917935635505,0.0030005058220943905,0.0009602377588888427,0.0007216941224238732,0.0017028194475962868,0.0007828524513658409,0.0005604324907232003,0.001694716228286393,0.0005925314523001295,0.0004961951714484436,0.0008284034970804773,0.0010035461439515654,0.0008291558341681882,0.0015171485924570544
53,0.0011430750495587299,0.0004606394110757186,0.0017376041334959623,0.0018322605415260866,0.0014362171602165233,0.0025063859399682684,0.0008878138139885813,0.0008248713554016788,0.0012529586031080975,0.0006855291919914573,0.00045073772426978346,0.0007682914944766484,0.0013938364092309068,0.0010092772085622144,0.0019750100627267766
54,0.0015355227599701397,0.0006147906174534144,0.0021112752065247757,0.0014314407430393037,0.0012086784153959823,0.0015605034029347426,0.0007229866569396377,0.0005449203482243909,0.00125275089703632,0.0007631662884301045,0.0006478219296658504,0.0009266379963820803,0.0011900080222924973,0.0009336105089838311,0.001276805869187261
55,0.0008465435946038584,0.0005289523982926704,0.0016325924681688628,0.0013111516869205669,0.0011293110779307593,0.0014735698328514199,0.0005810395091522958,0.00044616190310531984,0.0006864489491342444,0.0006900932422858462,0.0005084023087499527,0.0009846312986158884,0.0010615398426525014,0.0009185723332799192,0.0011815417859611253
56,0.0014310988492196998,0.00032343131323021244,0.0025089498125226532,0.001060111099481106,0.0008383666722728074,0.0014282392457204492,0.0007237943986698039,0.000520607630964716,0.0009550633526681764,0.0009064505541180009,0.00045715056458901993,0.0011626218050324873,0.0010872969288542545,0.0008944134978928061,0.0013138119712644229
57,0.0010058629188446479,0.0007463429278246966,0.0024610679194914027,0.0012280399122625806,0.0009942630543915009,0.0013674189389013902,0.0006936335434514953,0.0006021851242899325,0.0010144600318086835,0.0008814957040347666,0.0006072104491271218,0.0015993001093917054,0.0012519676931764668,0.0007909628784079605,0.0016148049109360391
58,0.0010620759852828924,0.0005902390262973678,0.0019352404991620363,0.0009514842661311158,0.0006996359994483483,0.001579495388942731,0.000628570482280973,0.0004668003165970321,0.0009539730709217848,0.0010082198537352208,0.0008033588780402473,0.0013231141641730348,0.0011846804105403383,0.0009481600636039483,0.0020682923366473083
59,0.0007240872872863039,0.0005066993243355576,0.0018741385795024166,0.0009088884150018111,0.0007159395589917797,0.0012343532107670007,0.0007194890426096025,0.0004933652683776836,0.00085352978675329,0.0007603280348745659,0.0005633784277423012,0.002285801898650835,0.0011091480254067417,0.0008728964179968778,0.001351045012606047
60,0.0011507338354590831,0.0005952599451936804,0.001413644425839127,0.0009085834129841706,0.0008348866449060582,0.0015990695912215577,0.0006903138253725525,0.000502663188826762,0.0007459837939344437,0.0007863972578799302,0.0004942024653022934,0.0021126128688744713,0.001252714964958481,0.0007559530232638556,0.0017985077384157057
61,0.0008844385687466938,0.00046604864325410254,0.0016804245696984297,0.0010659284760443789,0.0007940687621539324,0.0018497814589823636,0.0005668093422156496,0.0005053676371238034,0.0006142682946688312,0.0006670513684295131,0.0004236912402422941,0.0009688426944856834,0.000930404484326584,0.0007380454028555605,0.0014305667233744602
62,0.000683185721447623,0.0005562434668145628,0.0008350405577391325,0.0011298373726729494,0.0008367468695345042,0.0013722927393456884,0.0006284485821985738,0.0005226581483925658,0.0012110719304930008,0.0007663563066663947,0.0004921710434740138,0.0015612508198185745,0.000832811914883902,0.0006568771404633809,0.001189725567201378
63,0.0008450987823605574,0.0005080814857806757,0.002075080746598301,0.0011763333283865461,0.0009125504108144194,0.0014506172359773722,0.0006231087143821316,0.0005248478893484787,0.0018298978406946502,0.0007879174706992697,0.0003694343993616388,0.0012445359331257231,0.0008848413737887893,0.0008175074605878275,0.0016914914851208255
64,0.001006498029294519,0.0002993341906994061,0.00201001477716914,0.0013897517670125284,0.0009315467730207257,0.002203413480540287,0.0007582091975764135,0.0005672144798993177,0.0008007719781944927,0.000663485166845479,0.00041263177668189653,0.001910224447587613,0.000844240471934531,0.0007517781158881205,0.0012302542097374822
65,0.0013101457475816322,0.0006940189816256681,0.002066761952402283,0.00101812309701909,0.0008074317448336095,0.0016558743842614188,0.0006464020111308637,0.0005757078681892787,0.0008459438158403422,0.000559777907939618,0.00048773281441635873,0.0008986982763318086,0.000914991492892302,0.0007244238308839965,0.0010560238825270876
66,0.0007816889068004302,0.0005755171143007834,0.001247345815252486,0.0010446933094369493,0.0007287203251082478,0.0011964803095907296,0.0005735259622442349,0.000531925999661125,0.0008937591101766812,0.0007587614119721261,0.0006133263751420782,0.0008700071639796445,0.0009385666563891909,0.0007584314404569419,0.0011791369552658758
67,0.000688498303550712,0.0004625777583690189,0.0011713530164021951,0.0007575165800459431,0.0006631341967880463,0.0012815102453297652,0.0005236396685380084,0.0004395890137270527,0.0006453341639451205,0.0010468971024459929,0.0007736624816605702,0.001763786183809062,0.00113838499002973,0.0007211282293561571,0.0015423927203779442
68,0.00048385538424629726,0.00023514991502758423,0.0008041592221731246,0.0008940874512232515,0.0006247796123258719,0.0010279995876790774,0.0007905122080902121,0.0005207780822824767,0.0018419603769862412,0.0016271169143729958,0.0008920781435754017,0.002070628268338953,0.0008647936083169964,0.0006824320562831609,0.0010011730161071984
69,0.0004400279290338148,0.0003285491615203641,0.0012861716925427293,0.0008761528570828416,0.0007209660807106024,0.0012063199039704176,0.0006242862718468326,0.0005795248264194911,0.0009478212695592452,0.0007474676030024513,0.0005868821238417008,0.0016638703947501215,0.000825784768676499,0.0006470339159400022,0.001129590737258393
70,0.0007071883727890613,0.00042176741970833225,0.0012677496356554247,0.0010494517943111681,0.0007477545545629934,0.0016956067548790932,0.0006424789139786507,0.000525801761352947,0.0008342482773727292,0.0008613530535275459,0.00047557027667961436,0.0015693080870231514,0.0008671718225563049,0.000658849564533515,0.0011027649463588567
71,0.0004773003354928286,0.0003650011317454841,0.0011990410310995091,0.0008297488543604296,0.0007876958191392709,0.0009192904565734497,0.0005652789150409631,0.0005105589807640021,0.0006477159854918148,0.0010811884626315323,0.0008580682752629552,0.002135182723687025,0.0007088773342956611,0.0006287507952557569,0.0008880439680062264
72,0.0006828161504465306,0.000441139450372901,0.0009139426912824842,0.0008058224335040151,0.0007711580892212849,0.0010901980819763234,0.0008630404173844387,0.0005109790926418858,0.002293483244788682,0.000854507630637396,0.0006603370360914016,0.001202171501571361,0.0007283336011743851,0.0006780681254328968,0.0009657973921301564
73,0.0007699741981233982,0.00039278753803711824,0.0013238209320687447,0.0009400062231228218,0.0008173436257389673,0.001108067231193627,0.0008534395899524359,0.0004671529971583566,0.0014861612634552153,0.0007395103045826127,0.0005762036242477927,0.0018941815263855562,0.0010809394767618869,0.0005698516002857395,0.0026377264120926855
74,0.0005671639721705184,0.0002355270885682613,0.0010133300137198068,0.0007311316005860761,0.0006983884776315011,0.000839043421450039,0.00055647937084496,0.00045477184709796846,0.0007595137738225514,0.0008973572918021841,0.0006030134485452512,0.001542193485306121,0.0009804499596365104,0.0005787329130059675,0.001990512871028329
75,0.000818051019904077,0.0004663883011737694,0.0015069062382284642,0.0008447187687572505,0.0006385769359649844,0.00104874424392558,0.0007014680823494424,0.00047225800213035343,0.0012704261154194015,0.0006421213615426423,0.000537544417459342,0.0007722767198019551,0.000841636721509898,0.0006828953546963038,0.0011489206223578776
76,0.0006280018382097649,0.00027454847955768745,0.0010852641865846187,0.0006932018917989479,0.0006134380079869631,0.0009330724258893453,0.0006405960555422009,0.0004849852331621209,0.0007531961427019525,0.0005034885393759765,0.00040643215777113814,0.0010658253778235095,0.0006868905410117082,0.0005696143094106697,0.0019346732162653607
77,0.00045187392359968023,0.00021173381957391375,0.0009082402402235912,0.0006650669370621431,0.0005470447776670271,0.0007695869820392244,0.0005951340772106315,0.0004760575971509691,0.0009603385519839107,0.0007947542148141055,0.00048220191314531536,0.0012822400940061018,0.0011449304366055154,0.0008171498335326,0.0017693867788624547
78,0.00038804933106479663,0.0002106051421574572,0.0006863098015209544,0.0008105641151407072,0.0006262123372053004,0.0011675682939661963,0.0007820857520994288,0.0005258413742255149,0.0015511259356342688,0.0013251074366951048,0.0005689091737256657,0.0030499938340974994,0.0009969411467611632,0.0008018076487900514,0.0012934339462553216
79,0.0004250720852704994,0.0002357600148660884,0.0004656689690130453,0.0006864745775840685,0.0005602095910327696,0.0009417349301202569,0.0006218272101562764,0.000530165216008833,0.000965740459468798,0.0011173498201944411,0.0003877524415581046,0.0014382077332683414,0.0006527907794724018,0.0005526706443352169,0.0009697749927258493
80,0.00047985725206249803,0.00024280427286929026,0.0011159417602586794,0.000752274142061153,0.0006157257816806197,0.0008436615600541594,0.0006342408295197876,0.0006145143339773116,0.001724641641502066,0.0004781602343203713,0.0004556753206173632,0.0006524530770106342,0.0006440076019906397,0.0005247217252381544,0.0009346009753833143
81,0.0006094829913587061,0.00031525943267177175,0.001674002885976251,0.0007860913676852276,0.0006542790752779393,0.0008437338876972405,0.0006208617625497228,0.0004889463863216894,0.0007764838412160496,0.0008104177067241034,0.0005584336715523493,0.0017037805629225198,0.0006405771395576276,0.0005949398261764589,0.0007114409002811863
82,0.0007305376461196381,0.00038983799931144737,0.0009946577146074122,0.0009590632207612849,0.0006914868139267777,0.0013403948840030014,0.0005675887383127212,0.0005136467131482072,0.00067941182292358,0.001151657324667261,0.0007088238144538904,0.0018407054058664708,0.0006791989847171329,0.0005939161340207629,0.000800448688974054
83,0.0004982356586403376,0.00014632411067884416,0.0007586919258338423,0.0008964783509152867,0.0006145194707170247,0.0017538923498379502,0.0005533427382290684,0.0005304748533264594,0.0011126482616201977,0.0007477724192595592,0.0003280801548959157,0.0014452396721538095,0.000730628646875934,0.0006298002069460048,0.0008882588988464287
84,0.0003103482595702538,0.00016223010714952457,0.0006434155948727824,0.0008931588507528445,0.0005869681005882295,0.0011191635582581594,0.0007401556455593878,0.0005973698278553318,0.002292817815159519,0.0006837782579828571,0.00046943509974320716,0.0010780246629033506,0.0008519392883227727,0.0006612428766105441,0.0009596042445423564
85,0.0005173752436010831,0.00024658940930281784,0.0007654927616021987,0.0005023153509884281,0.00043617786024040603,0.0006270564216834627,0.0005909319647109572,0.0005775556928587437,0.004181142826535347,0.0014965444744555164,0.0007503516343670078,0.0017844472294812252,0.0007038848101146716,0.0006699947141485073,0.0009272672282908976
86,0.0005995630291246497,0.000313154259141996,0.0007129752813841035,0.0006457358896936111,0.0005653577485484734,0.0009378948578132278,0.0008195285079989655,0.0005819255963582685,0.004302157133850225,0.0010382578397275292,0.0007036664428623562,0.0014866120141896377,0.0008523128505186423,0.000589317260083177,0.0010031971539192154
87,0.00044181230146995694,0.00031739733632170613,0.000827849322772836,0.0006918129529785785,0.0006080241977882506,0.0007477418041637034,0.0007785531200022933,0.0005888321353847946,0.004423894285357759,0.0006515154576714534,0.00038801416704724887,0.0008433922765994318,0.0009206489024634252,0.0006439166869323415,0.002114830809715327
