,run_name,solver,sketch_size_formula,sketch_size,time (median),time (1st quartile),time (3rd quartile)
0,boston,subsample,m/4,3,0.013996552002936369,0.010991518500304664,0.01596255499862309
1,boston,gaussian,m/4,3,0.08622090199787635,0.07564981049836206,0.08927263524856244
2,boston,count,m/4,3,0.24109118499836768,0.23722198574796494,0.2617561157530872
3,boston,subcount,m/4,3,0.062147856999217765,0.06081551375427807,0.07496496674866648
4,boston,hadamard,m/4,3,0.714240224500827,0.6606927087505028,0.7496782392499881
