,run_name,solver,sketch_size_formula,sketch_size,time (median),time (1st quartile),time (3rd quartile)
0,no_mom,subsample,10%,2064,223.17457814898808,217.37661713027046,231.14215822366532
1,no_mom,subsample,50%,10320,228.2989782204968,220.32879064654117,247.58606318675447
2,no_mom,subsample,90%,18576,221.37848555203527,199.6703032902442,227.96396397045464
3,cst_mom,subsample,10%,2064,648.1268702484667,609.1502652362688,693.33157461253
4,cst_mom,subsample,50%,10320,598.2309989434434,582.0720928352966,651.8112482405268
5,cst_mom,subsample,90%,18576,927.7044891160331,916.0223407836747,935.5738263924723
6,inc_mom,subsample,10%,2064,373.1569959234912,360.6642335457145,386.5867586090171
7,inc_mom,subsample,50%,10320,230.31261803099187,221.49796206274186,251.61127943376778
8,inc_mom,subsample,90%,18576,254.9054418305168,251.14468392822891,278.9487486987782
