,no_mom | count | sketch_size = 10% = 51 | residual_norms (median),no_mom | count | sketch_size = 10% = 51 | residual_norms (1st quartile),no_mom | count | sketch_size = 10% = 51 | residual_norms (3rd quartile),no_mom | count | sketch_size = 50% = 253 | residual_norms (median),no_mom | count | sketch_size = 50% = 253 | residual_norms (1st quartile),no_mom | count | sketch_size = 50% = 253 | residual_norms (3rd quartile),no_mom | count | sketch_size = 90% = 455 | residual_norms (median),no_mom | count | sketch_size = 90% = 455 | residual_norms (1st quartile),no_mom | count | sketch_size = 90% = 455 | residual_norms (3rd quartile),cst_mom | count | sketch_size = 10% = 51 | residual_norms (median),cst_mom | count | sketch_size = 10% = 51 | residual_norms (1st quartile),cst_mom | count | sketch_size = 10% = 51 | residual_norms (3rd quartile),cst_mom | count | sketch_size = 50% = 253 | residual_norms (median),cst_mom | count | sketch_size = 50% = 253 | residual_norms (1st quartile),cst_mom | count | sketch_size = 50% = 253 | residual_norms (3rd quartile),cst_mom | count | sketch_size = 90% = 455 | residual_norms (median),cst_mom | count | sketch_size = 90% = 455 | residual_norms (1st quartile),cst_mom | count | sketch_size = 90% = 455 | residual_norms (3rd quartile),inc_mom | count | sketch_size = 10% = 51 | residual_norms (median),inc_mom | count | sketch_size = 10% = 51 | residual_norms (1st quartile),inc_mom | count | sketch_size = 10% = 51 | residual_norms (3rd quartile),inc_mom | count | sketch_size = 50% = 253 | residual_norms (median),inc_mom | count | sketch_size = 50% = 253 | residual_norms (1st quartile),inc_mom | count | sketch_size = 50% = 253 | residual_norms (3rd quartile),inc_mom | count | sketch_size = 90% = 455 | residual_norms (median),inc_mom | count | sketch_size = 90% = 455 | residual_norms (1st quartile),inc_mom | count | sketch_size = 90% = 455 | residual_norms (3rd quartile)
13,0.4900949183892274,0.4777074518083273,0.5042095863794096,0.011399638896574206,0.010513948364570511,0.012384145323004624,,,,0.7993086422989399,0.7873209758312149,0.8177857328052803,0.1713122624257506,0.16600370996323208,0.17876652513619237,0.017375098320055564,0.016748825404203343,0.017934571231718904,0.4909614950394419,0.4773273218586121,0.5042629025526755,0.011564734748722494,0.010646357192746305,0.012427845695906872,,,
14,0.46489448599833877,0.4504208935631263,0.48157343391625246,0.00826434306913594,0.007676366783142122,0.009100597600826392,,,,0.7925649111462887,0.7800164616650415,0.8081672027845364,0.1528565811394168,0.14817032619485873,0.16026357723591778,0.012925280792921283,0.012445382768545739,0.013302479514816315,0.4657793843228898,0.4502689517701819,0.4819785172370808,0.008348070376125208,0.00775815401685662,0.009200584074132222,,,
15,0.4412426606639338,0.42434131323048274,0.4551963045926629,0.006117887690749207,0.005680232332534836,0.006829435346443496,,,,0.7875560588025892,0.7697391786741545,0.7975726897132833,0.13653573214642625,0.1309293917864717,0.1410428132029014,0.009199030915294986,0.008723773251531224,0.009675012919504834,0.4416901775127533,0.42535130992375536,0.4558687250728086,0.006211545173512795,0.00574472612865028,0.006939977818043621,,,
16,0.4192953878388699,0.4008061784648926,0.43244699020654465,0.00457415242524649,0.0042476596633064315,0.005261327395279644,,,,0.7791235820863047,0.7614201206884537,0.7916799234399037,0.12112519653398102,0.11658549724555611,0.1264132026948238,0.007246358472610705,0.006924280968742177,0.00758509530545805,0.41936000774730053,0.4016666271626086,0.4338558662440881,0.004656762785897526,0.004286039480491853,0.005262406011391524,,,
17,0.39543029219501324,0.3809106866541178,0.40860598478455373,0.0035964539659531173,0.0032109488238390967,0.004133425894857241,,,,0.7674479032594774,0.755038458566599,0.7844150840963349,0.10776439736947005,0.10301154949866556,0.11216283265652718,0.00525662254129536,0.004999753500511994,0.005533508834359629,0.39648384307753615,0.3816902306158153,0.40955869211656115,0.0035660159847533458,0.00324419732219513,0.004084567731314475,,,
18,0.3749175732497234,0.35833086470926445,0.3867146602879086,0.002873287002348344,0.0025012557506510057,0.003401380881581149,,,,0.7619530401256442,0.749836544934205,0.7772241655199017,0.09477865163682332,0.09116102679866808,0.10020842779411662,0.0038380428710797967,0.0036480638126933952,0.004139560343252402,0.3762230237286534,0.3599799836943628,0.388281172327431,0.0028641191916226323,0.002526746484802452,0.003425262022206821,,,
19,0.3551377069787667,0.3419517206190255,0.367921933969638,0.002388032056704145,0.0020171437225582536,0.0029052221395942045,,,,0.7533060403203589,0.7423138818394857,0.7646050016346231,0.0850182992903098,0.08138597919672641,0.08784250241227222,0.002983479932794046,0.0028440721574215407,0.0031340867683801385,0.3562853789784276,0.3435785031684534,0.369317881251461,0.002356318241257769,0.0020249527003190267,0.0029297957977817836,,,
20,0.337298953150071,0.3263216716897712,0.34734179993422076,0.002079362248047143,0.001638860958847817,0.0025232596108741164,,,,0.747750700187636,0.7320414058738085,0.7615059377347775,0.0750871100276201,0.07201953006585321,0.07859877380955517,0.002191474541794477,0.0020687343822663284,0.002309186692138322,0.33900227552744433,0.3265018032358587,0.3490250508598701,0.0020247994102621913,0.0016364326860237957,0.002505080850244751,,,
21,0.3176569474280033,0.31064610815830784,0.32894729566066483,0.001840384061775007,0.001417003045421942,0.0022649722071835226,,,,0.7410014001385582,0.7241357293764378,0.7555345440845872,0.067583029514593,0.0636211599356158,0.0704403033089113,0.0016337862598808602,0.0015386653137898732,0.0017320829185020997,0.3192855875010898,0.3108716581764728,0.33080306859156766,0.001828256819534232,0.0013881309910824039,0.0022724592532338043,,,
22,0.3023326728047734,0.2924680247306987,0.3126598849980219,0.0016754701519418596,0.0012378026155444276,0.0021415743905009456,,,,0.730843175035973,0.7172009425240227,0.7485588918930356,0.0592632427135215,0.05618593050725575,0.062095692630438744,0.0012382427181816492,0.0011724547195919302,0.001327316260702517,0.3035894720633399,0.2945065224790554,0.31394396798682733,0.0016631791966255235,0.0011613918198856658,0.002093868685787403,,,
23,0.2872106511537482,0.2770197472040502,0.29580014295938173,0.0015544225815681879,0.0010987619385232226,0.0019713735029400683,,,,0.7254113161221546,0.7069676206396882,0.7410891156596755,0.05329667334644951,0.05000262829855491,0.05549731104963959,0.0009061270432837373,0.0008521284007763771,0.0009732089349343492,0.28840018056976,0.27890761174187517,0.2984236850243599,0.0015701004399284835,0.0010992815211028238,0.001970356266477837,,,
24,0.27256066174676585,0.2639124111965801,0.2808577582435843,0.0014840623309127303,0.0010425346154981571,0.0019269181343780544,,,,0.7190914990680557,0.7048187322061574,0.7339752964960439,0.046958156423110874,0.044201821513393726,0.05026247128819045,0.0006817831046286365,0.0006400981963445062,0.0007252723965749026,0.27413987785281996,0.26540711579518805,0.28282585035118735,0.0014631203328831193,0.0009883726860578572,0.0019234892343729375,,,
25,0.2593775835520961,0.2490031292111814,0.26705487724860877,0.0013756704384806748,0.0009475086865502762,0.0018446300112640378,,,,0.711546487957612,0.6951915819538459,0.7269388170274771,0.04186363339172114,0.039342960277844806,0.04460787366190769,0.0005171325743458025,0.0004895648516808212,0.000548247764128781,0.2611145495736842,0.25133706000282524,0.27022372495537816,0.0013923873653055971,0.0009062351409153788,0.0019027616812865179,,,
26,0.24542626536601914,0.2362751502429321,0.2539451258632266,0.0013368752022346996,0.0008940968103469714,0.0017991256787875784,,,,0.7048408874377756,0.6917939110597309,0.7243620969094133,0.037357142948319835,0.03545826164003423,0.039713991628146504,0.00038074789791151117,0.0003575161855993525,0.00040583780689645247,0.24723157142768967,0.23774929685409396,0.2560252052928547,0.0013578540755243085,0.0008677191153998487,0.0018488418943099555,,,
27,0.2315753878362533,0.2241961943600382,0.2397934544723332,0.00131027824304553,0.0008530871235848588,0.0017651232546043482,,,,0.6980782033142571,0.6821808661494558,0.7165002993659015,0.03302711985181954,0.03113052542738605,0.03500008956735281,0.0002839177430582338,0.00026439778958826075,0.0003084073671918845,0.23330918936900213,0.22558337494485908,0.24225654616810313,0.0013337811034999556,0.0008545474081984464,0.0017975617250317955,,,
28,0.21933996657195204,0.21163810678536188,0.2288750937096919,0.0012884912209934563,0.0008293876736490041,0.0017233852304490485,,,,0.6896605811844502,0.6716793457518666,0.71073677729113,0.029392863539682113,0.027762488605865835,0.03113589899538152,0.0002142312057444354,0.00020004950749088384,0.00023070040955980696,0.22115699311354556,0.21344638667626384,0.23037140486235302,0.0013007467496497548,0.000853138266611974,0.0017861748770018411,,,
29,0.20816063646171046,0.20024186232227192,0.21540888576965508,0.0012546126413079672,0.0008106189431751328,0.0017116890292551196,,,,0.6816704709318608,0.6643741377811991,0.7020528947013668,0.02610231401220968,0.024436848602587498,0.02781397002912789,0.00015881886114443551,0.0001510347008825171,0.00016924673404157355,0.2107659539306088,0.2022813000921367,0.21767501750479912,0.0012533817922137061,0.0008316677554375146,0.001778904346076157,,,
30,0.19715402871900944,0.18986015446938487,0.20382065680948827,0.0012321023673938333,0.0008118567448902373,0.0016897876478242273,,,,0.675309496970558,0.6593320982113196,0.6996084568746027,0.023312627770163248,0.021928898328130247,0.02480358168471619,0.00011999541081602172,0.00011105486971082586,0.00012963487837653383,0.1994205666732413,0.19191425124153,0.20706445490361466,0.0012303533381801627,0.0008002931260122439,0.0017722689611234209,,,
31,0.18727288940700929,0.18006132539332645,0.194202982232954,0.0011995870889696483,0.0007878550083553169,0.0016988983002781057,,,,0.6718580167722333,0.6540908343975228,0.6935695541255682,0.020790148761260036,0.0194230762664358,0.021820874457831377,8.981114245913731e-05,8.342776877645425e-05,9.86912013416573e-05,0.18964886059272817,0.18211541941176587,0.19642044093807476,0.001205825192750272,0.0007702033155811102,0.0017475838138519165,,,
32,0.17823708067377855,0.1706864639525513,0.18382642552958783,0.0011894806049610645,0.0007832910609857459,0.0016663883810773327,,,,0.6613207905411707,0.6475801482871308,0.6877021017359861,0.01853232506580705,0.017274572866093893,0.019511400023680892,0.0,0.0,0.0,0.18022283158143768,0.1733929909212794,0.1867866544071007,0.0012033192230145313,0.0008028375811006635,0.0017316665176139044,,,
33,0.16859293132738382,0.16121748281137427,0.17547122995805614,0.001169003279198008,0.0007532198212804773,0.0016640194025994096,,,,0.6556984807007864,0.6372790031763809,0.6830540385226523,0.016469466746542594,0.015375454760246208,0.017435260117607744,0.0,0.0,0.0,0.17135258125330216,0.16368837663645286,0.17891303734158234,0.0011978826855602257,0.0007532416467823751,0.0017010028395745827,,,
34,0.15905954229644098,0.1527428182359794,0.1660839253954953,0.0011547579584437401,0.0007150092381166175,0.0016143943526323885,,,,0.6487360168636596,0.6345289398179289,0.6763181783152348,0.014590919324892749,0.013760268142221333,0.01548874716166763,0.0,0.0,0.0,0.16237774762563156,0.15583054653825762,0.16950458553608655,0.0011776397997314415,0.0007238646005420661,0.00168708360852018,,,
35,0.15071187251325263,0.14458565928331105,0.15737911889500983,0.0011388730990480496,0.0007042374601514982,0.0015836373241524906,,,,0.6412197414530079,0.6276314309687024,0.6659654662548681,0.012980191357231139,0.012339402692632683,0.014003250907829678,,,,0.15378390908103423,0.14745829470113342,0.16095544852822646,0.001176560516975215,0.0007175389450916369,0.001642642622393452,,,
36,0.14305023557908603,0.13685680640996695,0.14939855823154805,0.001129725391835366,0.0007022382976666246,0.0015692483619259385,,,,0.6371836078135229,0.6232919920598705,0.6617602032531986,0.011590104457813378,0.010912397298144735,0.012446505920486985,,,,0.14594141475970912,0.1399672370189722,0.15264239091815276,0.001174255033783975,0.0007198639054125664,0.0016465908365691617,,,
37,0.13598261865119066,0.13055426942389045,0.1418558907257648,0.0011114071259890252,0.000699012844027985,0.0015741833891419637,,,,0.6313169809957009,0.6168609100463194,0.6557200972931703,0.01043144965778604,0.009884512630430376,0.011077354660725586,,,,0.1387793645519732,0.1341768518914111,0.1450829337973028,0.0011432009040840004,0.0007228529236211369,0.0016525123596651573,,,
38,0.12917926210206948,0.12367557044764019,0.1344538814503265,0.0011065791258597318,0.0006863104312220476,0.0015612473922648547,,,,0.6237532967312449,0.610376132778591,0.650258291489378,0.00931255211674185,0.0087861351083215,0.009912831971496654,,,,0.13127352876585627,0.12721833781162675,0.13779006149834905,0.001150264482947434,0.0007146164786943055,0.001633411737405549,,,
39,0.1222201214754233,0.11736259860972198,0.12828953932231874,0.0010952828386410003,0.0006893092000099975,0.0015491767203463127,,,,0.6192605493116379,0.6028529436039902,0.6403777287961647,0.008252582023903943,0.007801653341831588,0.008837640173071678,,,,0.12503736994431608,0.12049437803307664,0.13128247955336236,0.0011359109276371415,0.0007171981037313693,0.0016248245672161126,,,
40,0.11592811125409999,0.11042718048618504,0.12123397839285299,0.001096178448274714,0.0006819460853178235,0.00155982064331142,,,,0.6155322772975165,0.6022208219819953,0.6350357512450988,0.007381634733367939,0.00688187322354351,0.008089474833783177,,,,0.11881116442977385,0.11394045951798201,0.1250952692165083,0.0011273622865726276,0.0007120625248870759,0.0016362409125905235,,,
41,0.10969010925136505,0.10493594871740441,0.1149332306986841,0.0010747002685792158,0.0006787561943568771,0.0015234355042797133,,,,0.6086946122602974,0.5928025118935166,0.6299521411168114,0.00664966263182596,0.006245038615647272,0.007198735616739404,,,,0.11326830707632757,0.10826484654551786,0.11871400837778305,0.0011055209169892203,0.000702784623098464,0.0015997811399719934,,,
42,0.10420757978451312,0.09909310588324698,0.10868437552937703,0.0010688016994490936,0.0006689049450590294,0.0015107107734801026,,,,0.6048677743074422,0.5894570461584085,0.6237206054108522,0.005988933529025022,0.005549491097979038,0.006537936693565675,,,,0.10745239033734189,0.10276249200014177,0.11296574359962178,0.001111206834369067,0.0006919854624870623,0.0015906588437330615,,,
43,0.09858508389014384,0.09420522052159858,0.10361646203330525,0.0010641964148374,0.0006190117041178015,0.0014958095524846133,,,,0.6015880055154402,0.582584339888762,0.6226012575774094,0.005379554825328721,0.004995764787521094,0.005844604259761023,,,,0.10212351435635778,0.09816139590685657,0.10758711909368343,0.0011135475587216183,0.0006571580414370714,0.0015812282341775056,,,
44,0.09403950213624715,0.08977912554550432,0.09871450082211063,0.0010619887433721545,0.0006437763676627171,0.0014779105219697058,,,,0.5974372953423339,0.5751778011650892,0.6147267844649633,0.00480755699773498,0.004470105990686972,0.005367419094456257,,,,0.0972532748194608,0.0934527617431225,0.1027704683511564,0.0011038887540054819,0.000673475612849883,0.0015639730128299335,,,
45,0.08949199118980729,0.0841495122341686,0.09347987674061445,0.0010453116211810347,0.0006129539009653366,0.001469769806117854,,,,0.5914434703391913,0.5722959566069481,0.6102271689863518,0.004410649220523541,0.003972679362429299,0.004862423206661598,,,,0.09301281839975559,0.08876468596359802,0.0973365479211321,0.0010790711021688663,0.0006500470628298931,0.001565811067920203,,,
46,0.0850948543579387,0.08039451261469135,0.08926651262356883,0.001040397539663581,0.0006077757145946574,0.0014654107173130285,,,,0.5844172718312902,0.5680545100150742,0.6047921271569762,0.004007309383672232,0.0035804260703872067,0.004506504105983919,,,,0.08896268548029357,0.08438355703706953,0.09314811279839738,0.001079855463026336,0.000640036067308286,0.001569532264997962,,,
47,0.08020432010885273,0.07578760672264809,0.0849254308807911,0.0010328723424284985,0.0006074810017940566,0.001467329871674391,,,,0.5775995789178707,0.5648829950392302,0.5958944440233267,0.003636731190204313,0.0031682941099218888,0.004090248463965879,,,,0.08451438877313806,0.0796725507511114,0.08877075355886127,0.0010728557543836909,0.0006458697025880709,0.0015612717265502901,,,
48,0.07607708603678251,0.07206489434976562,0.0799056714864634,0.0010236683158492722,0.0006130369703506696,0.001444037269057099,,,,0.5731552020873797,0.557132734321877,0.5908406631608465,0.003303518019286687,0.0028572631455461104,0.003793189573645905,,,,0.08039048423814468,0.07594802558676478,0.08377360972841366,0.0010706170520459503,0.0006343077528232379,0.0015313454025176277,,,
49,0.07234383895591323,0.06796077769372269,0.07603907401091854,0.0010224107212008194,0.0005955644539024536,0.001437276819380615,,,,0.5656672565318557,0.5510679431695166,0.5888963006023371,0.0030354939135573914,0.0025970779455249055,0.0035739248727437497,,,,0.07657361469460572,0.07210076995032066,0.0796917046645863,0.0010649358071847053,0.0006201769946639327,0.0015214132037512003,,,
50,0.06868637888691581,0.06431043184751833,0.07238329677099722,0.0010213862415336928,0.0005905943987342643,0.0014281725303479246,,,,0.5597712783939173,0.5427212724829534,0.581287291037831,0.0027304692214230554,0.0023587260904287797,0.003224237065609421,,,,0.07297785090671985,0.06885415814897453,0.07651181440253906,0.001081028781833521,0.0006158315395634305,0.0015076653046389474,,,
51,0.06497165523464453,0.061189128820094384,0.06902026043334189,0.0010093569105462175,0.0005821261915443293,0.0014212404299045586,,,,0.5539075401676623,0.5375325083746973,0.5774411612265125,0.002465984957065557,0.0021236434309850963,0.003064204933424999,,,,0.0692201441382127,0.0655131324365599,0.0722181150626464,0.0010496256348688064,0.0006029992793336799,0.0015147082875040596,,,
52,0.061964207102279484,0.05820179616296653,0.0656326218225454,0.0009925478668108081,0.0005869027016013997,0.00140017760261226,,,,0.5504163576758438,0.535504447239991,0.5687162974089875,0.0022457374402014103,0.0018859899579009153,0.0029313220009580983,,,,0.06605841834482223,0.0626495769976507,0.06911048804978538,0.001026286041919673,0.0006127216656257569,0.0014762578216363884,,,
53,0.05865245483833918,0.055436757060678805,0.06211814766027974,0.000994765863280852,0.0005856220254168141,0.0013783858276183835,,,,0.5488386621043386,0.5318167758564011,0.565994925955306,0.0021581232724504715,0.0016942846201160014,0.0027474381888040037,,,,0.06303503930899754,0.05968811134116922,0.06608773918481173,0.001030325736472229,0.0006016156205471861,0.0014570046820614226,,,
54,0.055416390068851705,0.052655081606864156,0.0589155866334852,0.0009821181260885904,0.0005735894648945407,0.00137970965961392,,,,0.543884388996247,0.5277077951522674,0.5601125506996706,0.0020046124335772507,0.0015522738895231568,0.002657431657270971,,,,0.05984093460681714,0.05658554660943611,0.0629419682832533,0.0010087984072901421,0.0006056205123731426,0.0014578827844302636,,,
55,0.0529010851872609,0.050160967393119725,0.05593794287271268,0.0009771085065955402,0.0005679377967271728,0.0013724632439376305,,,,0.5339974209506443,0.5207270258140905,0.5551962645382728,0.0018828027057647728,0.0014067274704879164,0.0025810279798141192,,,,0.056710569919128345,0.053992399475573084,0.06007663099726389,0.001010357949974284,0.0005991398053300252,0.0014421866090113629,,,
56,0.0502126542996595,0.04769513968012427,0.053123687594698196,0.000959335421223742,0.0005668244678520801,0.0013749135051405504,,,,0.5296358773870911,0.5150910168940944,0.5483813115803019,0.0017653033279672213,0.0012905111722118388,0.0024665738451559224,,,,0.05424521542090513,0.05198363409167377,0.0569651705277071,0.0009959739061218037,0.0005959378140165616,0.0014397467405348804,,,
57,0.04747647332615134,0.045337365743779785,0.05029693084806389,0.0009527366982079444,0.0005578235599835454,0.0013558224281306902,,,,0.52619973934843,0.5109671137070146,0.54508834283997,0.001689704138481574,0.00116264403767701,0.0023748435309689313,,,,0.0516440548277918,0.04930639565785126,0.05441116913435129,0.0009928898707144015,0.0005935169921127548,0.0014349141339753712,,,
58,0.04527276832182839,0.043118755849430326,0.048057122372236125,0.0009454344447978096,0.0005559664735355573,0.001346295259694822,,,,0.5232116136087674,0.50523197041999,0.5393211906095632,0.0016306956957829358,0.0010802322111833173,0.0023093244491354786,,,,0.049325127288415434,0.04746982832270483,0.05217346668955141,0.0009838211788052197,0.0005846467536019825,0.0014214249270677695,,,
59,0.04299693347481,0.04118756132036395,0.04589055252957436,0.0009541242559856391,0.0005513680784530345,0.001346754446783119,,,,0.5135679136635052,0.49919832775041145,0.5347952674597097,0.0015518612773012105,0.0010032663832610829,0.002250443865736531,,,,0.04714198008471122,0.045428299786958254,0.049368297826091395,0.0009956269434166596,0.0005768013534310658,0.0013923043221205312,,,
60,0.04109591547055932,0.03888555211413243,0.04325246231521943,0.0009403796987215312,0.0005448514860981102,0.0013208119383466255,,,,0.511626445011168,0.49334711624505573,0.5299651743238646,0.00148771139537573,0.0009249148601755451,0.002215536449940936,,,,0.04517478916947184,0.04316542703080775,0.04748087177322764,0.0009771581821597292,0.0005739129299906972,0.0013892839274757059,,,
61,0.038875521148049125,0.03709866078368167,0.04117007020119983,0.0009354190390800609,0.0005526776803727695,0.0013176880865458395,,,,0.5067821750861096,0.4891357169904466,0.5238812010214878,0.0014576179234571402,0.0008584154631107949,0.0021714745393473563,,,,0.04305666322567905,0.041365205578917895,0.0451869424648495,0.0009707189723431851,0.0005825760757440384,0.0013732277835099007,,,
