,no_mom | subsample | sketch_size = 10% = 51 | residual_norms (median),no_mom | subsample | sketch_size = 10% = 51 | residual_norms (1st quartile),no_mom | subsample | sketch_size = 10% = 51 | residual_norms (3rd quartile),no_mom | subsample | sketch_size = 50% = 253 | residual_norms (median),no_mom | subsample | sketch_size = 50% = 253 | residual_norms (1st quartile),no_mom | subsample | sketch_size = 50% = 253 | residual_norms (3rd quartile),no_mom | subsample | sketch_size = 90% = 455 | residual_norms (median),no_mom | subsample | sketch_size = 90% = 455 | residual_norms (1st quartile),no_mom | subsample | sketch_size = 90% = 455 | residual_norms (3rd quartile),cst_mom | subsample | sketch_size = 10% = 51 | residual_norms (median),cst_mom | subsample | sketch_size = 10% = 51 | residual_norms (1st quartile),cst_mom | subsample | sketch_size = 10% = 51 | residual_norms (3rd quartile),cst_mom | subsample | sketch_size = 50% = 253 | residual_norms (median),cst_mom | subsample | sketch_size = 50% = 253 | residual_norms (1st quartile),cst_mom | subsample | sketch_size = 50% = 253 | residual_norms (3rd quartile),cst_mom | subsample | sketch_size = 90% = 455 | residual_norms (median),cst_mom | subsample | sketch_size = 90% = 455 | residual_norms (1st quartile),cst_mom | subsample | sketch_size = 90% = 455 | residual_norms (3rd quartile),inc_mom | subsample | sketch_size = 10% = 51 | residual_norms (median),inc_mom | subsample | sketch_size = 10% = 51 | residual_norms (1st quartile),inc_mom | subsample | sketch_size = 10% = 51 | residual_norms (3rd quartile),inc_mom | subsample | sketch_size = 50% = 253 | residual_norms (median),inc_mom | subsample | sketch_size = 50% = 253 | residual_norms (1st quartile),inc_mom | subsample | sketch_size = 50% = 253 | residual_norms (3rd quartile),inc_mom | subsample | sketch_size = 90% = 455 | residual_norms (median),inc_mom | subsample | sketch_size = 90% = 455 | residual_norms (1st quartile),inc_mom | subsample | sketch_size = 90% = 455 | residual_norms (3rd quartile)
10,0.5721390544967587,0.5599057824002661,0.5879703982910403,0.003451014281272287,0.00031537588106719675,0.03241345464943086,,,,0.8271579610713959,0.8188405436931188,0.8353299867411195,0.2485069959751557,0.23764546884547902,0.2556916546445851,0.03979709138178,0.037940753266461055,0.04167897950426833,0.5724121472000696,0.5601085150477542,0.58817226999818,0.005500202592323013,0.003353344374015883,0.03257949212325388,,,
11,0.5399481569372149,0.5269613048057551,0.558507369252202,0.0003740765531485733,1.442216264236461e-05,0.0053119324464212655,,,,0.8200198242906145,0.8100932357152885,0.8304473485085541,0.2224924176793839,0.21050792115772612,0.23292420184419416,0.0316406113098876,0.030550435211823237,0.03283358440133334,0.5403560637623476,0.5272526203105005,0.5587211575120257,0.003856325059447627,0.002369127288055088,0.006152397231766731,,,
12,0.5142882691636879,0.5009033472725852,0.5277189158486768,2.297573902024689e-05,0.0,0.0008460849162943394,,,,0.8112912108822183,0.8016753994559077,0.8222224821904587,0.1956567322633972,0.18551040413314185,0.2064374748707906,0.020803594146861705,0.01969290997391345,0.02238580839096208,0.5146745653450392,0.5013140370838166,0.5281729404601834,0.0022795412804250837,0.001479193831177339,0.0036946100071648517,,,
13,0.4873995884947581,0.4731690103116036,0.506815192895813,0.0,0.0,0.00010208337762074963,,,,0.8044942560414466,0.7959364027935425,0.814567241530613,0.17480141707383495,0.16468752177533047,0.18711232669016403,0.01649214157359044,0.015908061115580678,0.017725207000867865,0.4878607393419999,0.473642281909329,0.5073447153434929,0.0015319588870127171,0.0004580297856751597,0.002903888354444969,,,
14,0.45983374334783067,0.44882327027039615,0.4809362644975037,0.0,0.0,3.0041496708077957e-08,,,,0.7988248440187218,0.7905754573383286,0.8057552544375348,0.15691330187908298,0.14782461938301458,0.16329583086832758,0.012326105036701151,0.011929918159960114,0.012959463321499092,0.4604574234803864,0.4494705410381127,0.48142741536232514,0.0005588827192024172,0.00019785606847373417,0.0018723790851859724,,,
15,0.43610221934951215,0.4239016870733007,0.4538280406490492,0.0,0.0,0.0,,,,0.7891410959905181,0.7809179067486514,0.7977377739336419,0.13871154377418315,0.1257439626127931,0.14823126730557787,0.008759293897446507,0.008163726866024032,0.009592240095716258,0.4367359431977197,0.4246275172049148,0.4544914232153292,0.00021830605040563695,0.00012908439622027682,0.0012359709270653389,,,
16,0.41358919785153825,0.40175311903391103,0.4285142563242332,0.0,0.0,0.0,,,,0.7818098920458335,0.7729385441814152,0.7934202503998605,0.12257459872819455,0.1112774708444618,0.13289932780989255,0.006892430003321919,0.006550299688242919,0.007382004721876702,0.41445874510249026,0.40263085242566965,0.4291708994973697,0.00016532978108939588,8.975189970983374e-05,0.0004403921954814758,,,
17,0.39231313505536475,0.38223495267924584,0.40993920525883704,0.0,0.0,0.0,,,,0.7758076936886074,0.7641866030314276,0.7839513747466565,0.11119055616521376,0.10135728827736701,0.1208023816000766,0.005088433752444164,0.0047833513346875285,0.005444571878180124,0.39316936559951177,0.3833411332631247,0.4108791825145231,0.0001149010176240221,0.0,0.00022820323339454174,,,
18,0.372729296789101,0.35353496334800616,0.385171923246602,0.0,0.0,0.0,,,,0.767580020407546,0.756786725494474,0.7764358192714187,0.09718818239925149,0.08856195745360189,0.10928730946312107,0.003637233166756862,0.0033814664658742264,0.003997559301848172,0.3738785605940602,0.3546974631217743,0.3862774624858439,2.2223883650482353e-05,0.0,0.00015707373582581855,,,
19,0.35423096207047156,0.33519423680843036,0.3651249345838917,0.0,0.0,0.0,,,,0.7600349949612548,0.7497117862538747,0.7701602958332012,0.08709394792202435,0.07574834096829956,0.09362352962269863,0.0028350761431724606,0.0026742579352566774,0.0030661238945430868,0.35545525642467696,0.3362196292444541,0.36628139636453844,0.0,0.0,0.00012209184753095837,,,
20,0.3316691124067954,0.3188667504351829,0.3521207681604624,0.0,0.0,0.0,,,,0.7549612541259978,0.7460322928767871,0.7603357280624969,0.0773746854662859,0.06605678478538388,0.08721387007257694,0.002040336945002876,0.0019471309946838362,0.0021991513766684077,0.33320422034760333,0.3200532635549205,0.35328371915804846,0.0,0.0,1.705295811676763e-05,,,
21,0.31606029600563346,0.29605396910633996,0.3328538681725328,0.0,0.0,0.0,,,,0.7486419454968634,0.7367513743998358,0.7581289946745463,0.06679097203906303,0.05754983298472218,0.0763713443155561,0.0014875112223285494,0.001382472512690597,0.001638754139067745,0.3174286582229909,0.2977360634898507,0.33407214198929236,0.0,0.0,0.0,,,
22,0.30166886341037147,0.27856781305913597,0.3157940890227275,0.0,0.0,0.0,,,,0.739643921664259,0.7297156320647239,0.7499687658627074,0.05850134189964397,0.051703907779119554,0.07103439510881204,0.0011798932349086078,0.0010954192556673747,0.0012797240630667188,0.3033667842650406,0.2802117750493832,0.31711752203956856,0.0,0.0,0.0,,,
23,0.2865125240595787,0.2655306627103842,0.30513713224427963,0.0,0.0,0.0,,,,0.730558513566155,0.7218079643152829,0.7399481321533753,0.05033713562627322,0.04363583422720948,0.05927538226469889,0.0008323692867311966,0.0007743417024869913,0.0009530984506083942,0.28808840570281224,0.26760011934893113,0.3062707121695434,0.0,0.0,0.0,,,
24,0.2689705710326148,0.2552353967524897,0.28484404934679647,0.0,0.0,0.0,,,,0.7236708746059137,0.7134365424052981,0.7353266875656782,0.04611300958758056,0.039905653325189576,0.05495325294555105,0.0006134497641382673,0.0005681454666411298,0.0006761556015606947,0.2708488623635057,0.2569880687887791,0.2864687012336783,0.0,0.0,0.0,,,
25,0.2541848824362186,0.23917700202914152,0.26785562325803147,0.0,0.0,0.0,,,,0.7171740388175292,0.7079444807400344,0.7279626237559838,0.041466129057642256,0.03336111907702039,0.05234690229321365,0.00048434181871620703,0.0004389007753622153,0.0005360397979933169,0.25595103264984975,0.2412468659768892,0.26996410061796483,,,,,,
26,0.2424660466400465,0.22039315491293066,0.25669768005546495,0.0,0.0,0.0,,,,0.7129133054449859,0.7019092217173315,0.7183804027745899,0.03427277694571661,0.028698371984123935,0.045953962432727515,0.0003390509036194309,0.0003177589120615998,0.00038149075296832615,0.2445578115550348,0.2232503728483496,0.2586835068661495,,,,,,
27,0.2308557609066826,0.2094823040978785,0.24470966505371022,0.0,0.0,0.0,,,,0.7046883003610123,0.6949118139512946,0.7129935237813688,0.03085033850264562,0.02530079008099979,0.03994051333471227,0.00025111547858421696,0.00023625765959799176,0.00028639582287913495,0.23281882910373466,0.21184975675333154,0.2467813969504025,,,,,,
28,0.2224794226435065,0.195567624239854,0.23583469439211205,0.0,0.0,0.0,,,,0.6989263518433133,0.6875183716749392,0.7103971640349371,0.026893541354236748,0.022323304870255405,0.03478877773314424,0.00019424218471301134,0.00017451584337898832,0.00022338712669544333,0.22490139676431115,0.1984559373689049,0.23769669637076257,,,,,,
29,0.2055950351014379,0.18519098218468205,0.22511266187648557,0.0,0.0,0.0,,,,0.6949425119716519,0.6811577753622927,0.7019956222982513,0.02365217096195799,0.019005472714525545,0.029002361577526177,0.00014344237739769835,0.0001291904538565481,0.00015867450729712383,0.2078689175883645,0.18838806434890965,0.22717965301809936,,,,,,
30,0.1939211116502116,0.17713654649267016,0.21825721853720156,,,,,,,0.687328728200818,0.6764179820983094,0.695183230471601,0.020932312832470785,0.016278919372856294,0.026841143860715396,0.00010747083772232486,9.889953497578576e-05,0.00011921996709192368,0.19633793980345354,0.17961418222763043,0.21979020308713193,,,,,,
31,0.18538750628093953,0.1664719434189636,0.20944153901812326,,,,,,,0.6775532988960158,0.6683394852188047,0.6871650374334611,0.017849214534037663,0.014487658729024957,0.023524717860683234,7.247058688704318e-05,0.0,8.695495706350891e-05,0.18828512858105018,0.16949915348611433,0.21158840744226792,,,,,,
32,0.1768389206527602,0.151260412418244,0.19850365324409985,,,,,,,0.6716900502484142,0.6642641143875186,0.6816644885120868,0.015556418399327546,0.012698703086466864,0.019431234365802304,0.0,0.0,0.0,0.1798223126554844,0.155217733646168,0.20069955788372057,,,,,,
33,0.1685319471566304,0.14419839138642146,0.18518784473916433,,,,,,,0.6669354278645595,0.6571853691149895,0.6784491162273852,0.014027366929772793,0.011292443307510024,0.018874487622594326,0.0,0.0,0.0,0.17112960508158281,0.1481063299656188,0.18751560914745874,,,,,,
34,0.1586067201350761,0.1367811457744862,0.17801514278777142,,,,,,,0.6612603673133843,0.6468287143387285,0.6712553582988209,0.012717889375596956,0.009740277751118718,0.016017204714157213,,,,0.1620680634623049,0.14036897278772742,0.18056533144881512,,,,,,
35,0.1522216161126668,0.1297650803418703,0.16816639804538935,,,,,,,0.6542274791456956,0.6426763372137434,0.666791766626593,0.010884335630487543,0.008444982081156781,0.013974985392697176,,,,0.1552950286749994,0.13360107886599,0.17113092840576238,,,,,,
36,0.1414623278596129,0.12281810827467488,0.15631646715140107,,,,,,,0.6492903378850778,0.6379329023574807,0.6587456893292037,0.009576922644300698,0.007525967859137295,0.01206141375609208,,,,0.14447505822996054,0.1262413491345247,0.1591490166831425,,,,,,
37,0.1320984509174178,0.11464942143487752,0.15119434003465776,,,,,,,0.6449874985227055,0.631666925509667,0.6542701865961872,0.008009325164144616,0.006236615048124991,0.009537973485116764,,,,0.13649815522900086,0.11967503784048583,0.1549426870406391,,,,,,
38,0.126522892532189,0.1060743817472174,0.14575238221976378,,,,,,,0.6379547418742555,0.6247075209932811,0.6474589445262766,0.007171313821377836,0.005505997209968511,0.00892413050503459,,,,0.1297594072969072,0.11079737385608161,0.14988985667975702,,,,,,
39,0.12177609301152516,0.09939918751595775,0.1406727819229511,,,,,,,0.6333878680074752,0.6162239120195429,0.6426515164309973,0.005989121586800969,0.004524004947945838,0.008427240571023523,,,,0.12508153180558934,0.1048530051122536,0.1432031060031544,,,,,,
40,0.11434910764234399,0.09045870010782624,0.1298239640149301,,,,,,,0.6260643124072391,0.6130528606013997,0.6382297370944136,0.005419901173524458,0.004277572642238303,0.007182743645343785,,,,0.11728116199713733,0.09663159755570055,0.13226246722299675,,,,,,
41,0.10914776183904629,0.08754752712648783,0.1252527704162714,,,,,,,0.6219701112741103,0.6080335165780493,0.6309451673543046,0.004788654435626754,0.00350821969500837,0.00636267185236708,,,,0.11423307526572174,0.09086030287444065,0.12885104569664158,,,,,,
42,0.10291463208265328,0.07846814671199726,0.12407363852048076,,,,,,,0.6170673023004596,0.6039324984323445,0.6243454499277308,0.004188342610130085,0.002996905331889131,0.00564204524455041,,,,0.10651816279259428,0.08359772066269561,0.12732281675522616,,,,,,
43,0.09868552025251914,0.07392009799883369,0.12015789999850088,,,,,,,0.6098069775886237,0.5997452355313125,0.6190364080386228,0.0033184418495615046,0.002617772289860117,0.004958474426568139,,,,0.1028374490153644,0.078674591672377,0.12340206576443533,,,,,,
44,0.09053531506259671,0.06952052388460259,0.11217229075887614,,,,,,,0.6050918770777671,0.5940997011438733,0.6137031415826882,0.0030958924784290683,0.002279704329084614,0.004348739393783059,,,,0.0948293444735335,0.07419943423916835,0.11485905280061673,,,,,,
45,0.0862995949184714,0.06507897476088498,0.1110906325797395,,,,,,,0.5992632240946383,0.5860775309360017,0.6088353648852001,0.002757553571878288,0.0020731358601921235,0.00394219147708029,,,,0.09019919978142166,0.07021190275897693,0.1135742128219869,,,,,,
46,0.08056720298138866,0.05966917470271676,0.10622242470771179,,,,,,,0.5928937470133493,0.5815591410162271,0.6039089138108773,0.002235357234734179,0.0018081508385792808,0.003158053284645414,,,,0.08521355290109428,0.06459489788734643,0.10997782054701088,,,,,,
47,0.07857661785678745,0.05914027486714553,0.10296261113277366,,,,,,,0.5879244589420403,0.576783701238835,0.6010923704721939,0.001914364774359318,0.0015285786292864648,0.0026307093092390534,,,,0.08189291071284868,0.06327217498820874,0.10566153325715472,,,,,,
48,0.0741859327968612,0.05508697027857054,0.09688200275768863,,,,,,,0.5861356965940481,0.5722572207250198,0.5970714719800193,0.0018034891335951915,0.0012668094999271269,0.002396070637272556,,,,0.07774282175365728,0.06217364853116718,0.10028295254778133,,,,,,
49,0.07325169469537926,0.05239036142300288,0.09319257160824415,,,,,,,0.578627650846057,0.5673495262348549,0.589275507189729,0.0015914197130600983,0.0011598033482593986,0.002190340042016403,,,,0.07755838869588624,0.05774616311296559,0.09660668523969057,,,,,,
50,0.06797521595233863,0.04891292309446861,0.08727290004015033,,,,,,,0.5737713768412673,0.5659159490431405,0.5821329445660118,0.0012992265288764597,0.0009619574692393996,0.0019227326985008853,,,,0.07292103064950761,0.055279700266883516,0.0910589789311996,,,,,,
51,0.06433512017990371,0.045840410067226035,0.08701214262587426,,,,,,,0.567102951529389,0.5540589618177458,0.5793271607882289,0.0011006891763256543,0.0007903727949394127,0.0014812280212468613,,,,0.06965953227114262,0.05110446209638027,0.09059349577478612,,,,,,
52,0.06171734140512192,0.04330033136788851,0.0815271103841545,,,,,,,0.5622755385244667,0.5493753462177233,0.5734296681073207,0.0009355796483896502,0.0006708962901291512,0.0014237607785337757,,,,0.06446545152584321,0.04856718992854424,0.08500905467409406,,,,,,
53,0.06011179859175074,0.04121909208622783,0.07659669988437275,,,,,,,0.5566904949023646,0.5463563467865349,0.5662884867667793,0.0008367887609897172,0.0006024413463707877,0.0011928194805570736,,,,0.06329335463875627,0.0471248106125086,0.08068604114519723,,,,,,
54,0.0535967166942208,0.03723761201754599,0.07275423454755688,,,,,,,0.5504682560552576,0.5376348949864994,0.5619906624917348,0.0006903570493249568,0.0005169398463403287,0.001023126257552145,,,,0.05924381497971997,0.04345549229669598,0.07623581999796798,,,,,,
55,0.051613501635898895,0.025320973242426128,0.06991458248706586,,,,,,,0.5461038526528932,0.534590422715479,0.5575266003335521,0.0006629425759016505,0.0004508468522418476,0.0009060642605724547,,,,0.05580127573585965,0.035761621529196944,0.07388990018494582,,,,,,
56,0.04502015751544697,0.023729671726410235,0.06983419800166435,,,,,,,0.5418289437119418,0.5299565440615533,0.5545886760702973,0.0005286979975650641,0.0003869907062903913,0.0008867162491986334,,,,0.049961628080749235,0.032063367647856805,0.07264920192826534,,,,,,
57,0.04319429126678533,0.017750070938070663,0.06708094572590118,,,,,,,0.5358595299680473,0.5245175667115323,0.5487888074698298,0.0004498156299933748,0.0003254492747743577,0.0006367698601883567,,,,0.04700796485051697,0.029138468680436833,0.0711406373179598,,,,,,
58,0.03883602246615871,0.009605309552716913,0.06434705926963094,,,,,,,0.5317191222924176,0.5173810120488409,0.5447706527905949,0.0003849787356749114,0.00027585098614932145,0.00057954570732164,,,,0.04301947268651092,0.024215972668806485,0.06694765269756783,,,,,,
59,0.035229119686949084,0.008565938704028709,0.055802307985242466,,,,,,,0.5288882663762943,0.5152395137051442,0.5404460513379665,0.0003577363446766414,0.0002421773415860107,0.0006066066878593473,,,,0.04134128278019936,0.023549777386503653,0.06071487740590924,,,,,,
60,0.03133150582302436,0.007082980869127183,0.04931242187587137,,,,,,,0.5226312434928166,0.5089514466041396,0.5333339798259198,0.0002904396167571298,0.00020952288453510593,0.0005113490104336604,,,,0.03884068813868359,0.022782802527685428,0.05684744603943658,,,,,,
61,0.027318670357036685,0.006682150475473939,0.04745592986506631,,,,,,,0.5178121615888139,0.5050500855738259,0.5275012486013058,0.00023148973492052974,0.00017317785996334337,0.0003734367540107699,,,,0.0364394714597054,0.02237482098009613,0.050246033822859526,,,,,,
62,0.02563492830992739,0.006602155488216809,0.04600791492610957,,,,,,,0.5141803470507634,0.4989649731508265,0.5241300840259828,0.00022774255426961156,0.00017237344180450823,0.0003735469160546041,,,,0.03530997667849162,0.020809391261781305,0.049562351882125655,,,,,,
63,0.024484768940042798,0.006417742266645827,0.044347279644806885,,,,,,,0.5089687575907644,0.4948630703213152,0.5218690015003237,0.00019960008749942912,0.00014088856565179562,0.0003260264093633865,,,,0.032727567128944035,0.02060964957440105,0.04827472955033133,,,,,,
64,0.017995506290312602,0.005373944983292026,0.04260297751039786,,,,,,,0.5032389907320256,0.49331440305069907,0.5192058811395562,0.0001535166515721304,0.00010445921713814012,0.0002733632443585079,,,,0.031732682057656426,0.02009039516412149,0.04476291599307601,,,,,,
65,0.01015752723404785,0.004743772581198333,0.041809681853088754,,,,,,,0.49813603917914356,0.4872647664226988,0.5110311509800881,0.00013795818144000412,8.874443270340513e-05,0.00024334523103085472,,,,0.029783735160441905,0.018834498191759624,0.044081313105827816,,,,,,
66,0.009104319362739354,0.00472054006500815,0.03924293052569855,,,,,,,0.4947883119781088,0.48125604738146244,0.5074808140843943,0.00013433061289807772,0.0,0.00021715488700162618,,,,0.02476924417654916,0.01428380919211821,0.04231070077888414,,,,,,
67,0.007086735012192778,0.0041222939445659315,0.038266485038645326,,,,,,,0.49113509292346735,0.47961004344465646,0.5025769695875072,8.376955695697069e-05,0.0,0.0001706834120020994,,,,0.02259167143832839,0.013720580013743232,0.04135174688648533,,,,,,
68,0.006912373831753407,0.004027583408686923,0.03693893946145414,,,,,,,0.48627621512992675,0.47331847640634417,0.4965815572842937,0.0,0.0,0.000132578380800185,,,,0.020924692696732534,0.01327904146832294,0.038293916088236145,,,,,,
69,0.006434999892936742,0.0037417835224866558,0.033438786599766346,,,,,,,0.4816197035772261,0.47047635410621347,0.49288476917129115,0.0,0.0,9.061622881464853e-05,,,,0.02036445096757227,0.012717701605529437,0.03716727600963502,,,,,,
70,0.005912042907036175,0.0036035841944657082,0.031085543048264372,,,,,,,0.47703545023324123,0.46388113778176493,0.4905058669455211,0.0,0.0,0.0,,,,0.018377432547063966,0.012453910764055741,0.0347275929217738,,,,,,
71,0.005685986769033967,0.003484324992415541,0.025671060184277502,,,,,,,0.46941240794372646,0.457811274890554,0.4846280167676076,0.0,0.0,0.0,,,,0.018368090192778058,0.011808818919656662,0.031054996679736328,,,,,,
72,0.0049527358142573575,0.003348884213220501,0.02560570162270169,,,,,,,0.4664804138468994,0.4507847692938022,0.47862524914246973,0.0,0.0,0.0,,,,0.016627568335070578,0.010322933728408461,0.030585398535249653,,,,,,
73,0.00469261239184935,0.003300215782258551,0.014382603396926751,,,,,,,0.462632928344084,0.4458541756490039,0.47302370809179956,0.0,0.0,0.0,,,,0.01526528055799168,0.0098923786591763,0.024814949057881182,,,,,,
74,0.004398841677830612,0.003031290603320409,0.011720482827609765,,,,,,,0.45689201766653936,0.4438229207339446,0.47056087103200495,0.0,0.0,0.0,,,,0.01465788440270889,0.00963581021495828,0.024386910846608746,,,,,,
75,0.00427385200723528,0.002943428447959112,0.008954450229043997,,,,,,,0.4540444192342743,0.44192223067763614,0.4665979293856447,0.0,0.0,0.0,,,,0.014054552023672336,0.009428011809853573,0.02418876382500638,,,,,,
76,0.004188073872150504,0.002828108505993053,0.007081490298725658,,,,,,,0.4479611133713445,0.43765895096959656,0.4604295936988463,0.0,0.0,0.0,,,,0.013745352560357742,0.008844140573623625,0.02332271770226327,,,,,,
77,0.004184458698292573,0.0027232592736203226,0.006525458926140263,,,,,,,0.44504357091199376,0.4346114697343089,0.4556344718779991,0.0,0.0,0.0,,,,0.012859279093209167,0.008057286885571552,0.020087301589576556,,,,,,
78,0.0039882268811357,0.0026126684761339845,0.0063048759057357006,,,,,,,0.4409248788825488,0.4291594225381063,0.4540565787269907,0.0,0.0,0.0,,,,0.012983421812998885,0.0075023319308509095,0.019117547998973906,,,,,,
79,0.0036984626101185906,0.0024257999642836254,0.005726809980844063,,,,,,,0.4355562162479504,0.4265813132547029,0.4479117154863549,0.0,0.0,0.0,,,,0.012042824429787626,0.007292695944954258,0.018400473430376166,,,,,,
80,0.0036191560851885607,0.0024121284757684883,0.005199185550002806,,,,,,,0.43408885785388057,0.4236880853937191,0.4447564372643428,0.0,0.0,0.0,,,,0.011175541705502182,0.006730714868251806,0.016523345829574376,,,,,,
81,0.003546212541580128,0.002380670834809666,0.005157623546361975,,,,,,,0.4273017122491599,0.4142610292566501,0.44056736129130103,0.0,0.0,0.0,,,,0.010644225513793844,0.005830350334097971,0.015550876079653645,,,,,,
