,run_name,solver,sketch_size_formula,sketch_size,time (median),time (1st quartile),time (3rd quartile)
0,inc_mom,subsample,m/4,3,0.011378034498193301,0.009770789249159861,0.01341031199626741
1,inc_mom,subsample,m^(2/3) = m/2,6,0.002238805500383023,0.0021084342515678145,0.00262816049871617
2,inc_mom,count,m/4,3,0.2620669484967948,0.22397109674966487,0.30132955875160405
3,inc_mom,count,m^(2/3) = m/2,6,0.013759691999439383,0.012551102001452819,0.01906609575235052
