,run_name,solver,sketch_size_formula,sketch_size,time (median),time (1st quartile),time (3rd quartile)
0,inc_mom,subsample,m/4,11809,594.5990501420019,594.5990501420019,594.5990501420019
1,inc_mom,subsample,m/2,23618,694.6970137390017,694.6970137390017,694.6970137390017
2,inc_mom,count,m/4,11809,144.27295148700068,144.27295148700068,144.27295148700068
3,inc_mom,count,m/2,23618,383.96566449999955,383.96566449999955,383.96566449999955
