,no_mom | subsample | sketch_size = m/4 = 11809 | residual_norms (median),no_mom | subsample | sketch_size = m/4 = 11809 | residual_norms (1st quartile),no_mom | subsample | sketch_size = m/4 = 11809 | residual_norms (3rd quartile),no_mom | subsample | sketch_size = m/2 = 23618 | residual_norms (median),no_mom | subsample | sketch_size = m/2 = 23618 | residual_norms (1st quartile),no_mom | subsample | sketch_size = m/2 = 23618 | residual_norms (3rd quartile),no_mom | count | sketch_size = m/4 = 11809 | residual_norms (median),no_mom | count | sketch_size = m/4 = 11809 | residual_norms (1st quartile),no_mom | count | sketch_size = m/4 = 11809 | residual_norms (3rd quartile),no_mom | count | sketch_size = m/2 = 23618 | residual_norms (median),no_mom | count | sketch_size = m/2 = 23618 | residual_norms (1st quartile),no_mom | count | sketch_size = m/2 = 23618 | residual_norms (3rd quartile),cst_mom | subsample | sketch_size = m/4 = 11809 | residual_norms (median),cst_mom | subsample | sketch_size = m/4 = 11809 | residual_norms (1st quartile),cst_mom | subsample | sketch_size = m/4 = 11809 | residual_norms (3rd quartile),cst_mom | subsample | sketch_size = m/2 = 23618 | residual_norms (median),cst_mom | subsample | sketch_size = m/2 = 23618 | residual_norms (1st quartile),cst_mom | subsample | sketch_size = m/2 = 23618 | residual_norms (3rd quartile),cst_mom | count | sketch_size = m/4 = 11809 | residual_norms (median),cst_mom | count | sketch_size = m/4 = 11809 | residual_norms (1st quartile),cst_mom | count | sketch_size = m/4 = 11809 | residual_norms (3rd quartile),cst_mom | count | sketch_size = m/2 = 23618 | residual_norms (median),cst_mom | count | sketch_size = m/2 = 23618 | residual_norms (1st quartile),cst_mom | count | sketch_size = m/2 = 23618 | residual_norms (3rd quartile),inc_mom | subsample | sketch_size = m/4 = 11809 | residual_norms (median),inc_mom | subsample | sketch_size = m/4 = 11809 | residual_norms (1st quartile),inc_mom | subsample | sketch_size = m/4 = 11809 | residual_norms (3rd quartile),inc_mom | subsample | sketch_size = m/2 = 23618 | residual_norms (median),inc_mom | subsample | sketch_size = m/2 = 23618 | residual_norms (1st quartile),inc_mom | subsample | sketch_size = m/2 = 23618 | residual_norms (3rd quartile),inc_mom | count | sketch_size = m/4 = 11809 | residual_norms (median),inc_mom | count | sketch_size = m/4 = 11809 | residual_norms (1st quartile),inc_mom | count | sketch_size = m/4 = 11809 | residual_norms (3rd quartile),inc_mom | count | sketch_size = m/2 = 23618 | residual_norms (median),inc_mom | count | sketch_size = m/2 = 23618 | residual_norms (1st quartile),inc_mom | count | sketch_size = m/2 = 23618 | residual_norms (3rd quartile)
10,0.015127858340056578,0.015127858340056578,0.015127858340056578,,,,,,,,,,0.03414757475142113,0.03414757475142113,0.03414757475142113,0.031697450964602074,0.031697450964602074,0.031697450964602074,0.03320239598900182,0.03320239598900182,0.03320239598900182,0.03320270464629725,0.03320270464629725,0.03320270464629725,0.014925471415308774,0.014925471415308774,0.014925471415308774,,,,,,,,,
11,0.014367116134729296,0.014367116134729296,0.014367116134729296,,,,,,,,,,0.021529480751031334,0.021529480751031334,0.021529480751031334,0.011975309697449633,0.011975309697449633,0.011975309697449633,0.010750195630527315,0.010750195630527315,0.010750195630527315,0.010743093890863377,0.010743093890863377,0.010743093890863377,0.014205129188625388,0.014205129188625388,0.014205129188625388,,,,,,,,,
12,0.0017743925620496237,0.0017743925620496237,0.0017743925620496237,,,,,,,,,,0.0070167755492404685,0.0070167755492404685,0.0070167755492404685,0.009886028885351094,0.009886028885351094,0.009886028885351094,0.011226593882931851,0.011226593882931851,0.011226593882931851,0.011229565010432974,0.011229565010432974,0.011229565010432974,0.001757026046125031,0.001757026046125031,0.001757026046125031,,,,,,,,,
13,0.008345387531404881,0.008345387531404881,0.008345387531404881,,,,,,,,,,0.009092692840584045,0.009092692840584045,0.009092692840584045,0.010693181484531118,0.010693181484531118,0.010693181484531118,0.010988417139111006,0.010988417139111006,0.010988417139111006,0.01098628275178903,0.01098628275178903,0.01098628275178903,0.00745189689990638,0.00745189689990638,0.00745189689990638,,,,,,,,,
14,0.001321239356684363,0.001321239356684363,0.001321239356684363,,,,,,,,,,0.0026500060653739227,0.0026500060653739227,0.0026500060653739227,0.0005669640006838671,0.0005669640006838671,0.0005669640006838671,0.0001727699214391821,0.0001727699214391821,0.0001727699214391821,0.00012474189540156115,0.00012474189540156115,0.00012474189540156115,0.0013297403487454865,0.0013297403487454865,0.0013297403487454865,,,,,,,,,
15,0.005265403634869224,0.005265403634869224,0.005265403634869224,,,,,,,,,,0.00488461171738759,0.00488461171738759,0.00488461171738759,0.00519510978503996,0.00519510978503996,0.00519510978503996,0.00555482885096411,0.00555482885096411,0.00555482885096411,0.00555392981647295,0.00555392981647295,0.00555392981647295,0.004633266207166652,0.004633266207166652,0.004633266207166652,,,,,,,,,
16,0.006515955024393817,0.006515955024393817,0.006515955024393817,,,,,,,,,,0.004792103012911308,0.004792103012911308,0.004792103012911308,0.002986072140087149,0.002986072140087149,0.002986072140087149,0.002719076974904397,0.002719076974904397,0.002719076974904397,0.0027161202029184852,0.0027161202029184852,0.0027161202029184852,0.006357470337209005,0.006357470337209005,0.006357470337209005,,,,,,,,,
17,0.007274604393753026,0.007274604393753026,0.007274604393753026,,,,,,,,,,0.002340985647052734,0.002340985647052734,0.002340985647052734,0.0010432130381461996,0.0010432130381461996,0.0010432130381461996,0.0014207658787036563,0.0014207658787036563,0.0014207658787036563,0.0014190657207551992,0.0014190657207551992,0.0014190657207551992,0.007038463614857215,0.007038463614857215,0.007038463614857215,,,,,,,,,
18,0.007582384377142836,0.007582384377142836,0.007582384377142836,,,,,,,,,,0.0021277126209348816,0.0021277126209348816,0.0021277126209348816,0.002013680725849316,0.002013680725849316,0.002013680725849316,0.002071140816769789,0.002071140816769789,0.002071140816769789,0.00206763625496299,0.00206763625496299,0.00206763625496299,0.007283316637919737,0.007283316637919737,0.007283316637919737,,,,,,,,,
19,0.007730799381797178,0.007730799381797178,0.007730799381797178,,,,,,,,,,0.002685813112071496,0.002685813112071496,0.002685813112071496,0.0005230422288286571,0.0005230422288286571,0.0005230422288286571,0.0003392142186419907,0.0003392142186419907,0.0003392142186419907,0.00032468331962235,0.00032468331962235,0.00032468331962235,0.007455853212695608,0.007455853212695608,0.007455853212695608,,,,,,,,,
20,0.00749493572713326,0.00749493572713326,0.00749493572713326,,,,,,,,,,0.0029056523812512414,0.0029056523812512414,0.0029056523812512414,0.0007908837951225609,0.0007908837951225609,0.0007908837951225609,0.0008751816771323672,0.0008751816771323672,0.0008751816771323672,0.0008717117375505487,0.0008717117375505487,0.0008717117375505487,0.007224906204699972,0.007224906204699972,0.007224906204699972,,,,,,,,,
21,0.007884483508637989,0.007884483508637989,0.007884483508637989,,,,,,,,,,0.003212529180869999,0.003212529180869999,0.003212529180869999,0.000676676104100778,0.000676676104100778,0.000676676104100778,0.0006037770897822075,0.0006037770897822075,0.0006037770897822075,0.0005981395144842123,0.0005981395144842123,0.0005981395144842123,0.007525132608743922,0.007525132608743922,0.007525132608743922,,,,,,,,,
22,0.0006990541196841271,0.0006990541196841271,0.0006990541196841271,,,,,,,,,,0.0015619569443971115,0.0015619569443971115,0.0015619569443971115,0.00012775845909216145,0.00012775845909216145,0.00012775845909216145,0.00015893722650417812,0.00015893722650417812,0.00015893722650417812,0.00013735260585439387,0.00013735260585439387,0.00013735260585439387,0.0006738416084762737,0.0006738416084762737,0.0006738416084762737,,,,,,,,,
23,0.0038689379052915312,0.0038689379052915312,0.0038689379052915312,,,,,,,,,,0.0014559439198061634,0.0014559439198061634,0.0014559439198061634,0.0003535093071589881,0.0003535093071589881,0.0003535093071589881,0.00037475921641272824,0.00037475921641272824,0.00037475921641272824,0.0003676123322671306,0.0003676123322671306,0.0003676123322671306,0.0029865679364907373,0.0029865679364907373,0.0029865679364907373,,,,,,,,,
24,0.005011615473733015,0.005011615473733015,0.005011615473733015,,,,,,,,,,0.001416890887779693,0.001416890887779693,0.001416890887779693,0.00016563138430602568,0.00016563138430602568,0.00016563138430602568,0.00013717293852596083,0.00013717293852596083,0.00013717293852596083,0.00011591746127753111,0.00011591746127753111,0.00011591746127753111,0.004783983064883045,0.004783983064883045,0.004783983064883045,,,,,,,,,
25,0.005005810117819219,0.005005810117819219,0.005005810117819219,,,,,,,,,,0.001430521920074835,0.001430521920074835,0.001430521920074835,0.00013937587020110926,0.00013937587020110926,0.00013937587020110926,0.0001440448639566458,0.0001440448639566458,0.0001440448639566458,0.00012637922024719408,0.00012637922024719408,0.00012637922024719408,0.004672727270134558,0.004672727270134558,0.004672727270134558,,,,,,,,,
26,0.0005163745589000113,0.0005163745589000113,0.0005163745589000113,,,,,,,,,,0.0011970957315605459,0.0011970957315605459,0.0011970957315605459,0.0001412048777301993,0.0001412048777301993,0.0001412048777301993,0.0001379840832594431,0.0001379840832594431,0.0001379840832594431,0.0001211383874722809,0.0001211383874722809,0.0001211383874722809,0.0004879931540963872,0.0004879931540963872,0.0004879931540963872,,,,,,,,,
27,0.002859690273106221,0.002859690273106221,0.002859690273106221,,,,,,,,,,0.0011620918632849007,0.0011620918632849007,0.0011620918632849007,6.881927763540812e-05,6.881927763540812e-05,6.881927763540812e-05,6.512675173951096e-05,6.512675173951096e-05,6.512675173951096e-05,9.218262665271768e-06,9.218262665271768e-06,9.218262665271768e-06,0.002050502252778863,0.002050502252778863,0.002050502252778863,,,,,,,,,
28,0.003563641820964137,0.003563641820964137,0.003563641820964137,,,,,,,,,,0.0013170839471009597,0.0013170839471009597,0.0013170839471009597,,,,,,,,,,0.0032265584243878743,0.0032265584243878743,0.0032265584243878743,,,,,,,,,
29,0.0037867291760971165,0.0037867291760971165,0.0037867291760971165,,,,,,,,,,0.0012573614760185454,0.0012573614760185454,0.0012573614760185454,,,,,,,,,,0.0034475027230449797,0.0034475027230449797,0.0034475027230449797,,,,,,,,,
30,0.00034880757383972197,0.00034880757383972197,0.00034880757383972197,,,,,,,,,,0.0009144863951118513,0.0009144863951118513,0.0009144863951118513,,,,,,,,,,0.00031475923974130874,0.00031475923974130874,0.00031475923974130874,,,,,,,,,
31,0.0023508248579081816,0.0023508248579081816,0.0023508248579081816,,,,,,,,,,0.0008599496027878553,0.0008599496027878553,0.0008599496027878553,,,,,,,,,,0.0016359605808597773,0.0016359605808597773,0.0016359605808597773,,,,,,,,,
32,0.0027240473657618347,0.0027240473657618347,0.0027240473657618347,,,,,,,,,,0.0009475577937348154,0.0009475577937348154,0.0009475577937348154,,,,,,,,,,0.002429612610606899,0.002429612610606899,0.002429612610606899,,,,,,,,,
33,0.0002907839025648735,0.0002907839025648735,0.0002907839025648735,,,,,,,,,,0.0008088305691083321,0.0008088305691083321,0.0008088305691083321,,,,,,,,,,0.00027120080681627333,0.00027120080681627333,0.00027120080681627333,,,,,,,,,
34,0.0002564084171845909,0.0002564084171845909,0.0002564084171845909,,,,,,,,,,0.0007802697856895042,0.0007802697856895042,0.0007802697856895042,,,,,,,,,,0.00040956054937631186,0.00040956054937631186,0.00040956054937631186,,,,,,,,,
35,0.0002416805682345997,0.0002416805682345997,0.0002416805682345997,,,,,,,,,,0.000751221018880275,0.000751221018880275,0.000751221018880275,,,,,,,,,,0.00022537207975949767,0.00022537207975949767,0.00022537207975949767,,,,,,,,,
36,0.0009572095689208216,0.0009572095689208216,0.0009572095689208216,,,,,,,,,,0.0006651597347116039,0.0006651597347116039,0.0006651597347116039,,,,,,,,,,0.0007315831858694019,0.0007315831858694019,0.0007315831858694019,,,,,,,,,
37,0.0012453432622353642,0.0012453432622353642,0.0012453432622353642,,,,,,,,,,0.0007513054179581445,0.0007513054179581445,0.0007513054179581445,,,,,,,,,,0.0010046325514764694,0.0010046325514764694,0.0010046325514764694,,,,,,,,,
38,0.0014565233031050792,0.0014565233031050792,0.0014565233031050792,,,,,,,,,,0.0007650415881296636,0.0007650415881296636,0.0007650415881296636,,,,,,,,,,0.0011256616587416802,0.0011256616587416802,0.0011256616587416802,,,,,,,,,
39,0.001472425370677878,0.001472425370677878,0.001472425370677878,,,,,,,,,,0.000615256364247801,0.000615256364247801,0.000615256364247801,,,,,,,,,,0.001118833645423385,0.001118833645423385,0.001118833645423385,,,,,,,,,
40,0.0016569867713242604,0.0016569867713242604,0.0016569867713242604,,,,,,,,,,0.0005792546352742432,0.0005792546352742432,0.0005792546352742432,,,,,,,,,,0.0012546179059707958,0.0012546179059707958,0.0012546179059707958,,,,,,,,,
41,0.0017115207027763623,0.0017115207027763623,0.0017115207027763623,,,,,,,,,,0.0005442013987117082,0.0005442013987117082,0.0005442013987117082,,,,,,,,,,0.001325355184537649,0.001325355184537649,0.001325355184537649,,,,,,,,,
42,0.0016697839947446486,0.0016697839947446486,0.0016697839947446486,,,,,,,,,,0.0006660463537122356,0.0006660463537122356,0.0006660463537122356,,,,,,,,,,0.0012757859230580757,0.0012757859230580757,0.0012757859230580757,,,,,,,,,
43,0.00017422428071770505,0.00017422428071770505,0.00017422428071770505,,,,,,,,,,0.0004832151213010211,0.0004832151213010211,0.0004832151213010211,,,,,,,,,,0.00014158168944948768,0.00014158168944948768,0.00014158168944948768,,,,,,,,,
44,0.00015181275724896837,0.00015181275724896837,0.00015181275724896837,,,,,,,,,,0.00047859339473123216,0.00047859339473123216,0.00047859339473123216,,,,,,,,,,0.00026389323720361956,0.00026389323720361956,0.00026389323720361956,,,,,,,,,
45,0.0006834049082581622,0.0006834049082581622,0.0006834049082581622,,,,,,,,,,0.0006267959929095561,0.0006267959929095561,0.0006267959929095561,,,,,,,,,,0.0003880556958524191,0.0003880556958524191,0.0003880556958524191,,,,,,,,,
46,0.0007424088026456159,0.0007424088026456159,0.0007424088026456159,,,,,,,,,,0.0006142381418373415,0.0006142381418373415,0.0006142381418373415,,,,,,,,,,0.000533255422206417,0.000533255422206417,0.000533255422206417,,,,,,,,,
47,0.000907169966194358,0.000907169966194358,0.000907169966194358,,,,,,,,,,0.0004355484801868165,0.0004355484801868165,0.0004355484801868165,,,,,,,,,,0.0005975304494812857,0.0005975304494812857,0.0005975304494812857,,,,,,,,,
48,0.0009460942262119335,0.0009460942262119335,0.0009460942262119335,,,,,,,,,,0.00036030002644979735,0.00036030002644979735,0.00036030002644979735,,,,,,,,,,0.0006205603262613405,0.0006205603262613405,0.0006205603262613405,,,,,,,,,
49,0.0010092462153711884,0.0010092462153711884,0.0010092462153711884,,,,,,,,,,0.0003910512072608513,0.0003910512072608513,0.0003910512072608513,,,,,,,,,,0.0006862812039775282,0.0006862812039775282,0.0006862812039775282,,,,,,,,,
50,0.001113926120395604,0.001113926120395604,0.001113926120395604,,,,,,,,,,0.00035065094039691473,0.00035065094039691473,0.00035065094039691473,,,,,,,,,,0.0007719820795331243,0.0007719820795331243,0.0007719820795331243,,,,,,,,,
51,0.00012200267010893523,0.00012200267010893523,0.00012200267010893523,,,,,,,,,,0.00031287571913725734,0.00031287571913725734,0.00031287571913725734,,,,,,,,,,8.795336485298248e-05,8.795336485298248e-05,8.795336485298248e-05,,,,,,,,,
52,0.0006519118401118062,0.0006519118401118062,0.0006519118401118062,,,,,,,,,,0.00033729800845778366,0.00033729800845778366,0.00033729800845778366,,,,,,,,,,,,,,,,,,,,,
53,0.0007169469874071324,0.0007169469874071324,0.0007169469874071324,,,,,,,,,,0.00027942267707523126,0.00027942267707523126,0.00027942267707523126,,,,,,,,,,,,,,,,,,,,,
54,0.0007604476325426936,0.0007604476325426936,0.0007604476325426936,,,,,,,,,,0.0003231003408558987,0.0003231003408558987,0.0003231003408558987,,,,,,,,,,,,,,,,,,,,,
55,7.455471727771046e-05,7.455471727771046e-05,7.455471727771046e-05,,,,,,,,,,0.0002588839304955938,0.0002588839304955938,0.0002588839304955938,,,,,,,,,,,,,,,,,,,,,
56,,,,,,,,,,,,,0.00024459021309502246,0.00024459021309502246,0.00024459021309502246,,,,,,,,,,,,,,,,,,,,,
57,,,,,,,,,,,,,0.00029268300637862513,0.00029268300637862513,0.00029268300637862513,,,,,,,,,,,,,,,,,,,,,
58,,,,,,,,,,,,,0.0002318792745734339,0.0002318792745734339,0.0002318792745734339,,,,,,,,,,,,,,,,,,,,,
59,,,,,,,,,,,,,0.00026595040897088183,0.00026595040897088183,0.00026595040897088183,,,,,,,,,,,,,,,,,,,,,
60,,,,,,,,,,,,,0.00023709070298550712,0.00023709070298550712,0.00023709070298550712,,,,,,,,,,,,,,,,,,,,,
61,,,,,,,,,,,,,0.00020273162209861358,0.00020273162209861358,0.00020273162209861358,,,,,,,,,,,,,,,,,,,,,
62,,,,,,,,,,,,,0.00020051189210055242,0.00020051189210055242,0.00020051189210055242,,,,,,,,,,,,,,,,,,,,,
63,,,,,,,,,,,,,0.00022588511097729677,0.00022588511097729677,0.00022588511097729677,,,,,,,,,,,,,,,,,,,,,
64,,,,,,,,,,,,,0.00023114001321457796,0.00023114001321457796,0.00023114001321457796,,,,,,,,,,,,,,,,,,,,,
65,,,,,,,,,,,,,0.000201613103042297,0.000201613103042297,0.000201613103042297,,,,,,,,,,,,,,,,,,,,,
66,,,,,,,,,,,,,0.00016796735039980776,0.00016796735039980776,0.00016796735039980776,,,,,,,,,,,,,,,,,,,,,
67,,,,,,,,,,,,,0.00015089446152404361,0.00015089446152404361,0.00015089446152404361,,,,,,,,,,,,,,,,,,,,,
68,,,,,,,,,,,,,0.0001726725669226862,0.0001726725669226862,0.0001726725669226862,,,,,,,,,,,,,,,,,,,,,
69,,,,,,,,,,,,,0.00018121096002904707,0.00018121096002904707,0.00018121096002904707,,,,,,,,,,,,,,,,,,,,,
70,,,,,,,,,,,,,0.00016545710062708805,0.00016545710062708805,0.00016545710062708805,,,,,,,,,,,,,,,,,,,,,
71,,,,,,,,,,,,,0.00013218066503641802,0.00013218066503641802,0.00013218066503641802,,,,,,,,,,,,,,,,,,,,,
72,,,,,,,,,,,,,0.00011735077010922176,0.00011735077010922176,0.00011735077010922176,,,,,,,,,,,,,,,,,,,,,
73,,,,,,,,,,,,,0.00011107933666337136,0.00011107933666337136,0.00011107933666337136,,,,,,,,,,,,,,,,,,,,,
74,,,,,,,,,,,,,0.00010802793448827455,0.00010802793448827455,0.00010802793448827455,,,,,,,,,,,,,,,,,,,,,
75,,,,,,,,,,,,,0.0001184246458899761,0.0001184246458899761,0.0001184246458899761,,,,,,,,,,,,,,,,,,,,,
76,,,,,,,,,,,,,0.00010089142870449136,0.00010089142870449136,0.00010089142870449136,,,,,,,,,,,,,,,,,,,,,
77,,,,,,,,,,,,,9.499384272444295e-05,9.499384272444295e-05,9.499384272444295e-05,,,,,,,,,,,,,,,,,,,,,
