,run_name,solver,sketch_size_formula,sketch_size,time (median),time (1st quartile),time (3rd quartile)
0,no_mom,subsample,10%,4724,173.24807339446852,155.9871269025025,207.76957007375313
1,no_mom,subsample,50%,23618,141.71749419852858,129.25792010725127,202.5949330025178
2,no_mom,subsample,90%,42512,140.55991570354672,136.83177489225636,146.70012429673807
3,cst_mom,subsample,10%,4724,223.7552129345131,219.06567921699025,239.27633967716247
4,cst_mom,subsample,50%,23618,478.3871181869763,426.2164964850235,514.2685424409865
5,cst_mom,subsample,90%,42512,157.31620898045367,143.01926827876014,164.98596943099983
6,inc_mom,subsample,10%,4724,171.64997033699183,139.6081162741757,193.3769261293055
7,inc_mom,subsample,50%,23618,160.48047376598697,139.3776687112695,215.78600991680287
8,inc_mom,subsample,90%,42512,162.29847473447444,145.55974457852426,186.51304728200193
