,no_mom | subsample | sketch_size = 10% = 4724 | residual_norms (median),no_mom | subsample | sketch_size = 10% = 4724 | residual_norms (1st quartile),no_mom | subsample | sketch_size = 10% = 4724 | residual_norms (3rd quartile),no_mom | subsample | sketch_size = 50% = 23618 | residual_norms (median),no_mom | subsample | sketch_size = 50% = 23618 | residual_norms (1st quartile),no_mom | subsample | sketch_size = 50% = 23618 | residual_norms (3rd quartile),no_mom | subsample | sketch_size = 90% = 42512 | residual_norms (median),no_mom | subsample | sketch_size = 90% = 42512 | residual_norms (1st quartile),no_mom | subsample | sketch_size = 90% = 42512 | residual_norms (3rd quartile),cst_mom | subsample | sketch_size = 10% = 4724 | residual_norms (median),cst_mom | subsample | sketch_size = 10% = 4724 | residual_norms (1st quartile),cst_mom | subsample | sketch_size = 10% = 4724 | residual_norms (3rd quartile),cst_mom | subsample | sketch_size = 50% = 23618 | residual_norms (median),cst_mom | subsample | sketch_size = 50% = 23618 | residual_norms (1st quartile),cst_mom | subsample | sketch_size = 50% = 23618 | residual_norms (3rd quartile),cst_mom | subsample | sketch_size = 90% = 42512 | residual_norms (median),cst_mom | subsample | sketch_size = 90% = 42512 | residual_norms (1st quartile),cst_mom | subsample | sketch_size = 90% = 42512 | residual_norms (3rd quartile),inc_mom | subsample | sketch_size = 10% = 4724 | residual_norms (median),inc_mom | subsample | sketch_size = 10% = 4724 | residual_norms (1st quartile),inc_mom | subsample | sketch_size = 10% = 4724 | residual_norms (3rd quartile),inc_mom | subsample | sketch_size = 50% = 23618 | residual_norms (median),inc_mom | subsample | sketch_size = 50% = 23618 | residual_norms (1st quartile),inc_mom | subsample | sketch_size = 50% = 23618 | residual_norms (3rd quartile),inc_mom | subsample | sketch_size = 90% = 42512 | residual_norms (median),inc_mom | subsample | sketch_size = 90% = 42512 | residual_norms (1st quartile),inc_mom | subsample | sketch_size = 90% = 42512 | residual_norms (3rd quartile)
10,0.02175858064505188,0.014657345115483965,0.02574061205607926,0.0,0.0,0.0,,,,0.03546236212195357,0.027468264365433218,0.038102601102393836,0.031271970093437934,0.030390408692957532,0.03307626306469633,0.0,0.0,0.0,0.021421968365566008,0.013566932377049892,0.025463147454743783,0.0,0.0,0.0,,,
11,0.0223539290482382,0.014109463789892553,0.025867024755550992,,,,,,,0.04020993634793105,0.03810519209188935,0.04490459018951452,0.012077453190083406,0.011930593146708229,0.013163946545713574,0.0,0.0,0.0,0.02235258593547581,0.014015748190653637,0.02565032852350378,,,,,,
12,0.02013749537084756,0.006033732869482394,0.02321645287157271,,,,,,,0.018473132111613038,0.010339618831723948,0.025570226746449598,0.009410419411828415,0.009067758401835909,0.010248838121244724,0.0,0.0,0.0,0.019837772773606044,0.006009123354812464,0.023188922260394443,,,,,,
13,0.01915614466714085,0.012385469234397598,0.02484129687376399,,,,,,,0.012504134910327966,0.010037018130458786,0.016405249492601276,0.01105934278205721,0.010777366975079899,0.01152382671596859,0.0,0.0,0.0,0.0189981335422234,0.011828231772842337,0.024494534445563022,,,,,,
14,0.02041406051704814,0.009695695904880612,0.02462021621687394,,,,,,,0.011761807388322547,0.008872585620804846,0.02093557488385147,0.0010633027968083193,0.0007226966078971316,0.0015096954811238913,0.0,0.0,0.0,0.020117700888155406,0.009542840185604716,0.024544944162277534,,,,,,
15,0.020056497882521333,0.010194825862944847,0.024581480099725612,,,,,,,0.01902473097180271,0.01370580981648167,0.025524230955682826,0.003909672253765013,0.0,0.004758341070825158,,,,0.01984156284378824,0.00985615503304257,0.02437701430556362,,,,,,
16,0.01981052961426874,0.015522111944888822,0.024260089170719798,,,,,,,0.02449060432722215,0.020922788120001142,0.02937738809730415,0.0021631086684445093,0.0,0.0031113192618852964,,,,0.019818943582273044,0.015240232119093245,0.024002100329981207,,,,,,
17,0.016332318259832883,0.010870515886582112,0.023420561821009832,,,,,,,0.02370581054212257,0.017539259978930653,0.02679770260640952,0.0007501175203450988,0.0,0.0010077989008563377,,,,0.016114734721714673,0.01097992929796118,0.02320212723343358,,,,,,
18,0.017072650792495203,0.011890756246539867,0.02314495051220774,,,,,,,0.020977396514428422,0.011891591344570494,0.02185031800607399,0.0,0.0,0.0013896679361688894,,,,0.016830320922426013,0.010934692078005796,0.02281135060834471,,,,,,
19,0.0177788634023152,0.011948174995509618,0.02334179221275737,,,,,,,0.019807433364001772,0.012612643680126073,0.022066853102374738,0.0,0.0,0.00042432172785497634,,,,0.017617233418057397,0.011812500004293017,0.022937665209153926,,,,,,
20,0.01730995042517501,0.011269610680468169,0.02343351120449773,,,,,,,0.01781218491666981,0.013973863214639996,0.02454893152476819,0.0,0.0,0.0,,,,0.017166776947826277,0.011190921944974317,0.02331252828705363,,,,,,
21,0.01619092179853064,0.012298660244446823,0.022559569330756486,,,,,,,0.01871982071479357,0.012964322215896,0.02396206388854273,,,,,,,0.015994876491683102,0.012025586676797838,0.022401402309339936,,,,,,
22,0.015661279743849697,0.012578053349253118,0.022146525147755086,,,,,,,0.01641070711390077,0.012376917430493448,0.020050417389867542,,,,,,,0.015245245040601263,0.012381699419536039,0.021980868049425215,,,,,,
23,0.016705813379162937,0.012978701876718143,0.022711576699042064,,,,,,,0.01733086338279684,0.013548012966725954,0.018779673162951444,,,,,,,0.01626174288168905,0.012876600921393309,0.0224274843464573,,,,,,
24,0.015544242339890112,0.012137352890477017,0.022196119549922323,,,,,,,0.017521494123299577,0.01199196660554655,0.019343155270352193,,,,,,,0.01526165942378008,0.012217201023126878,0.021866181411828993,,,,,,
25,0.016257588763121757,0.010815605470291857,0.021707723427309696,,,,,,,0.01654325371425325,0.01438250997527697,0.021691237486108014,,,,,,,0.015888701714066436,0.010958034018418408,0.02136920784964304,,,,,,
26,0.015731468918564515,0.012661425848467935,0.022008944561666133,,,,,,,0.017782703690478116,0.014012401781741235,0.020205971874617874,,,,,,,0.015391874758735609,0.012575171181024799,0.021652278299256172,,,,,,
27,0.012262958557236366,0.005072222612812788,0.019931131959986158,,,,,,,0.013359029062465399,0.010509916063562056,0.019735704973974873,,,,,,,0.01216121176679095,0.005077567348903894,0.01952355236929824,,,,,,
28,0.011443780954354783,0.004198122488229894,0.020848717077606396,,,,,,,0.007299565503948205,0.006613171579223808,0.015966772898381176,,,,,,,0.01005543869658139,0.0036842879077784874,0.020546732943895613,,,,,,
29,0.009938860856788512,0.004188894205799553,0.013751570773569201,,,,,,,0.007757605986582022,0.00558892137325331,0.011553142686706942,,,,,,,0.008859678282045591,0.0037221780464117148,0.013728989757877274,,,,,,
30,0.012590010258340792,0.010611612820800465,0.015710789229942304,,,,,,,0.010537066184883568,0.007377863429637233,0.014054944639100743,,,,,,,0.010615827187198904,0.009794982506061959,0.015543112321479202,,,,,,
31,0.01343943405230169,0.00816195502814469,0.016922405887107857,,,,,,,0.013946637747238352,0.008256118994731193,0.017870151577487392,,,,,,,0.013205149290957818,0.008004848595184697,0.016743717752971617,,,,,,
32,0.013798277907884984,0.010552257306439859,0.01655599357803892,,,,,,,0.013389082093237949,0.008789433256398149,0.017012639750615198,,,,,,,0.013317951285632675,0.00995750082979855,0.016488757636611655,,,,,,
33,0.011371751724518953,0.008535645273011922,0.01656416984166555,,,,,,,0.011600885688108284,0.010100274136891595,0.012349110900793426,,,,,,,0.010880274610796197,0.008422087884606681,0.01601790003156112,,,,,,
34,0.0118561029455212,0.009279364096293968,0.017300759225144804,,,,,,,0.014836536548146251,0.008259708969807667,0.015933319484744513,,,,,,,0.01148278979431504,0.007957728816156705,0.01675336265988698,,,,,,
35,0.00838211159443554,0.0022137841754766375,0.011781258798152118,,,,,,,0.008532676039324847,0.0052742449230789015,0.011555723865746477,,,,,,,0.007892300493555153,0.002163142947837631,0.011418206252394751,,,,,,
36,0.009699148542608636,0.003433803547611352,0.010512559419360079,,,,,,,0.0064394158441878815,0.005624396897597941,0.014044099040064368,,,,,,,0.007687767733283632,0.0030986604672957442,0.010027378079240964,,,,,,
37,0.009998137734782168,0.006619847027587701,0.012132518021610028,,,,,,,0.010636603947354339,0.00709862749795287,0.015505366366145319,,,,,,,0.009776837275288768,0.00514580706163616,0.012072456128593577,,,,,,
38,0.010774077655626855,0.009333999018979848,0.01369376050442861,,,,,,,0.012465743256167634,0.008148758418107305,0.016234834089713313,,,,,,,0.01059366634448547,0.008601842805430516,0.01342635893649731,,,,,,
39,0.01015929106314898,0.0036161966777233656,0.011142918634560536,,,,,,,0.00735751893341763,0.004712543403176056,0.01020564487476197,,,,,,,0.009994489151834703,0.0034235211342181692,0.010930843038479634,,,,,,
40,0.010262880023141125,0.008005330465158578,0.01270619813392755,,,,,,,0.006882518283302926,0.004595324610400193,0.009077199783765408,,,,,,,0.00978643601952607,0.006232762084148209,0.010040809105346712,,,,,,
41,0.010423605759223967,0.007039640981623111,0.01368004163770618,,,,,,,0.008793073804558897,0.004742970535588768,0.014694442273417565,,,,,,,0.009911066490658708,0.005678215859264318,0.01297493748164549,,,,,,
42,0.010042075053608686,0.0075850448287557454,0.013741034539129752,,,,,,,0.00905186103937872,0.006804921004015029,0.012371530777331186,,,,,,,0.009557572559112059,0.007091843093987542,0.013239801698035798,,,,,,
43,0.009682478270754854,0.007583634107221512,0.013792999849968665,,,,,,,0.011181396140476146,0.007799763740457348,0.012739846081770676,,,,,,,0.009622139685823889,0.007116801610687114,0.013138726609429182,,,,,,
44,0.010695192120637922,0.007617858996485089,0.013611428750284812,,,,,,,0.008871936140946095,0.00760507795519028,0.012712806620050974,,,,,,,0.010281807231469448,0.007097333360575084,0.012985013630708645,,,,,,
45,0.00376302063891624,0.0013656431721339607,0.01003407925927097,,,,,,,0.005501071401101193,0.0041162850679122885,0.006543327788096935,,,,,,,0.003063687005556105,0.0012956224644779578,0.00940597329210066,,,,,,
46,0.008877556185237438,0.004835852899688664,0.010481014548324905,,,,,,,0.005246832236415392,0.004237738059956383,0.007875220154008891,,,,,,,0.005958183778040401,0.003563755869521127,0.00958543603336193,,,,,,
47,0.009779314199408962,0.0049605985501943615,0.011641526280700708,,,,,,,0.006459001970253687,0.004607497615527593,0.009281087275462346,,,,,,,0.009356396101132133,0.0038549848518640694,0.01080208806280755,,,,,,
48,0.008147615038092665,0.004312867815554438,0.011490353420164627,,,,,,,0.006512738814066891,0.00528490825715509,0.009408001538129505,,,,,,,0.007511186983820299,0.003787702081294928,0.010827912257126588,,,,,,
49,0.0062352448985671174,0.0016489046665890974,0.010374384755568938,,,,,,,0.005134972987676241,0.004033850965886002,0.00737224960308573,,,,,,,0.00581002230865155,0.0018737218270391206,0.009602205277352217,,,,,,
50,0.0076158455682497714,0.004807829769346882,0.010610977611904326,,,,,,,0.00703393630033612,0.003921385331543556,0.008255404990777728,,,,,,,0.006591172324376322,0.003559739401999804,0.009853529189464055,,,,,,
51,0.006683862279503366,0.002366742461941575,0.008342302067251806,,,,,,,0.005495723183624898,0.004292346963218023,0.010049671014883927,,,,,,,0.006120460537960661,0.0022555169705153824,0.00790432654504816,,,,,,
52,0.005883839815771475,0.004532855987934361,0.00900299809178267,,,,,,,0.005674793708623371,0.003923304966421168,0.008328380310142046,,,,,,,0.0053451378478831905,0.003264748570533898,0.0082536361951921,,,,,,
53,0.008314160432903488,0.006190767985429513,0.009301079980637651,,,,,,,0.0058065040939241554,0.004494104190733846,0.008055837995996603,,,,,,,0.006639696883196259,0.0056483759693585,0.008108459242260248,,,,,,
54,0.008563745115291871,0.006298003323237211,0.010604381097389443,,,,,,,0.007335178443110979,0.0055164809395087605,0.007521134762972079,,,,,,,0.00793340494821651,0.005659777004070959,0.009740050150396121,,,,,,
55,0.008497257704943827,0.006314139723189359,0.010874700824702396,,,,,,,0.006120859184703396,0.0052958634990419775,0.007519313854679056,,,,,,,0.0079912832202833,0.005587548432249506,0.009681577886748232,,,,,,
56,0.008694407809446272,0.006654867436255717,0.010478826220588034,,,,,,,0.007173084194282332,0.005679705250388772,0.008486272522263841,,,,,,,0.007979809898710864,0.005919602485588567,0.009408381039419683,,,,,,
57,0.00888603810215783,0.007258537986964116,0.010538492521971638,,,,,,,0.007101014212772304,0.005764731249888876,0.00857886698698575,,,,,,,0.008118909514449175,0.006682160042747645,0.009403816004224167,,,,,,
58,0.008811576350184014,0.0075031326016161675,0.011168916511295727,,,,,,,0.006925395545152866,0.0055395761524149705,0.007763856874380043,,,,,,,0.008061638807473511,0.007029343475223096,0.00997500379951134,,,,,,
59,0.008582162465005656,0.006802277146273136,0.011336090348738309,,,,,,,0.005661966066581427,0.004793546025726994,0.0069761418720195945,,,,,,,0.007780011583132371,0.006121778400195282,0.010226375292888244,,,,,,
60,0.00875591240970575,0.006977018736553776,0.011484327750824214,,,,,,,0.006038133845135003,0.004099817589048342,0.006811834919474943,,,,,,,0.007851758456497947,0.006165964479539748,0.010519528220212026,,,,,,
61,0.008974405928635593,0.006873954680096041,0.01153871153256223,,,,,,,0.005829052430031858,0.004872421739415166,0.007868585531714645,,,,,,,0.007982759386775617,0.006184629036731677,0.010524483049288182,,,,,,
62,0.00846962824264433,0.002866743866748855,0.009318793545691133,,,,,,,0.00465421424113739,0.0037950152963381126,0.0076007025947874155,,,,,,,0.007699967634232055,0.0026176332561742214,0.008433427302476159,,,,,,
63,0.008700040917000097,0.007081416147664461,0.009452941783271954,,,,,,,0.004627040932925928,0.004247730158572256,0.007709371721034737,,,,,,,0.007734820139101657,0.005198349109575857,0.008532645019360486,,,,,,
64,0.009085156611986677,0.006849006966222482,0.010563176704956817,,,,,,,0.006747680293478183,0.005558016622082982,0.007602976322530739,,,,,,,0.008043828217788922,0.006288863075463587,0.009647629023098151,,,,,,
65,0.008685635973501405,0.0023982409342786083,0.011011420789139675,,,,,,,0.006995343946178019,0.0047725559610482336,0.00806978893568805,,,,,,,0.008003706225435224,0.0021234792270168235,0.010562714995800363,,,,,,
66,0.008681751449887186,0.005778477452807155,0.010948981578608805,,,,,,,0.006264315070630835,0.004386153881364927,0.0078463404743266,,,,,,,0.007995396772724468,0.0013896828137345246,0.009758380839492944,,,,,,
67,0.008757789659806552,0.0062582662488091,0.011401798313747567,,,,,,,0.005530974376062209,0.004427654372257816,0.006831978201955985,,,,,,,0.00804383937130336,0.0013671836830395337,0.009966000868337986,,,,,,
68,0.008772376464923785,0.006771566696147414,0.011763750755470963,,,,,,,0.0072845235907571864,0.004639243334662164,0.008164996384112526,,,,,,,0.00813785913193885,0.0014582652206336611,0.010675949035046029,,,,,,
69,0.008440224404709068,0.0022937277059769303,0.011236013378413926,,,,,,,0.006297502314802314,0.0032605754649162187,0.007966478046633741,,,,,,,0.007071402200563319,0.00022289744151900016,0.0101809653417827,,,,,,
70,0.00861477996560779,0.0016240933505422114,0.011406807288693336,,,,,,,0.005828889469340003,0.0036264392509066743,0.007067067182410972,,,,,,,0.007127535064820319,0.0,0.010074334615614376,,,,,,
71,0.008527614077444826,0.0015855733234409978,0.0115334019243344,,,,,,,0.005478402814851421,0.004963320406583377,0.00658991912237778,,,,,,,0.007101628461310723,0.0,0.010285111936752474,,,,,,
72,0.00853669003223342,0.001629674329611774,0.011449651050071565,,,,,,,0.006354598478335942,0.00412140882703243,0.007360205962393762,,,,,,,0.007114352525741014,0.0,0.010271289274334666,,,,,,
73,0.008599573402294561,0.001621894336298726,0.011604722495704062,,,,,,,0.004908517089905166,0.0035628996913098857,0.006225833721381321,,,,,,,0.006918521452301509,0.0,0.010458642469847079,,,,,,
74,0.008561459156427847,0.001736694284022851,0.011813572707638942,,,,,,,0.004859291969777062,0.004003879578098846,0.006198114553572686,,,,,,,0.007220611216992013,0.0,0.01097266668876903,,,,,,
75,0.008562268172221423,0.0016563189130883247,0.01176699434434345,,,,,,,0.004744014290402547,0.0038008426589654144,0.007326120219235017,,,,,,,0.007236438166448778,0.0,0.010750818500934862,,,,,,
76,0.008283861059988844,0.001616007707842821,0.01190215552950311,,,,,,,0.005043702702252136,0.004028063877204743,0.007773487427604988,,,,,,,0.0069004004842912105,0.0,0.010713658568572267,,,,,,
77,0.008742848317712066,0.0016567803731671934,0.011839548149251533,,,,,,,0.00527156164384982,0.004949009859280991,0.006761095525584195,,,,,,,0.007038097042245051,0.0,0.01072167471450679,,,,,,
78,0.00850181762887153,0.00019672284218443344,0.011602488560316693,,,,,,,0.005278727613695783,0.0026905674872542596,0.0069926700649277345,,,,,,,0.004530366315692185,0.0,0.01033199229930907,,,,,,
79,0.004728372172761938,0.0,0.009686387357682357,,,,,,,0.0037547649804720046,0.002414039304286804,0.005748372421544287,,,,,,,0.0007367928736874902,0.0,0.008734052714275698,,,,,,
80,0.004393282093269388,0.0,0.009392295477691843,,,,,,,0.0033974971385637106,0.0031228847952495765,0.005320974616572314,,,,,,,0.0020116887403032043,0.0,0.008509377721275118,,,,,,
81,0.004263691552141259,0.0,0.009634269713301096,,,,,,,0.0035627285888904345,0.0028233612431911286,0.004395599985017981,,,,,,,0.0038663139460726557,0.0,0.008646495888908185,,,,,,
82,0.004747106185622094,0.0,0.0096377385079106,,,,,,,0.003987141676604283,0.002530557874820457,0.006064052305181326,,,,,,,0.0043008075237686415,0.0,0.008959703940699433,,,,,,
83,0.0007488683439706172,0.0,0.009511496704173773,,,,,,,0.0029392421007173814,0.002261501185138106,0.005577432240962674,,,,,,,0.0006851346842645288,0.0,0.008687781936848455,,,,,,
84,0.003877020185102406,0.0,0.009719284573674835,,,,,,,0.003279622458250042,0.002697709958129891,0.005659374517395359,,,,,,,0.0019505159644038785,0.0,0.008789492564061101,,,,,,
85,0.004639600128181029,0.0,0.009708424658569614,,,,,,,0.004232870957583525,0.0026597282586870562,0.005078285195149735,,,,,,,0.004170200592948083,0.0,0.008643093517756856,,,,,,
86,0.004741591181560177,0.0,0.010074212788165088,,,,,,,0.004710982773644491,0.003435208940536891,0.006664546516429498,,,,,,,0.004218185936046852,0.0,0.009129148543831655,,,,,,
87,0.00460512155592239,0.0,0.0099932739513476,,,,,,,0.004748059005253095,0.004172923324210143,0.006636435034918616,,,,,,,0.004113715501356814,0.0,0.009040942254419872,,,,,,
88,0.0047678297405510635,0.0,0.01015253846748963,,,,,,,0.0044682672325311555,0.0032305185017871907,0.0052616592627719545,,,,,,,0.004228916498495017,0.0,0.008606632429365293,,,,,,
89,0.0006485650895822306,0.0,0.009501873365017073,,,,,,,0.0034666706769608075,0.002022975675981993,0.004690369529422289,,,,,,,0.0005856957792716037,0.0,0.008503569493636934,,,,,,
90,0.0005711660657423052,0.0,0.009000214247317345,,,,,,,0.0024293133782834,0.00212606890121811,0.004677168233437073,,,,,,,0.0005448209603024051,0.0,0.007230156841476813,,,,,,
91,0.003228200022745886,0.0,0.009391390009322436,,,,,,,0.0027670218228957634,0.0021925297857894026,0.005664903010691541,,,,,,,0.0015539708859582072,0.0,0.00840256149577092,,,,,,
92,0.00367538222567158,0.0,0.009431787491964851,,,,,,,0.003659478351157156,0.0021718444225853166,0.005499536856205026,,,,,,,0.0032288734730753638,0.0,0.008719000963240967,,,,,,
93,0.0005983161754387976,0.0,0.0060570309603941875,,,,,,,0.00255721689078806,0.0020304805960724413,0.005149938532435821,,,,,,,0.0005320281764427394,0.0,0.005763803139804349,,,,,,
94,0.0026029642489702816,0.0,0.007862529102154738,,,,,,,0.0030735523951499815,0.0020373933336473946,0.004347920966392573,,,,,,,0.0008939193251774469,0.0,0.0060733516794121865,,,,,,
95,0.003835912729026975,0.0,0.008399238144050487,,,,,,,0.0032857064295723215,0.0022170772792292283,0.004427793357258995,,,,,,,0.0031402302601897416,0.0,0.007083744764068818,,,,,,
96,0.0039909361967482015,0.0,0.008993397134592102,,,,,,,0.004052782085876594,0.0021108833356934063,0.004482186847537353,,,,,,,0.003266557862960671,0.0,0.008224689510904114,,,,,,
97,0.0038370167294962516,0.0,0.008883167078377295,,,,,,,0.0034567039289130214,0.0021638973090435717,0.0041203157487925725,,,,,,,0.0031622312974484176,0.0,0.007664998913021945,,,,,,
98,0.00405173222617166,0.0,0.009077475590830612,,,,,,,0.002800143250222576,0.0023462569412332416,0.004098222595510519,,,,,,,0.0030821367062748967,0.0,0.007542189409159766,,,,,,
99,0.004123153531354313,0.0,0.008989363739476362,,,,,,,0.0035225673412635416,0.0024935041226531824,0.003937433116768657,,,,,,,0.0033734747225530304,0.0,0.007626269185534617,,,,,,
100,0.0005719618859894703,0.0,0.008515004518264244,,,,,,,0.00261358676194454,0.001670888600806777,0.003788772211405952,,,,,,,0.0005181070104973141,0.0,0.006872791495533432,,,,,,
101,0.00048709751261775903,0.0,0.008270409509462225,,,,,,,0.003085171691530758,0.002070971834871655,0.004736411428788645,,,,,,,0.0015095848451474132,0.0,0.006874431112416415,,,,,,
102,0.0,0.0,0.0011513829390535366,,,,,,,0.0021787956213258695,0.0015247274919186757,0.0025953461657225968,,,,,,,0.00040897754447424855,0.0,0.0023568093329413412,,,,,,
103,0.0,0.0,0.004341586626912852,,,,,,,0.0019453191998949763,0.0015740117038184757,0.0025883144468545477,,,,,,,0.0,0.0,0.004612017417270269,,,,,,
104,0.0,0.0,0.005209694869673696,,,,,,,0.002212514929386389,0.0016547505137020793,0.0029482507865776697,,,,,,,0.0,0.0,0.005517121636119469,,,,,,
105,0.0,0.0,0.00596924949023587,,,,,,,0.002550915958689084,0.00205320991151404,0.004061604556245487,,,,,,,0.0,0.0,0.006498839337629725,,,,,,
106,0.0,0.0,0.005881359144404119,,,,,,,0.0030713918589696876,0.002432976412802098,0.004285711530719783,,,,,,,0.0,0.0,0.0060852775233184424,,,,,,
107,0.0,0.0,0.006273603186461882,,,,,,,0.0030118939050297598,0.002373799409322499,0.0038592187835242374,,,,,,,0.0,0.0,0.005914169066305052,,,,,,
108,0.0,0.0,0.0061953255027963425,,,,,,,0.0026806372112959075,0.0020415360642096004,0.0036276462898290115,,,,,,,0.0,0.0,0.005955998085317736,,,,,,
109,0.0,0.0,0.0007845005177271795,,,,,,,0.002502605770074234,0.0015227332491160183,0.0028200863451850284,,,,,,,0.0,0.0,0.0008415084119579495,,,,,,
110,0.0,0.0,0.004242594733327287,,,,,,,0.0021363000787350556,0.001400734882264117,0.003020220564398555,,,,,,,0.0,0.0,0.0,,,,,,
111,0.0,0.0,0.004445518144222239,,,,,,,0.0024858043245213537,0.001505165480252448,0.002864650657239844,,,,,,,0.0,0.0,0.0,,,,,,
112,0.0,0.0,0.004778546502393015,,,,,,,0.0021756968058419908,0.0018228995611820702,0.002989948390340733,,,,,,,0.0,0.0,0.0,,,,,,
