,no_mom | count | sketch_size = m/4 = 2 | residual_norms (median),no_mom | count | sketch_size = m/4 = 2 | residual_norms (1st quartile),no_mom | count | sketch_size = m/4 = 2 | residual_norms (3rd quartile),cst_mom | count | sketch_size = m/4 = 2 | residual_norms (median),cst_mom | count | sketch_size = m/4 = 2 | residual_norms (1st quartile),cst_mom | count | sketch_size = m/4 = 2 | residual_norms (3rd quartile),inc_mom | count | sketch_size = m/4 = 2 | residual_norms (median),inc_mom | count | sketch_size = m/4 = 2 | residual_norms (1st quartile),inc_mom | count | sketch_size = m/4 = 2 | residual_norms (3rd quartile)
0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,0.0028010304490101393,0.0028010304490101393,0.0028010304490101393,0.0028010304490100795,0.0028010304490100795,0.0028010304490100795,0.0028010304490101393,0.0028010304490101393,0.0028010304490101393
2,0.0014607007923945754,0.0014607007923945754,0.0014607007923945754,0.5006065288683385,0.5006065288683385,0.5006065288683385,0.006238027839143288,0.006238027839143288,0.006238027839143288
3,0.0007869096900378914,0.0007869096900378914,0.0007869096900378914,0.2506448369109426,0.2506448369109426,0.2506448369109426,0.0007636890200774839,0.0007636890200774839,0.0007636890200774839
4,0.001912458103886765,0.001912458103886765,0.001912458103886765,0.12471269952322218,0.12471269952322218,0.12471269952322218,0.001915487700142818,0.001915487700142818,0.001915487700142818
5,0.000981276585063397,0.000981276585063397,0.000981276585063397,0.18769616052059898,0.18769616052059898,0.18769616052059898,0.0009574712069489932,0.0009574712069489932,0.0009574712069489932
6,0.000941386461586656,0.000941386461586656,0.000941386461586656,0.031885032104433525,0.031885032104433525,0.031885032104433525,0.0009182246653335798,0.0009182246653335798,0.0009182246653335798
7,0.0007493092306040671,0.0007493092306040671,0.0007493092306040671,0.07678944438644314,0.07678944438644314,0.07678944438644314,0.0007388453609904098,0.0007388453609904098,0.0007388453609904098
8,0.004392013258118367,0.004392013258118367,0.004392013258118367,0.05510700965468468,0.05510700965468468,0.05510700965468468,0.004364759979780173,0.004364759979780173,0.004364759979780173
9,0.0012145875579464209,0.0012145875579464209,0.0012145875579464209,0.008550671630542028,0.008550671630542028,0.008550671630542028,0.001207784842136163,0.001207784842136163,0.001207784842136163
10,0.000995969938722464,0.000995969938722464,0.000995969938722464,0.03185401756878555,0.03185401756878555,0.03185401756878555,0.00095706472299557,0.00095706472299557,0.00095706472299557
11,0.0008558413009284054,0.0008558413009284054,0.0008558413009284054,0.011508971125012838,0.011508971125012838,0.011508971125012838,0.0008689753837778171,0.0008689753837778171,0.0008689753837778171
12,0.0018795206758575004,0.0018795206758575004,0.0018795206758575004,0.00961047237341517,0.00961047237341517,0.00961047237341517,0.0018786726611460663,0.0018786726611460663,0.0018786726611460663
13,0.0009988599030086932,0.0009988599030086932,0.0009988599030086932,0.011564579902936169,0.011564579902936169,0.011564579902936169,0.0009097550022736873,0.0009097550022736873,0.0009097550022736873
14,0.0010972946534763188,0.0010972946534763188,0.0010972946534763188,0.0009272377965051289,0.0009272377965051289,0.0009272377965051289,0.00101843139885283,0.00101843139885283,0.00101843139885283
15,0.001049740243697024,0.001049740243697024,0.001049740243697024,0.0052404155468690735,0.0052404155468690735,0.0052404155468690735,0.0010470106174489797,0.0010470106174489797,0.0010470106174489797
