,boston | subsample | sketch_size = m/4 = 126 | residual_norms (median),boston | subsample | sketch_size = m/4 = 126 | residual_norms (1st quartile),boston | subsample | sketch_size = m/4 = 126 | residual_norms (3rd quartile),boston | gaussian | sketch_size = m/4 = 126 | residual_norms (median),boston | gaussian | sketch_size = m/4 = 126 | residual_norms (1st quartile),boston | gaussian | sketch_size = m/4 = 126 | residual_norms (3rd quartile),boston | count | sketch_size = m/4 = 126 | residual_norms (median),boston | count | sketch_size = m/4 = 126 | residual_norms (1st quartile),boston | count | sketch_size = m/4 = 126 | residual_norms (3rd quartile),boston | subcount | sketch_size = m/4 = 126 | residual_norms (median),boston | subcount | sketch_size = m/4 = 126 | residual_norms (1st quartile),boston | subcount | sketch_size = m/4 = 126 | residual_norms (3rd quartile),boston | hadamard | sketch_size = m/4 = 126 | residual_norms (median),boston | hadamard | sketch_size = m/4 = 126 | residual_norms (1st quartile),boston | hadamard | sketch_size = m/4 = 126 | residual_norms (3rd quartile)
10,0.2334744029188484,0.19836012509836626,0.24774120440144431,0.22454464082596864,0.2160679590725636,0.23969128026936937,0.23067077588242227,0.22862604100597417,0.23494592408282783,0.2317064912263231,0.22025010300066747,0.2362752817420321,0.23947463501697655,0.2247211281554235,0.24388810321536603
11,0.18449960360391915,0.16449153835138608,0.20948784828145922,0.19414316519468416,0.18850416014035842,0.21131311733208852,0.19900984042606626,0.19814514066491606,0.20083998509991854,0.20350160427938646,0.19606079456371892,0.20501268410619208,0.20738748092270115,0.1979239631793603,0.21152171261730807
12,0.16659491515454,0.13401518793133932,0.17670667726775274,0.16752162800375212,0.16520818017803474,0.1828446819840432,0.17228459860654743,0.1705675297842683,0.1755836271142995,0.17537844198687735,0.17051021368860114,0.17762944575495973,0.18219110122422655,0.1748565548201514,0.18370877743759229
13,0.1431980815299091,0.11808186872296414,0.15329412972409168,0.14714891737230354,0.14217949311817787,0.16012128833230577,0.14839010100074046,0.14461231446868492,0.15104666253126386,0.15368798904867503,0.1497028916049915,0.1549581671642676,0.1573653056973737,0.15304480131772302,0.16176425567022493
14,0.12783461736875096,0.11420816916940063,0.14475448808621608,0.12607977427663894,0.12045119408864932,0.1398387106627704,0.1273733051275831,0.1248830812186126,0.1329684924639402,0.13252106052596346,0.12815109001803995,0.1345221912701411,0.13602239305243474,0.1334923237601579,0.14172528644781313
15,0.11203597176453223,0.10645316150492655,0.12038224385917248,0.1091448832023771,0.10470387137637542,0.11886501360671678,0.11028719514196902,0.10949265842955844,0.11339831185147514,0.1138697571734611,0.11158099756795689,0.11607456874669106,0.11716019035720121,0.11348810104487948,0.12265411056884157
16,0.10155803712767437,0.08320310469303127,0.11048183381424238,0.09707816739769905,0.09172330611629886,0.10286998914934603,0.09420945974326603,0.09336420043673482,0.09627369888805942,0.10041031532455155,0.09701604985790152,0.10278538507731362,0.10160211460739307,0.09929831102367112,0.10912152813229295
17,0.08418916784230629,0.06315158925897976,0.09439583260192261,0.08432998583755333,0.07973193110070408,0.08872015362784245,0.08153375916190768,0.0798647311628169,0.08303414105953662,0.08609559672966369,0.08458281903743471,0.08989509551875846,0.08865436705749574,0.08528994540134283,0.09372886593067052
18,0.07036493857754605,0.0589307821079462,0.08149210986483443,0.07146256848626359,0.0693336001545716,0.07499270892836454,0.07104541751086083,0.07058308059398397,0.07176217261413032,0.07558565184847935,0.0722920384899657,0.0791137596669972,0.07718884006492796,0.07441996253919014,0.08031293081994514
19,0.0606210245369798,0.0389599888098104,0.08124844767061201,0.06229720072558148,0.060174503552469186,0.06501820844721004,0.0620526134195135,0.060311963463853396,0.06327167628351127,0.0661708095921666,0.0625361031086784,0.06971976996740273,0.06684460492393496,0.06417079595687161,0.06884735401843095
20,0.053926830547272306,0.02199947928153111,0.07075041188355793,0.0546118157505072,0.0522943888896307,0.05612387926820722,0.054216821424927536,0.05206641143715017,0.056060472745985225,0.05682410803896491,0.05420626910790067,0.06038612694223838,0.05749101629686566,0.05550463863158204,0.06109261380885151
21,0.03229353238878916,0.018854743216944882,0.06317556496504394,0.0480531842244855,0.04484785177121089,0.04931427162524897,0.04750260502524012,0.04547740194889072,0.04858004394706501,0.04969602368331058,0.046689024255141404,0.051701616863045474,0.05104767007980769,0.04888679084153427,0.0540446865680138
22,0.03221587462173399,0.018768632005253225,0.043762525010021314,0.04192004433140649,0.039641808702204594,0.04313934833241262,0.04098512808364349,0.04001629491447668,0.042297381726610545,0.04241566085842355,0.040815597175476254,0.04543382681963576,0.04555819619597763,0.04204906308013866,0.04759137962619163
23,0.03201414992820599,0.01753559172563751,0.04377476995777531,0.035542521506296734,0.0339071256026906,0.03776646981539128,0.035691087398798504,0.034184984146196466,0.03667754439882162,0.0366055518050013,0.03502689588159279,0.039249682472977006,0.03848954252576625,0.0368398046431945,0.04064359081766276
24,0.008600660222845006,0.0062943063313479096,0.030989850446070777,0.031081551487587282,0.029862968123804585,0.03364385005511609,0.031334885432761875,0.02999370961131169,0.03221915983740442,0.03209137907696555,0.03013790486290057,0.034381065968574515,0.03324690267258143,0.03208977361402365,0.03477114623672909
25,0.010622753273245016,0.0071948698473503735,0.030665733051351004,0.026902438582126903,0.025896822873815787,0.030098889762573917,0.02726702523015139,0.02631998761751437,0.028678378483027518,0.027485880001731768,0.026539001290641843,0.030144319324056174,0.029066395630954537,0.02730759372442563,0.0304860193929238
26,0.008449316942058988,0.005768860215093104,0.011026406811885507,0.023371281235769405,0.022652484508958275,0.026230649339695388,0.024204005851772244,0.02287922931792172,0.02499558793169332,0.024624966412421744,0.023117964220493857,0.02635413276976766,0.025301944052883274,0.023979526410438608,0.026980761191389303
27,0.00728980754987862,0.004362482450565647,0.01115190062215148,0.02049750556763331,0.01980163226503703,0.023282263294952865,0.021003088967510783,0.01995038693378167,0.022224476508582447,0.021711717468621217,0.02041571723042505,0.022573457194819485,0.02214457932977762,0.021103946678704067,0.024031716345009353
28,0.003961943160341788,0.0033979551105479252,0.005170453285021421,0.018042683008230205,0.01703573095239481,0.020129803577067847,0.018567006750679474,0.017419435728963414,0.01939836712267406,0.018815368377632348,0.017730619288210632,0.019376504831327628,0.019708476658342217,0.018589008456245795,0.021169481400334783
29,0.004424274677695719,0.0034200473914281736,0.007009275058961854,0.01589566965052036,0.015164488968424539,0.017673449135149587,0.016134738714816913,0.015214651378732381,0.016590931303881253,0.016546370275747745,0.015726350948047058,0.01707236346574995,0.017468575978639163,0.016289023667566613,0.018373036172940106
30,0.0035250405645662103,0.0014133528104064137,0.007179934434014204,0.01415466926345392,0.013375276530674812,0.015738004860563266,0.013839672960854348,0.013234602905858093,0.01444330562615316,0.014619348329381367,0.013657004225494556,0.014970307785497988,0.015519976691085813,0.014002683388480038,0.01629523488876645
31,0.0026087562441662986,0.0012810807809480284,0.005466395028729991,0.012498037201270847,0.011544632373009858,0.013891552737498281,0.011958038587829838,0.011493235851150585,0.012896161808361423,0.01265638855899441,0.012114983162236848,0.013450550958200844,0.013485843051458269,0.012567237284501001,0.014552238232324861
32,0.0025479818637475027,0.0013110072917271898,0.005042468793034229,0.010871784834022916,0.01023449920138458,0.012602507397744833,0.010667767932979046,0.009991968857951098,0.011516906651337814,0.01116217413694525,0.010737151409320859,0.011779884262656495,0.011764308439227255,0.011094031187888117,0.012686081435475192
33,0.0021049465047321674,0.0010259192116389838,0.0041540850807417215,0.009692044271367608,0.00875393881815121,0.010786842743538555,0.009458751749738502,0.008979348880476443,0.010025816734918019,0.009860527451831563,0.009324047078930066,0.010140689534804553,0.0102635724294509,0.009656466578546793,0.011256610950588405
34,0.0011211297007533661,0.0009525243480545082,0.0032506904840653196,0.008640492247986594,0.007812892300925514,0.009694903330687808,0.008354997645772848,0.007853069149212404,0.008906374984622427,0.0086165192104847,0.008391002037901293,0.009137638548401331,0.00906273155591748,0.008428836634587603,0.009888352203904237
35,0.0011002370245942077,0.0006789784044910589,0.0030939073872056264,0.007690381708029897,0.0067683091221764835,0.008614870175977785,0.007448102645076407,0.006899968311907966,0.007995153943548773,0.007591641916329571,0.0074448672964552084,0.00820513305185169,0.008146153862454594,0.007356094027565868,0.009014134998271079
36,0.0010750995702604668,0.0006698864233844926,0.002526350986888074,0.006957861349480652,0.005985225033342637,0.007536270410026328,0.006546661851619104,0.006143351842293942,0.007160910025168753,0.0066457050519183585,0.0065142677916758185,0.007369658075297172,0.007187246490611275,0.006592719390432828,0.008127782844614623
37,0.001001966821287796,0.00048175678670049957,0.0025019927248640813,0.006249292448805093,0.005309963782753491,0.0066178125645620705,0.005827661332168586,0.005327418238646183,0.006376061401255054,0.005934963313552531,0.00571940562949188,0.006661537215647698,0.006363381433926446,0.00576609338526331,0.007369608838858392
38,0.001056890814766773,0.0003691753532533916,0.0015718507462749876,0.005694439643943493,0.004758922697883765,0.005908483009802154,0.005129483625437036,0.004743164783498745,0.005625311187840273,0.00533074828793174,0.005043723840023736,0.005949027797193502,0.005708973877648599,0.005090588535335677,0.006660260184304482
39,0.0006527157390048164,0.0002526169418455281,0.0018057250973125757,0.005058897342313821,0.004225205188325457,0.005360873576737424,0.0046325056142726305,0.004208377925675871,0.004919886881794749,0.004809961708668827,0.004598649216820924,0.005420255962997509,0.005104058647297654,0.0045405963641287645,0.005950176863913304
40,0.000426363556804419,0.0002998018714497102,0.0009523270456286869,0.004516058921288061,0.003914760051083484,0.004924650953129235,0.004187790343046559,0.0038417215511875854,0.004476846177668952,0.004394575005150858,0.00401420352278092,0.004886806142821048,0.004631706349108594,0.004122258953160638,0.0053621091676912275
41,0.00043914655708577477,0.00024349210580593397,0.0009914598093028085,0.004084667073602789,0.003607476299151811,0.004420534726733696,0.0037855734399182377,0.003394154159709484,0.004116138990939386,0.00402410970675683,0.0036223165528390714,0.004342878007291355,0.004202258677736022,0.0036843154624674633,0.004875608288673446
42,0.000378549871770636,0.00018326729259845066,0.0010056089061577628,0.003657600433212856,0.0032946432256910976,0.004041675066048344,0.0034565380349463634,0.0030979765824158375,0.0037202378767522194,0.003601846417545793,0.0032051260398681543,0.003960186991189183,0.0038942311705334617,0.003371486236904123,0.004362663498304884
43,0.00038616269272072584,0.00017862970125098098,0.0008530248566182878,0.003277221889675044,0.0030245264823250137,0.003748636470110902,0.0031959077954358895,0.002794918639229751,0.003412323499781197,0.0033646986428105203,0.002876484489189565,0.003641489136703554,0.0036037016534177513,0.002972583956173881,0.0040502186080235494
44,0.000387255175215337,0.00020325239149164424,0.000808398774595495,0.0031148646369619686,0.0027200955648826347,0.003470469242488527,0.0028878499728429144,0.002519355865979136,0.0031319608250739263,0.00310811988605983,0.002607398658558034,0.0032706712122156376,0.00325369738119624,0.0027086705320765233,0.0036790850971723152
45,0.0003847756472645427,0.00016449157701442404,0.0008220670751338306,0.00292634618377824,0.0025168700190059184,0.0032320881213170186,0.002579944392826293,0.0023176573097106927,0.0029059253480016507,0.002802183014996305,0.0023301745744941016,0.003118288336619798,0.0029786631399101077,0.002448598405996204,0.0034243445293333733
46,0.00038490375289073486,0.0001538049403478154,0.0005141844531124602,0.002775131996580759,0.0023746415193128868,0.003082754688912379,0.0023824477271369724,0.002143860747336777,0.002700309080362354,0.002507425731027157,0.0020985542947524905,0.0029018065615890785,0.0027303550947192093,0.002205751497196316,0.0032088210323364535
47,0.0002730784635240992,0.00015987414927133342,0.00048350591634799565,0.00264389489586341,0.002186418781214308,0.0028995057645649844,0.002252535872733454,0.0019927143805709346,0.0025299683740040895,0.0023325878243355084,0.001896053418720909,0.002722372589537992,0.0025439683692327943,0.0020237842718030348,0.003052716164419052
48,0.00020157303117849493,7.722130525625076e-05,0.00034436301288810224,0.002559143703676571,0.0020608900594107325,0.002732727428595637,0.002074720477697313,0.0018337839297556295,0.0024099968750059234,0.0021864614829528416,0.0017269207919182689,0.002607378976512824,0.0023650365283953995,0.0018957341806399844,0.002955776728078148
49,0.00025808292349073205,3.428750933007855e-05,0.0003906769563664204,0.0024586414923322723,0.0019941379575796536,0.0025916978959547106,0.0019338467954421526,0.0017192622583349787,0.002307087746705094,0.002047420288405001,0.0015649600756914906,0.002532096114261198,0.002255985774961836,0.001787950008608818,0.0027891201580038803
50,0.00023068688389535507,4.2844188635536565e-05,0.0003125056523326199,0.002403751280066704,0.0019300563457296527,0.002508875967344106,0.0018093818299674959,0.0016650207648679113,0.0022272241070701217,0.0019169228549957358,0.001457190399607238,0.0024500301388425782,0.0022099686847864156,0.001666248928625439,0.0026942755536099243
51,0.0001897348163747033,2.213468436737888e-05,0.0002493397384774976,0.0023096175226468576,0.0018646646774470525,0.0024383654167159097,0.001744496548985753,0.0015838695852888132,0.0021676703510286233,0.0017903927303608096,0.0013634897017762012,0.0022818954924287353,0.0020896287480527604,0.0015266145949291141,0.0025499824730129076
52,0.00018719229030217776,0.0,0.00021976270906418383,0.002185909418672421,0.0018010812893555542,0.002388652269799712,0.0016792808244450582,0.0014885349516429954,0.0021155854566704086,0.0016967012535247408,0.0012564485224290595,0.0021305101945296736,0.002034539688314352,0.0014106161023264866,0.0024473194339806217
53,0.0001818308522224548,0.0,0.00020321396271775523,0.0020781896800003046,0.0017504536114423556,0.0023406190004167868,0.001615630059822131,0.0014356775258484438,0.0020704383487532346,0.0016121436992200225,0.0011886043883527855,0.0020196583498314916,0.001979042085132344,0.0013450697590782004,0.0023549109603872207
54,0.00011781197060167523,0.0,0.00018117298975203145,0.0019969234689025334,0.0017304379214624196,0.0023089674740567378,0.001556873496621813,0.0013595570486644904,0.002025590974754413,0.001552355293753224,0.0011174087978072643,0.001954084215929827,0.001946073092114203,0.0012938822460414412,0.0022656896258302917
55,7.50023388065332e-05,0.0,0.00018084312451945622,0.0019240678404533426,0.0017099796554873113,0.0022242419779925212,0.0015163117146869804,0.0013090223427034535,0.0019956030460574897,0.0015084810873792873,0.0010588515934769926,0.0018665229787572918,0.0019412363234229575,0.001243618114226883,0.002218504358294868
56,7.06553417951643e-05,0.0,0.00018119389948070095,0.0018671549404689256,0.0016750438640038292,0.0022112461556433862,0.0014924842441926677,0.0012734154797624656,0.0019697200716718628,0.0014578588742967245,0.0010215711315255318,0.0018053089484201205,0.001897501333591977,0.001208795046197947,0.0021732152409296534
57,7.88966693135228e-05,0.0,0.0001920018553814591,0.0018234553654404443,0.0016228366768605658,0.0022397475940588757,0.0014562862739413132,0.0012427144567373114,0.0019563705736356917,0.0014082872538821397,0.0009834240203766688,0.0017645666222051157,0.001851589258003363,0.0011911292476812299,0.0021164720507288242
58,7.500885340511193e-05,0.0,0.00019479373527466685,0.0017973933157710814,0.0016043296986673196,0.0021512308066330994,0.0014211188479049145,0.0012163137680199169,0.0019204564354364877,0.0013766501734141837,0.0009558722577472203,0.0017094227578656484,0.001808944463323111,0.0011467140167346268,0.0021047228532764307
59,7.370330313298899e-05,0.0,0.00018159856589506938,0.0017436408233285246,0.0015562768898913122,0.0021024763332134987,0.0013998227098112603,0.0011968448128288742,0.0019151621730901965,0.0013572940574121555,0.000917701594722758,0.0016786048785834876,0.0017911204287135159,0.0011272931291654124,0.002094751331185994
60,5.5178821469036666e-05,0.0,0.00019295921437204416,0.0017073881267231238,0.0015460399216916088,0.0020687789793346367,0.0013936502951778424,0.0011787329726614482,0.0019195956234109004,0.0013135236733873641,0.0008991038888222763,0.0016126175239867691,0.0017479173206100893,0.0010993525520706807,0.0020862135288310132
61,6.522395834829952e-05,0.0,0.0002012394159089142,0.0017083652025640197,0.001537669882481435,0.002028175206999936,0.001383516197202068,0.0011303280366302322,0.0019025703400301778,0.001307149672045091,0.0008954367259456098,0.0015496055784241331,0.0017247874371356564,0.0010854768287035,0.0020448963716636903
62,6.804124686568385e-05,0.0,0.00018270126342552468,0.0016959138902054181,0.0014995394237765137,0.0019686038411443983,0.0013736137249985678,0.001109004708005523,0.0018846328777488012,0.0013133898641868634,0.000900983700078719,0.001538133462870352,0.001684215921380573,0.0010778430282783538,0.0020212272666497947
63,6.772949920064512e-05,0.0,0.00014597626586552821,0.0016897395392913522,0.0014919101996577729,0.0019433448616262468,0.001362239618409469,0.0011111449591176552,0.001901461463871781,0.0012895276470516687,0.000890709162003418,0.001535424940769406,0.0016540184840069402,0.0010737068165488372,0.0019857211353792033
64,6.997175237479196e-05,0.0,0.00016681030026396336,0.0016689925590432546,0.0015043069966620129,0.001930816607032686,0.0013022264219793693,0.0010911764037109823,0.0018925295245855694,0.0012811763303973256,0.0008712252168781717,0.0015098444799419076,0.0016560534189059683,0.0010658856647764673,0.00197855657877419
65,7.0281248687702e-05,0.0,0.000174604210176462,0.0016247443106412033,0.001488940381053066,0.001846706670026661,0.0012999007272175142,0.0010585481946767995,0.0019355327509202856,0.0012633143564409403,0.0008645328720509649,0.00146722054606829,0.0016456238987039222,0.0010633991328656085,0.0019486287926891036
66,6.98797307272932e-05,0.0,0.0001789906250485663,0.0016260822585872096,0.0014704967040597922,0.0017819957735406384,0.0013045000678618885,0.0010445791305812233,0.0019072630254614103,0.0012572109689766829,0.000872010507831708,0.0014360517279555446,0.0016229823207251242,0.0010694331048179528,0.0019480898759391984
67,2.9365246195156117e-05,0.0,0.00017544921382475924,0.001632787665477477,0.0014578510444785606,0.0017652068168029682,0.0012965255726102441,0.0010536663215591538,0.0019033983001565625,0.001264827048440006,0.0008673920557376951,0.0014239278180352183,0.0016169001403329303,0.0010631089314379373,0.001930886906420115
68,0.0,0.0,0.00017556414425656014,0.001630293927433529,0.0014508632244519771,0.0017624427681729568,0.0012880519645967496,0.001052475554823157,0.0018967936000726018,0.001250396432682006,0.0008690548306052528,0.0014380104441766373,0.0016084506332323851,0.0010455793927198875,0.0018871280249229678
69,0.0,0.0,0.00017558926557806494,0.0016237186689648055,0.0014468875235878224,0.0017594526213240516,0.001289018363548725,0.0010547760605184855,0.001856943689190945,0.001266760964815845,0.0008678843859622151,0.0014162410198105026,0.0015804260454374496,0.0010259980418308706,0.0018869511039648335
70,0.0,0.0,0.00017561974897560662,0.0015857164074185456,0.001457722954596331,0.001769869560058391,0.0012987148984283075,0.00105812226832484,0.0018622787743581715,0.0012535307821335546,0.0008600423546690464,0.001412501775680554,0.0015713171238299953,0.0010342540455159643,0.0018230756245513347
71,0.0,0.0,0.00017563035429687428,0.0015618852309519015,0.0014526774772218771,0.0017879594391402786,0.001301772668630999,0.0010366953919202948,0.0018423514279417318,0.0012401448894740603,0.0008505714548133639,0.0014076142737036949,0.0015547107551786305,0.0010284806084174276,0.0017882800366106801
72,0.0,0.0,0.00013855486203841053,0.0015753524138577063,0.0014528236188656582,0.0017544912924819397,0.001293225764500245,0.001036015201145987,0.0018074450203866676,0.0012378444882109277,0.0008373884565722939,0.0014064294432360135,0.001545003772651768,0.0010254716112332652,0.0017781540219404574
73,0.0,0.0,0.00013222772719586473,0.0015881301614744537,0.0014646560642593454,0.0017921696795750051,0.0013027661457385422,0.0010431046564314454,0.0018228852199747136,0.0012472702366724871,0.0008295135474113225,0.0014088922412355707,0.0015443345892633446,0.0010309398291065892,0.0017799984957097212
74,0.0,0.0,0.0001155019446500338,0.0015640616421460287,0.0014542269970821708,0.0017861423890306836,0.0013051265376007588,0.0010404448352664655,0.0018406200530119044,0.0012435725876426785,0.0008262631947546578,0.0014193040486436903,0.0015296080002789652,0.0010270000018425011,0.0017708847185937023
75,0.0,0.0,5.5257489870680136e-05,0.0015716221205130543,0.0014670942459784901,0.0017431465862629155,0.0012961408039949577,0.001042182421155357,0.00183408725964883,0.0012376865875057047,0.0008212147760886567,0.0014277170031832547,0.0015389319918452042,0.0010288726327040473,0.0017916549683421208
76,0.0,0.0,0.0,0.001580852977549126,0.0014795087406131364,0.0017248667733981825,0.0012981471324756554,0.0010426772370634911,0.0018099497183190535,0.001218763034550774,0.0008134595750541272,0.0014364613140374432,0.0015196373756238871,0.0010234008874240388,0.0017660033971229603
77,0.0,0.0,0.0,0.001593341793036481,0.0015037682057634622,0.0017534126720247752,0.0012984536468922713,0.0010394005759128185,0.0018083437652184641,0.001251214652113752,0.0008166502941963479,0.0014332725821074722,0.0015295440889253682,0.0010073997132085664,0.0017546967409562022
78,0.0,0.0,0.0,0.0015690108263032524,0.0014814018461733736,0.001724328554757922,0.0012975295204235963,0.0010168016049289896,0.0018025406200262498,0.0012500325856695457,0.0008268105476793234,0.0014393864570515758,0.001498901547052429,0.0010184709225909,0.0017869245155403151
79,0.0,0.0,0.0,0.001542371425993021,0.001453692458706095,0.0017274875452358818,0.0012840536554645295,0.0009877348732329403,0.001838041060697505,0.0012542900705661403,0.0008219069975125121,0.0014301245959486087,0.0014762314965173938,0.001030674028970359,0.0017948336747917182
80,0.0,0.0,0.0,0.001552619008313083,0.0014598157230152375,0.0017458058125684915,0.0012788867673226595,0.0009864792403345497,0.0018068461391289813,0.00124251405139379,0.0008217495736705658,0.0014174949164149802,0.0014809389739381114,0.0010360664589982701,0.0018084821717192535
81,0.0,0.0,0.0,0.0015277906478650977,0.0014358224116188078,0.001755979342082198,0.0012728850234749248,0.0010033855196536436,0.001814802627600131,0.0012342098805764622,0.0008114562625038992,0.0013961498758187842,0.0014940013922187896,0.0010431254595834394,0.001770530267324097
82,0.0,0.0,0.0,0.0015352935198478706,0.001424953839070314,0.0017253779535013956,0.0012517651840280482,0.0010190606490714117,0.0018444698253941363,0.0012342209871360808,0.000803715459356817,0.0013809016871902697,0.001468484895906743,0.0010156151987944003,0.0017625421382854618
83,0.0,0.0,0.0,0.0015189390677637048,0.0014196953970566082,0.0017281933577067273,0.0012553415996495684,0.0010230288260689622,0.0018565669956964043,0.0012417063510975059,0.000816645885124347,0.0013979916239119606,0.0014423071221640017,0.001020165667508405,0.00175540176706435
84,0.0,0.0,0.0,0.0015290153991443247,0.0014392792323530872,0.0017405014698448468,0.001270527976622244,0.0010207102911240194,0.0018384009171072055,0.0012478927353071732,0.0008224396851858433,0.0013793795087683907,0.0014422269986536268,0.001021594788285191,0.0017499045137351185
85,0.0,0.0,0.0,0.0015291112497723709,0.0014263207380326385,0.0017888985940821577,0.0012828501485574462,0.0010155870737096214,0.0017724604679000492,0.0012245624067952364,0.0008173940981044405,0.0013726127631851688,0.0014489899161589724,0.0010281419330237939,0.0017209131999548104
86,0.0,0.0,0.0,0.0015083227330150318,0.0014045429885723056,0.0017897028454925226,0.001296510885228445,0.0010056507234401314,0.001761348378312976,0.0012060919666011288,0.0008141219208477042,0.0013577504437630454,0.001480211855294219,0.0010243820860249913,0.0017226174901331572
87,0.0,0.0,0.0,0.0014775596557340287,0.0013980370002634247,0.001790213206940899,0.0013043934055607348,0.0010138184367919911,0.0017950050757174543,0.0011954181855859348,0.0008168366514194386,0.0013443599234036169,0.0014901480202855382,0.0010228327422433165,0.001698615541512809
88,0.0,0.0,0.0,0.0014827249373114747,0.0014040854615784777,0.0017650328496934009,0.001294406639629693,0.0010119106140636712,0.0018130625620703211,0.0011974172763883541,0.0008155157985849906,0.001366381643422025,0.001497000227393084,0.001021913375630089,0.0017358962615574049
89,0.0,0.0,0.0,0.0014857925209350675,0.001400125357179197,0.0017855065559743682,0.001293961245755786,0.0010150819150581475,0.0018328508697825958,0.0012101244328074556,0.0008077615103089772,0.001370967822803673,0.0014896337638058105,0.0010151375494010261,0.001747106388364539
90,0.0,0.0,0.0,0.001495245286296463,0.0013917760732331374,0.0017650619894753082,0.001270016203285028,0.0010081399897810955,0.0018212202839271664,0.0012246681058724618,0.000812007252559513,0.0013661125163559557,0.0014916144607946642,0.0010132044273915633,0.0017248013284976744
91,0.0,0.0,0.0,0.0015072730165596546,0.0013862836357984762,0.0017166210284539993,0.001259202898710972,0.001014791031270801,0.0017890988386764554,0.0012178895520736296,0.0008060503326189596,0.001372811408492193,0.0014804741829519338,0.0010176042057973705,0.0017293650823137464
92,0.0,0.0,0.0,0.001534723268995078,0.001389185986453999,0.001706731984480462,0.0012600073163217384,0.001027961351621864,0.0017959881867311307,0.0012414057417392298,0.0008025210195614058,0.0013633906388117343,0.0014756388180490808,0.0010141531076561581,0.0017265551766961372
93,0.0,0.0,0.0,0.0015251905991035804,0.0013927695220350594,0.001670788379957597,0.001264139447778223,0.001009647399170845,0.0017987896149713094,0.0012201132289145163,0.0008022835444227809,0.0013684079670279454,0.0014674550321048506,0.00102401487862882,0.0017040357013015828
