,no_mom | count | sketch_size = m/4 = 2 | residual_norms (median),no_mom | count | sketch_size = m/4 = 2 | residual_norms (1st quartile),no_mom | count | sketch_size = m/4 = 2 | residual_norms (3rd quartile),cst_mom | count | sketch_size = m/4 = 2 | residual_norms (median),cst_mom | count | sketch_size = m/4 = 2 | residual_norms (1st quartile),cst_mom | count | sketch_size = m/4 = 2 | residual_norms (3rd quartile),inc_mom | count | sketch_size = m/4 = 2 | residual_norms (median),inc_mom | count | sketch_size = m/4 = 2 | residual_norms (1st quartile),inc_mom | count | sketch_size = m/4 = 2 | residual_norms (3rd quartile)
0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,0.01339244673672521,0.01339244673672521,0.01339244673672521,0.013392446736725133,0.013392446736725133,0.013392446736725133,0.01339244673672521,0.01339244673672521,0.01339244673672521
2,0.007393123340884229,0.007393123340884229,0.007393123340884229,0.4908519255609957,0.4908519255609957,0.4908519255609957,0.005282421802809127,0.005282421802809127,0.005282421802809127
3,0.0019361541549483138,0.0019361541549483138,0.0019361541549483138,0.24928901149905738,0.24928901149905738,0.24928901149905738,0.0019318694037405281,0.0019318694037405281,0.0019318694037405281
4,0.00212510054758464,0.00212510054758464,0.00212510054758464,0.12000793035620269,0.12000793035620269,0.12000793035620269,0.0020909350617171066,0.0020909350617171066,0.0020909350617171066
5,0.0021176167512890957,0.0021176167512890957,0.0021176167512890957,0.18527746609009635,0.18527746609009635,0.18527746609009635,0.0021213091498991474,0.0021213091498991474,0.0021213091498991474
6,0.002005568253943212,0.002005568253943212,0.002005568253943212,0.03367157017085182,0.03367157017085182,0.03367157017085182,0.0020245160917320717,0.0020245160917320717,0.0020245160917320717
7,0.002343769070266112,0.002343769070266112,0.002343769070266112,0.07320813930061748,0.07320813930061748,0.07320813930061748,0.002344742566332107,0.002344742566332107,0.002344742566332107
8,0.0023488973608161005,0.0023488973608161005,0.0023488973608161005,0.0513419562639694,0.0513419562639694,0.0513419562639694,0.0023120021438951823,0.0023120021438951823,0.0023120021438951823
9,0.0038273434585592092,0.0038273434585592092,0.0038273434585592092,0.012756515469734967,0.012756515469734967,0.012756515469734967,0.003779652992519403,0.003779652992519403,0.003779652992519403
10,0.002145316784937914,0.002145316784937914,0.002145316784937914,0.03397028256259021,0.03397028256259021,0.03397028256259021,0.002197287584882125,0.002197287584882125,0.002197287584882125
11,0.0021410090028720547,0.0021410090028720547,0.0021410090028720547,0.014489461915203665,0.014489461915203665,0.014489461915203665,0.0021356368897839273,0.0021356368897839273,0.0021356368897839273
12,0.002582868018748109,0.002582868018748109,0.002582868018748109,0.011273556434637098,0.011273556434637098,0.011273556434637098,0.002564285672413516,0.002564285672413516,0.002564285672413516
13,0.005009124963736474,0.005009124963736474,0.005009124963736474,0.021038974176461084,0.021038974176461084,0.021038974176461084,0.005087870045470155,0.005087870045470155,0.005087870045470155
14,0.0027871491921413766,0.0027871491921413766,0.0027871491921413766,0.005142590633827978,0.005142590633827978,0.005142590633827978,0.002573690517379947,0.002573690517379947,0.002573690517379947
15,0.002800014592407132,0.002800014592407132,0.002800014592407132,0.007740649987606765,0.007740649987606765,0.007740649987606765,0.0026461881768211656,0.0026461881768211656,0.0026461881768211656
16,0.0027789513947194034,0.0027789513947194034,0.0027789513947194034,0.009734455605480608,0.009734455605480608,0.009734455605480608,0.0027421454870356562,0.0027421454870356562,0.0027421454870356562
17,0.0022290722904721857,0.0022290722904721857,0.0022290722904721857,0.004485573577846556,0.004485573577846556,0.004485573577846556,0.0021799730886104757,0.0021799730886104757,0.0021799730886104757
18,0.004488502914842611,0.004488502914842611,0.004488502914842611,0.009162504679888994,0.009162504679888994,0.009162504679888994,0.0043905576196324615,0.0043905576196324615,0.0043905576196324615
19,0.002066422104577617,0.002066422104577617,0.002066422104577617,0.0071516647294702805,0.0071516647294702805,0.0071516647294702805,0.0021634453232487155,0.0021634453232487155,0.0021634453232487155
20,0.003789046856904526,0.003789046856904526,0.003789046856904526,0.008447759770760064,0.008447759770760064,0.008447759770760064,0.0037112831450900894,0.0037112831450900894,0.0037112831450900894
21,0.0017351136176023652,0.0017351136176023652,0.0017351136176023652,0.00554419447365452,0.00554419447365452,0.00554419447365452,0.0016827229208554468,0.0016827229208554468,0.0016827229208554468
22,0.0030052609774285795,0.0030052609774285795,0.0030052609774285795,0.007640194074425938,0.007640194074425938,0.007640194074425938,0.0029213405973891726,0.0029213405973891726,0.0029213405973891726
23,0.002821776464051792,0.002821776464051792,0.002821776464051792,0.006096148881103868,0.006096148881103868,0.006096148881103868,0.003064181147851937,0.003064181147851937,0.003064181147851937
24,0.0024676845664961225,0.0024676845664961225,0.0024676845664961225,0.0033211546439229434,0.0033211546439229434,0.0033211546439229434,0.0024939414658496765,0.0024939414658496765,0.0024939414658496765
25,0.0020043933594369517,0.0020043933594369517,0.0020043933594369517,0.003147501661101875,0.003147501661101875,0.003147501661101875,0.0020171240417986196,0.0020171240417986196,0.0020171240417986196
26,0.003023063748059619,0.003023063748059619,0.003023063748059619,0.005591772057169649,0.005591772057169649,0.005591772057169649,0.003070185512589573,0.003070185512589573,0.003070185512589573
27,0.0021768757062543705,0.0021768757062543705,0.0021768757062543705,0.004780139533887315,0.004780139533887315,0.004780139533887315,0.0021861016031566784,0.0021861016031566784,0.0021861016031566784
28,0.005902187154918116,0.005902187154918116,0.005902187154918116,0.0037522268882521524,0.0037522268882521524,0.0037522268882521524,0.005730289987244745,0.005730289987244745,0.005730289987244745
29,0.004039252711111291,0.004039252711111291,0.004039252711111291,0.008772996186058346,0.008772996186058346,0.008772996186058346,0.004754715458480295,0.004754715458480295,0.004754715458480295
30,0.0018839432613596532,0.0018839432613596532,0.0018839432613596532,0.004934701422926931,0.004934701422926931,0.004934701422926931,0.0017880404637935553,0.0017880404637935553,0.0017880404637935553
31,0.0026866587540913854,0.0026866587540913854,0.0026866587540913854,0.003642193796563909,0.003642193796563909,0.003642193796563909,0.002151719086258004,0.002151719086258004,0.002151719086258004
32,0.0043800636805528224,0.0043800636805528224,0.0043800636805528224,0.007218074763261746,0.007218074763261746,0.007218074763261746,0.004283634367921702,0.004283634367921702,0.004283634367921702
33,0.0013417574961786406,0.0013417574961786406,0.0013417574961786406,0.006760256142257636,0.006760256142257636,0.006760256142257636,0.0017427171290072601,0.0017427171290072601,0.0017427171290072601
34,0.0018254330828944862,0.0018254330828944862,0.0018254330828944862,0.003241790347163068,0.003241790347163068,0.003241790347163068,0.0017532886076855397,0.0017532886076855397,0.0017532886076855397
35,0.002165036601793977,0.002165036601793977,0.002165036601793977,0.0034697343269977274,0.0034697343269977274,0.0034697343269977274,0.002081281954107086,0.002081281954107086,0.002081281954107086
36,0.0015308590198553484,0.0015308590198553484,0.0015308590198553484,0.0047566410839740255,0.0047566410839740255,0.0047566410839740255,0.0015522418149133059,0.0015522418149133059,0.0015522418149133059
37,0.0013462436188793967,0.0013462436188793967,0.0013462436188793967,0.009413806874601603,0.009413806874601603,0.009413806874601603,0.0014028062181832654,0.0014028062181832654,0.0014028062181832654
38,0.002580204393826135,0.002580204393826135,0.002580204393826135,0.0032652519973198034,0.0032652519973198034,0.0032652519973198034,0.0026100093519618433,0.0026100093519618433,0.0026100093519618433
