,run_name,solver,sketch_size_formula,sketch_size,time (median),time (1st quartile),time (3rd quartile)
0,rcv1,direct,m^(2/3),1307,247.69235180225223,243.72483595833182,266.6382165942341
1,rcv1,cg,m^(2/3),1307,61.498033192940056,61.459053160622716,61.89922482892871
2,rcv1,subsample,m^(2/3),1307,531.6599009670317,524.3141503185034,536.75855193194
3,rcv1,count,m^(2/3),1307,71.44944888725877,70.41130015812814,75.89661311358213
