,no_mom | subsample | sketch_size = m^(2/3) = 63 | residual_norms (median),no_mom | subsample | sketch_size = m^(2/3) = 63 | residual_norms (1st quartile),no_mom | subsample | sketch_size = m^(2/3) = 63 | residual_norms (3rd quartile),no_mom | subsample | sketch_size = m/4 = 126 | residual_norms (median),no_mom | subsample | sketch_size = m/4 = 126 | residual_norms (1st quartile),no_mom | subsample | sketch_size = m/4 = 126 | residual_norms (3rd quartile),no_mom | subsample | sketch_size = m/2 = 253 | residual_norms (median),no_mom | subsample | sketch_size = m/2 = 253 | residual_norms (1st quartile),no_mom | subsample | sketch_size = m/2 = 253 | residual_norms (3rd quartile),no_mom | count | sketch_size = m^(2/3) = 63 | residual_norms (median),no_mom | count | sketch_size = m^(2/3) = 63 | residual_norms (1st quartile),no_mom | count | sketch_size = m^(2/3) = 63 | residual_norms (3rd quartile),no_mom | count | sketch_size = m/4 = 126 | residual_norms (median),no_mom | count | sketch_size = m/4 = 126 | residual_norms (1st quartile),no_mom | count | sketch_size = m/4 = 126 | residual_norms (3rd quartile),no_mom | count | sketch_size = m/2 = 253 | residual_norms (median),no_mom | count | sketch_size = m/2 = 253 | residual_norms (1st quartile),no_mom | count | sketch_size = m/2 = 253 | residual_norms (3rd quartile),cst_mom | subsample | sketch_size = m^(2/3) = 63 | residual_norms (median),cst_mom | subsample | sketch_size = m^(2/3) = 63 | residual_norms (1st quartile),cst_mom | subsample | sketch_size = m^(2/3) = 63 | residual_norms (3rd quartile),cst_mom | subsample | sketch_size = m/4 = 126 | residual_norms (median),cst_mom | subsample | sketch_size = m/4 = 126 | residual_norms (1st quartile),cst_mom | subsample | sketch_size = m/4 = 126 | residual_norms (3rd quartile),cst_mom | subsample | sketch_size = m/2 = 253 | residual_norms (median),cst_mom | subsample | sketch_size = m/2 = 253 | residual_norms (1st quartile),cst_mom | subsample | sketch_size = m/2 = 253 | residual_norms (3rd quartile),cst_mom | count | sketch_size = m^(2/3) = 63 | residual_norms (median),cst_mom | count | sketch_size = m^(2/3) = 63 | residual_norms (1st quartile),cst_mom | count | sketch_size = m^(2/3) = 63 | residual_norms (3rd quartile),cst_mom | count | sketch_size = m/4 = 126 | residual_norms (median),cst_mom | count | sketch_size = m/4 = 126 | residual_norms (1st quartile),cst_mom | count | sketch_size = m/4 = 126 | residual_norms (3rd quartile),cst_mom | count | sketch_size = m/2 = 253 | residual_norms (median),cst_mom | count | sketch_size = m/2 = 253 | residual_norms (1st quartile),cst_mom | count | sketch_size = m/2 = 253 | residual_norms (3rd quartile),inc_mom | subsample | sketch_size = m^(2/3) = 63 | residual_norms (median),inc_mom | subsample | sketch_size = m^(2/3) = 63 | residual_norms (1st quartile),inc_mom | subsample | sketch_size = m^(2/3) = 63 | residual_norms (3rd quartile),inc_mom | subsample | sketch_size = m/4 = 126 | residual_norms (median),inc_mom | subsample | sketch_size = m/4 = 126 | residual_norms (1st quartile),inc_mom | subsample | sketch_size = m/4 = 126 | residual_norms (3rd quartile),inc_mom | subsample | sketch_size = m/2 = 253 | residual_norms (median),inc_mom | subsample | sketch_size = m/2 = 253 | residual_norms (1st quartile),inc_mom | subsample | sketch_size = m/2 = 253 | residual_norms (3rd quartile),inc_mom | count | sketch_size = m^(2/3) = 63 | residual_norms (median),inc_mom | count | sketch_size = m^(2/3) = 63 | residual_norms (1st quartile),inc_mom | count | sketch_size = m^(2/3) = 63 | residual_norms (3rd quartile),inc_mom | count | sketch_size = m/4 = 126 | residual_norms (median),inc_mom | count | sketch_size = m/4 = 126 | residual_norms (1st quartile),inc_mom | count | sketch_size = m/4 = 126 | residual_norms (3rd quartile),inc_mom | count | sketch_size = m/2 = 253 | residual_norms (median),inc_mom | count | sketch_size = m/2 = 253 | residual_norms (1st quartile),inc_mom | count | sketch_size = m/2 = 253 | residual_norms (3rd quartile)
10,0.4933296435730504,0.4720227813386765,0.5081690722073287,0.2331200743192901,0.19796721033933684,0.24736051184039418,0.0056073497124570805,0.000910547445420909,0.020474569701753063,0.5042604641548555,0.498217031312022,0.508560313815362,0.23043201321802947,0.22804763401810046,0.23366757705876287,0.02992100635405065,0.029175766764518885,0.03236580673500412,0.7809238933906753,0.7771035847523987,0.789911463099388,0.5617655062053556,0.5546675630206508,0.581740519648751,0.23427639270673822,0.22673283969665398,0.2460435240727998,0.7919851783573268,0.7756835455533924,0.8078019617159782,0.5591334100086462,0.5526874392250882,0.571277291143171,0.24729142392326847,0.2445089283036274,0.2502419340097864,0.49349476936770514,0.4722679016749969,0.5083768099683857,0.23331416704176872,0.19817944954269456,0.24747988270164256,0.00641370167457913,0.003755666887516967,0.02071061577990538,0.5044663665161628,0.498512661086403,0.5086355882861815,0.23057953087341534,0.22803837703408728,0.23395666979877705,0.029939898004356133,0.02928155816338912,0.03224904042292129
11,0.4580120803461216,0.44093290290957987,0.4741920152851759,0.18404387672085104,0.1639238728960404,0.20911535636327624,0.00025305756271722037,4.708044441472582e-05,0.0004634161115340536,0.47099257242626996,0.463714382192548,0.478284025132269,0.19842359060556114,0.19802165434663183,0.19974820044068103,0.02105847972571378,0.019952461621013863,0.021763491009186037,0.7703089216307675,0.7653021876087845,0.7810171367076225,0.5357316143002685,0.5281397934161124,0.5527660434820558,0.2107305720783636,0.19960828844234496,0.23117732824912718,0.7813853889828312,0.765782653625315,0.8054274281454986,0.534207698069114,0.5204791531158504,0.5543136036311009,0.21867499094387938,0.2133289420778761,0.22413350634386014,0.45811800087147847,0.4411072017100709,0.47435377174180826,0.18433202878560018,0.16418786404485824,0.20930694559305918,0.0024389205516895723,0.0016352163857976346,0.0033824591049212344,0.47104042564685156,0.4638742558775128,0.4785324736060724,0.1984305041049085,0.19789512380103003,0.20005092989238815,0.021239105736766573,0.02006349803823796,0.02177735287809933
12,0.42349552832703397,0.40961622501209727,0.4422159641951469,0.1659779218794461,0.1334854147137592,0.17626378830445688,0.00024266801967464622,3.7489597091351385e-05,0.00046326765385457677,0.4370156815174834,0.43423467223692497,0.44199392363155526,0.1709218166867943,0.16976050897573455,0.17533635406248974,0.015241772234481164,0.01483947657219432,0.015634377853607846,0.759681945500766,0.7538617590035419,0.778773854344971,0.5200561743088629,0.5120679530645389,0.5340007426221559,0.19290589470197184,0.18557148846226354,0.20592626693509652,0.7754167343735698,0.7583729014005406,0.7861613015846959,0.5136603418783987,0.5006190704245029,0.5387738855526713,0.19438042107160014,0.1899549687442329,0.19968075709940003,0.4236131421842296,0.40981039236907113,0.4425022588619903,0.1661596140626697,0.1336873781130764,0.17652639280740595,0.0016131975958383101,0.0009564303401149071,0.002191490279995382,0.43704166542346745,0.43429917817272634,0.44232238672563146,0.17132944377192674,0.16977046730722206,0.17506079277240597,0.015444276184477823,0.01483023358284992,0.015668927824739238
13,0.39047189094962415,0.3808612152044164,0.41829862075019664,0.14263215753426095,0.11746925652911713,0.15261902219560175,4.8009533173053085e-05,1.4329102752872147e-06,0.00025039625281426443,0.4113601870384213,0.40631006780430384,0.41651722329108964,0.1468104479402652,0.14351041130517925,0.15093114515585973,0.010863427908135204,0.010306770842023347,0.011701235213767532,0.7580915627823266,0.7504871137828802,0.7671545572009151,0.5142507098733797,0.4856043264780303,0.5204251637670292,0.1747292766995578,0.16091336702484457,0.18312620369733365,0.7545231630963991,0.7458029766177275,0.7721369871824137,0.48859712837055913,0.4765010630927532,0.5203561846135224,0.1703014443974,0.16055659364830338,0.1763359767437322,0.3907468243006003,0.38103489248346445,0.4184160272675378,0.14290592202602298,0.11760709867468781,0.15282273395386078,0.0009179508476472228,0.00042478761783946886,0.0017735761166322976,0.41149981515199535,0.40656786850755,0.41665050016262223,0.14713593007246184,0.14326841666503162,0.15085074084080355,0.01085260635049774,0.010240202947959406,0.011775485591623946
14,0.36970339295789106,0.35514534224391414,0.39409981810672956,0.12722795588178432,0.11371695955259754,0.14424192280444104,0.0,0.0,0.0001198160864798817,0.3912415504101371,0.3777654624938709,0.3970893271359357,0.1262733448460891,0.12385021965466439,0.13249760447692432,0.00787202002048555,0.007526666784999658,0.008526671606688952,0.7428996496746709,0.7301118731575129,0.7503189572021406,0.4907623867080136,0.47458535777445254,0.4979273191373548,0.15709655966596967,0.1397869176056983,0.16742497877843968,0.7508665730771443,0.7310424251266556,0.7620728742871395,0.47176419291583604,0.46273266274272784,0.49548007392542104,0.15290148211223287,0.14574180100340317,0.15535823358826176,0.3698738849571589,0.3554125631852204,0.3942634692115498,0.12744895969738992,0.11383399316553411,0.14460155980132477,0.00043991115401157343,0.00018170814179594032,0.0013258766217111616,0.3913900636209601,0.37765294359836393,0.3972486422752458,0.1264089199283383,0.12375814782451539,0.13266807477313114,0.007913140823415179,0.007499687085387148,0.008578089168959701
15,0.3448708662738911,0.32389425013757145,0.377563452590725,0.11117646506717647,0.1060607290241921,0.11968053847257171,0.0,0.0,6.257008435937024e-05,0.36294763892535076,0.35888283340408245,0.3705398761700619,0.10944464388422431,0.10817414732760555,0.11303089640613698,0.005784029354809493,0.005569561458239622,0.006217648859972345,0.73032759091561,0.7168426176290296,0.7398468490223618,0.4646997837374871,0.4551735585661844,0.47127282794085434,0.12982541266728687,0.11737051411472124,0.14545135113230673,0.738579144920784,0.7213822307735039,0.757930422367561,0.4605629742942185,0.45131829306802124,0.46630864461515525,0.13419730496127583,0.132902146846922,0.138089120957143,0.34504053825553743,0.3240832620541443,0.3777995185288031,0.11147842057495072,0.10624721845267912,0.11997489128127128,0.00014527970900085805,9.040295094481313e-05,0.0003788589120422634,0.36298581343948955,0.35904480345032275,0.37055179527653304,0.10941076191179408,0.10884920120419828,0.1134387912734303,0.005845148623614745,0.00556377101933388,0.006251033188607206
16,0.31383009291323904,0.30551638578044005,0.35790970474511097,0.10100481534121056,0.08232946379790979,0.10982829391878307,0.0,0.0,0.0,0.33797868495182476,0.3315821019079571,0.34730687757649337,0.09310555647060936,0.09139894610255159,0.09617669431118413,0.004329621781814926,0.004178067179206466,0.004659905821542668,0.7283615518168154,0.7192731619188136,0.7369280198601988,0.4446796844561465,0.42965970704902146,0.4570121700103892,0.11385301709791862,0.11032001873428494,0.12738904766862982,0.7298287800206732,0.7122412142687664,0.7368692404997459,0.4370886352988842,0.4247316688719269,0.4526433535334952,0.1188114062415487,0.11629076670541402,0.1236003979941533,0.3141123530275607,0.3057120328939333,0.35817587583806176,0.1011985986526234,0.08261400931358594,0.10999390248826606,5.595344330521152e-05,0.0,0.0001577399119346703,0.3381143810285298,0.33190468374686644,0.3476323649516753,0.09322588672454221,0.0915825858815795,0.09633093107827578,0.004285673956918132,0.0042075061356833384,0.004646824772829699
17,0.3028127172705304,0.28367145489985757,0.3316838264950903,0.08383965020771081,0.06214862841881377,0.0936672289673959,0.0,0.0,0.0,0.31396070599272985,0.3083111905609746,0.32362355330863246,0.08019989144902767,0.07760822204734014,0.08243639808189304,0.00331984298664844,0.0032360667147750526,0.003503308885106197,0.7198269065612913,0.7091612622739324,0.7289931366898176,0.4328224205218021,0.41798548424329474,0.43997382866974794,0.110760993339756,0.09812016994647353,0.11841657110872461,0.7196692223412318,0.7055156964355606,0.7411709377486801,0.42749016215850955,0.4097504854855716,0.43697770996379026,0.10767684911472286,0.10343085757018543,0.10792716901720695,0.3029695833519774,0.2839767767006952,0.33201578099372153,0.08400983753774802,0.06266681707371166,0.09394238749557647,0.0,0.0,8.99522735614142e-05,0.31455559027323443,0.3083016707511529,0.32411143051436153,0.08017235245386214,0.07796541159879335,0.08256639883795551,0.0033285210726202137,0.0032185837540919726,0.0034705762003066696
18,0.2848249288248915,0.26872834764069675,0.3127436723928814,0.06953847186555008,0.05787876357800459,0.08079381667987016,0.0,0.0,0.0,0.2969512666355225,0.2864836432656159,0.3048649763611819,0.0695104527398275,0.06886572798163812,0.07110607251782368,0.0026933873430578046,0.002516314797834063,0.00288929611424876,0.7121378298788839,0.6990537986272708,0.7144141704291246,0.412365772543936,0.4094611189188941,0.41760599420947053,0.1025699028614477,0.09405857916517366,0.11213795172429562,0.7132786479348479,0.6919586499957474,0.7293646332605083,0.41021793207226176,0.387946975745179,0.4198985837696121,0.09443448811643779,0.09226067588382826,0.09915884996682794,0.28505720485272523,0.26894752208028283,0.3130020840734261,0.0698037254959556,0.05813957559581958,0.08105161361214594,0.0,0.0,8.675337661129444e-05,0.29728469677229197,0.28644814647525946,0.30540648736501735,0.06955315484280125,0.06898189830558088,0.07131305024860463,0.002649296165678644,0.002543447189660317,0.002858562613752865
19,0.25639326401939955,0.24994411375552988,0.28337708812910534,0.05993467469489065,0.037445656329820685,0.08063860701593617,0.0,0.0,0.0,0.2744972134458795,0.269751537334186,0.2864516991144913,0.06064896860911877,0.058656143400065044,0.06256851204985842,0.002230998838967699,0.0020393060563004013,0.002390623263902345,0.692048369414986,0.684869242360134,0.7002062216840378,0.39132209826052483,0.38856758459864277,0.4064479561115868,0.08684877638450628,0.07855110577409843,0.10171965556587387,0.6981955958406327,0.684048617322333,0.7181827080491167,0.38753256492790256,0.37754828989810363,0.3995081284275182,0.08602701960598422,0.08170425273177709,0.08944407023419956,0.2566865569147554,0.25010954153911835,0.28381998714374423,0.06016842225588891,0.03804104147804254,0.08079528419225665,0.0,0.0,9.23137430652834e-06,0.274835172287472,0.26973574396158106,0.2866944841168965,0.06089320286557344,0.05905945097687537,0.06277653127071076,0.002209827646829968,0.002032610163962633,0.002342766557014842
20,0.24539584097693598,0.23362144395322368,0.2645893328415005,0.05341498354129638,0.01989067911144609,0.0702343097913321,0.0,0.0,0.0,0.25760938982412157,0.24930248067805763,0.26273090669689125,0.05313657039712057,0.05086793684855302,0.05465558845628311,0.0019232930472800759,0.0016767545874726223,0.002188776456700997,0.6844218921477327,0.6714685449157332,0.6947545222291241,0.38647218952660156,0.3817484897565794,0.38989519499478664,0.07558689448442232,0.07189995026890621,0.08900060162890992,0.682641628232355,0.6733322742536783,0.7110995616640658,0.36403038299293483,0.360151797741466,0.37852630319767694,0.07387353286525798,0.071915821340442,0.07894034662270796,0.2456101787647122,0.23391668197575644,0.2648660912620958,0.05364235678921961,0.020029125433453532,0.07047949472866288,0.0,0.0,0.0,0.25821121395554536,0.24900614384260125,0.2632098217524885,0.05320311478845677,0.05122187164410286,0.05482993005708775,0.0018893264665946125,0.0016514719327970259,0.002130551798629967
