,no_mom | count | sketch_size = m/4 = 126 | residual_norms (median),no_mom | count | sketch_size = m/4 = 126 | residual_norms (1st quartile),no_mom | count | sketch_size = m/4 = 126 | residual_norms (3rd quartile),cst_mom | count | sketch_size = m/4 = 126 | residual_norms (median),cst_mom | count | sketch_size = m/4 = 126 | residual_norms (1st quartile),cst_mom | count | sketch_size = m/4 = 126 | residual_norms (3rd quartile),inc_mom | count | sketch_size = m/4 = 126 | residual_norms (median),inc_mom | count | sketch_size = m/4 = 126 | residual_norms (1st quartile),inc_mom | count | sketch_size = m/4 = 126 | residual_norms (3rd quartile)
0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,0.8644300601721501,0.8601892038553588,0.8714714674901832,0.8644300601721501,0.8601892038553588,0.8714714674901832,0.8644300601721501,0.8601892038553588,0.8714714674901832
2,0.7574917006958091,0.7409985066119893,0.7669295573276182,0.7938022397893043,0.7856079924781766,0.7987794374038628,0.757477725850127,0.7410107752640838,0.7669248395935336
3,0.6563141233785261,0.6407581967242562,0.6692360791080869,0.7499611169957295,0.74637999661395,0.7623579454745734,0.656308272093281,0.6406957295521545,0.6692313926022929
4,0.5613677169274585,0.5501194353802787,0.5705513056338545,0.7307513098596968,0.7017235276392477,0.7391015042798696,0.5615825928973069,0.5501123193884925,0.5703565672123841
5,0.4856320556866316,0.47118898967462136,0.5009081100691172,0.6959969269384036,0.6752575973508961,0.7156722775052508,0.4856579530141091,0.47139361145548786,0.500910520442699
6,0.4180482820626104,0.40667540945098374,0.4247146414647929,0.665697990375179,0.6468352144419436,0.6802611827371147,0.41835342417647275,0.40636434599476723,0.42452060185110096
7,0.36252095667383927,0.34986230804831897,0.367699692546119,0.6470753782578885,0.6263527170953713,0.6552329268355656,0.362946916511507,0.34959200636982773,0.36791408393245395
8,0.31074309764539565,0.3034721118429099,0.3125444374246456,0.6128196973235323,0.6068092439196249,0.642675298746312,0.3108478931580312,0.3035740699794429,0.3133873834052339
9,0.26765662943900376,0.2632935994572283,0.2723544513330823,0.5875122036968947,0.575280876886706,0.6104405049337287,0.26811291142372284,0.26369554248716226,0.2725916625367475
10,0.2319526983760069,0.22910648698977706,0.23640189376853876,0.5663870712740708,0.5575553252076159,0.5764325293823751,0.23215421135245068,0.22949803159358806,0.2376922148385935
11,0.1993357442034435,0.19851684650345927,0.20060048965004637,0.5409871140695883,0.5275843728280075,0.5592185653951033,0.19952424359659782,0.19885133363681207,0.20203297759647426
12,0.17264984652042875,0.16909513988570898,0.17595559860802495,0.5183299886860786,0.5059172867229647,0.5449181608352478,0.17349082463510523,0.16985043179345888,0.17647201278197316
13,0.14742203388730585,0.1454354635738333,0.15154171282252024,0.4928975732642149,0.483583852778636,0.5246029414125615,0.14897125501871472,0.1465110807307366,0.15154672556729304
14,0.12700509107534014,0.12478862306775747,0.13306736185188733,0.4771853712954539,0.4696629298172331,0.5025793302104204,0.12803418922328097,0.12601995070889355,0.1335491995034313
15,0.11073031222330536,0.10872113591802995,0.11397649192404022,0.46776611234164,0.45642436540111014,0.47497914792094437,0.11153315437928135,0.11074293284225395,0.11421937240919398
16,0.09399054192096404,0.09117971865133438,0.09750389087726674,0.4443133245664466,0.4334972688029061,0.45630803394873587,0.09501628390796774,0.09295416026847143,0.09752338330997037
