,run_name,solver,sketch_size_formula,sketch_size,time (median),time (1st quartile),time (3rd quartile)
0,california_housing,subsample,m/4,5160,212.38205442298204,197.38217913056724,225.46880773291923
1,california_housing,gaussian,m/4,5160,11822.998644962907,11550.15143130743,12446.964164424222
2,california_housing,count,m/4,5160,3394.9296964146197,3310.749764650129,3854.2762028693687
3,california_housing,subcount,m/4,5160,3596.728812128771,3475.8533964874223,3736.867318575736
