,california_housing | subsample | sketch_size = m/4 = 5160 | residual_norms (median),california_housing | subsample | sketch_size = m/4 = 5160 | residual_norms (1st quartile),california_housing | subsample | sketch_size = m/4 = 5160 | residual_norms (3rd quartile),california_housing | gaussian | sketch_size = m/4 = 5160 | residual_norms (median),california_housing | gaussian | sketch_size = m/4 = 5160 | residual_norms (1st quartile),california_housing | gaussian | sketch_size = m/4 = 5160 | residual_norms (3rd quartile),california_housing | count | sketch_size = m/4 = 5160 | residual_norms (median),california_housing | count | sketch_size = m/4 = 5160 | residual_norms (1st quartile),california_housing | count | sketch_size = m/4 = 5160 | residual_norms (3rd quartile),california_housing | subcount | sketch_size = m/4 = 5160 | residual_norms (median),california_housing | subcount | sketch_size = m/4 = 5160 | residual_norms (1st quartile),california_housing | subcount | sketch_size = m/4 = 5160 | residual_norms (3rd quartile)
30,0.010454191567928685,0.01007404056443105,0.011860600689267208,0.01577272197183524,0.01560272198505546,0.015933470588810155,0.015843340012695918,0.015601726866619408,0.016101794261592854,0.015795243676912006,0.015699126188617712,0.015903581186465746
31,0.009865517541068684,0.009279899413664541,0.010936957127963989,0.014167770032710386,0.014000326195030678,0.014325195026866355,0.014197248500558169,0.0140236934866185,0.014434943684509139,0.014179876472860939,0.014086427981696906,0.014310493730385381
32,0.009312783325569129,0.008248106265478127,0.01061921864556796,0.01277908366320647,0.012606577151686038,0.012893891674540086,0.01283396209963543,0.012622421395298976,0.013008964943786935,0.012770989851608086,0.012660255092079646,0.012859498266511279
33,0.0076849547584971565,0.00726565022367516,0.009080296025855075,0.01151465331647241,0.011424897360116565,0.011646214039951558,0.011618351480832855,0.011422892649894276,0.011723501711222785,0.011556431604044626,0.011427735018721654,0.01164185445519432
34,0.00670441602428243,0.0061989366674824395,0.008447836122090508,0.010417364293984953,0.010366373727144943,0.0105531396714798,0.010522820585017651,0.010357297724677505,0.010634059102315668,0.010498779747989701,0.010343663771422467,0.010616902535587093
35,0.006274424018102263,0.0055301440278821695,0.00795098252784878,0.009473793554816805,0.009451450871925227,0.009608194655488173,0.009552466358789103,0.009413695436027679,0.00971875017474039,0.009534247152531851,0.009402353719539753,0.009668726299189457
36,0.005290868748692454,0.004743914151696712,0.005819233191127624,0.008660942066470025,0.008636469349927903,0.008840962297803082,0.00870439343835383,0.008586337959695491,0.008889862629712034,0.008698243309797241,0.00858409471199484,0.008833640579421079
37,0.004970200349901538,0.0045086371025744,0.005591267682127669,0.00795739579744641,0.007886255636723103,0.008092120500046079,0.007991683295920926,0.007884439093109093,0.008171961413056608,0.007952569338148707,0.007838828295111174,0.00811619119360722
38,0.0043939820851815175,0.004236698748144791,0.005228265792003917,0.007330187280227505,0.007246204913627239,0.007466940329832823,0.007379042246570881,0.007247473339435065,0.007562778934300174,0.0073369595365860634,0.0072090597200207,0.007495716480558756
39,0.003908441883823217,0.0035561948283284292,0.004096355653115753,0.006774997825369052,0.006686160563133467,0.006894197856593531,0.006801550666100244,0.006675033730032587,0.006999824329817449,0.0067693041060518586,0.006633002690950941,0.0069358678659375665
40,0.0036478818959843023,0.003306476995143921,0.003936454183491677,0.0062647493353662105,0.006176267660107953,0.0064090907754979845,0.006304777920788842,0.006182033907157572,0.006479967678195441,0.006266768782420277,0.006137515181926235,0.006442856886174324
41,0.00328541194485683,0.0032117177509065754,0.003787204631237964,0.0058356472364652434,0.005745652387508684,0.00595228124279539,0.00586330587263466,0.005739419931138383,0.006045540631695797,0.005844535073526219,0.0056989952211354096,0.00600061023838821
42,0.0030264201658140636,0.00285553355038067,0.0037192808463222525,0.00543674118623612,0.005376746654604642,0.005545639596002733,0.00547192567154285,0.005368173890243659,0.00565645478248464,0.005450549693997157,0.005335908160124082,0.005608744005347071
43,0.0027609977068440454,0.0024684608580132937,0.0033997175155200997,0.005098610204853867,0.005032351778492289,0.005209201016584664,0.005098735903991926,0.00503104673171022,0.005310352925482292,0.0051067704468097655,0.004995570700465458,0.005256795259928632
44,0.0025439444201064984,0.0022677490054482364,0.0029763550788821356,0.004786619486126464,0.004721410332311369,0.004912276622187514,0.004808376324002547,0.0047372392024778165,0.004983640744034049,0.004808380254537798,0.0046982987803249774,0.004946919854824718
45,0.0023419705852543733,0.0021573162534621305,0.0030790224600230295,0.004523884327297563,0.004457868708613743,0.004645741215795307,0.0045445445073928,0.0044501232073918835,0.004710691415472116,0.004531876790312615,0.004417408805548247,0.004658307396074925
46,0.0023336193147358957,0.0020456798403739674,0.003086480480722962,0.004282319521479842,0.0042070301947729925,0.004412168696874937,0.004301080421388095,0.004208449909086173,0.004466615799647557,0.004280469705551352,0.004175765822276482,0.004404108617681927
47,0.002161042787809049,0.0018159663157666544,0.002793366829662156,0.004062457614528012,0.0039866249583206444,0.004184096394650727,0.004089348938485384,0.0039888845185474635,0.004244327505920889,0.0040744990675222505,0.00394766623228461,0.004175758758512506
48,0.0020106575925077654,0.0015832381215345928,0.002292719168293068,0.0038762795592251803,0.0037900172354099803,0.003971902070364435,0.0039007037839715077,0.003787862723966728,0.0040277864848434815,0.003870756900663394,0.0037385449921317386,0.003969131233346676
49,0.0018725555018490232,0.001560726308470595,0.0022571430241548236,0.00370045787054459,0.003614741574106124,0.0037851173208930944,0.003740132429842111,0.003596302401601759,0.0038375408610417322,0.0036869926047484736,0.003547552773985344,0.0037804073118361575
50,0.0016992117834408044,0.0014705168418625138,0.00208206385436167,0.003539606101545014,0.0034507509833180666,0.0036163938833835745,0.0035927606631070384,0.0034278584514819315,0.0036594079840920222,0.0035245790138437785,0.003399651488975396,0.003618809311248916
51,0.0015203791208605617,0.001300136778225331,0.001918869322785668,0.0033937397017721974,0.003299667712003926,0.003468787960811501,0.0034620872560310015,0.0032832256577549393,0.003519846005359604,0.0033756803118712027,0.0032434738516548905,0.0034601062790185753
52,0.0014686849610879302,0.0012435868694714606,0.0016628630012124712,0.003253218028394176,0.0031666306088718897,0.003331409183334333,0.003325771553697667,0.0031555490583299933,0.0033838270227049398,0.0032423671460148793,0.003106143925224969,0.0033242909440253194
53,0.0013659580202221838,0.0012242995375174844,0.0016267012028618943,0.003124723039263311,0.003048595482893499,0.0032142677496312,0.0031993070819457724,0.003026545235194444,0.003250861290096788,0.003118341853660382,0.0029814081409415697,0.003196139985382499
54,0.001275083747752008,0.0011580303371843384,0.0015429281063147695,0.003005520545264465,0.0029399255282974114,0.00309828285063229,0.003079913207578733,0.0029136393448562867,0.0031490853622103193,0.003000808773773293,0.002863334616381238,0.0030735318844849844
55,0.001131229353923016,0.0009811780133322243,0.0014848204730088673,0.002899311202749208,0.002849381516119784,0.0029995279442112154,0.002973354463275057,0.0028056101654019517,0.0030404491413248288,0.0028954051327826154,0.002755446926586157,0.002967507778377318
56,0.0011269579606508389,0.0010485243406404077,0.0014779277714797277,0.0028047843704029247,0.0027496328770230238,0.0028927576964599,0.0028637192946350453,0.002705612425865169,0.0029452602405772963,0.002788614052348434,0.0026580825515683196,0.002867782247049945
57,0.0011372167455628028,0.0010320091592691777,0.0014064931101550756,0.0027183244386592862,0.0026622427690129887,0.0028093366965622167,0.0027791883027906894,0.0026207669291227814,0.0028518128558046004,0.002696046314959375,0.0025799338022003196,0.0027680015212644626
58,0.001043209010918143,0.0009282434590867034,0.0013303367533592156,0.002639771080535169,0.0025854896499274416,0.0027279629309671697,0.002693187546538518,0.0025348440366627298,0.0027601901511419688,0.0026168939321553784,0.002504461443422068,0.0026736460278056528
59,0.0011012486494568917,0.0008751355679958569,0.0013231511992375274,0.0025585243015531153,0.0025081302595285444,0.002646105699454588,0.002618726293493431,0.0024635232369061948,0.002663972657595277,0.002534325190899572,0.0024351167286349837,0.0025971938728049236
60,0.000981629896457625,0.0009096163864442675,0.0011705792366592637,0.002486661960923526,0.0024350852731627477,0.002571110495056244,0.002547642237077168,0.0023904408248501367,0.0025929961357006727,0.0024573104492059163,0.002365032346252989,0.0025195978281078836
61,0.000870521390136239,0.0008243128038166248,0.0011244636540551462,0.0024147987296100565,0.0023643710384749616,0.002500444798023615,0.002473592631043053,0.00233085668213076,0.0025293940729705765,0.002384314508407776,0.002303326668580161,0.00243613496015638
62,0.000816386550006945,0.0007044662262380486,0.0010322627902649515,0.0023545916105240294,0.0023028176812566687,0.0024322509276763597,0.002411313261775,0.0022753480449529935,0.0024686886167390927,0.0023258550205683603,0.0022383806540550886,0.0023627902056364896
63,0.0008134987333132497,0.0006724706007914714,0.0010532504161860888,0.0022887457685295924,0.002240800411999664,0.0023680954307523676,0.00235378405237117,0.0022248421551347877,0.0024110757030016043,0.002268924839825128,0.0021842764687555073,0.0022902365833388696
64,0.0007967121659934091,0.0006253748262576775,0.001012726628254544,0.0022307033849207096,0.0021885556392491757,0.0023038068271363944,0.0022954346481975385,0.0021759775609416446,0.00234995154148176,0.0022127076141694683,0.0021250524653002555,0.0022357218264113833
65,0.0007603107721047254,0.0006165853395134976,0.0010577692649346923,0.0021833097788155754,0.0021412120090304504,0.0022526643671551124,0.0022416276755857925,0.002124687530668355,0.0022984730660404757,0.0021631430066013186,0.002074130500045523,0.0021797995485269683
66,0.0006696652004778017,0.0005551054495034913,0.000885255488086526,0.0021320352899491693,0.0020942215253040774,0.0021927106501213153,0.0021827350264989947,0.002086260982664773,0.0022476473327880456,0.0021162060393716585,0.002025158702756612,0.002138339654237178
67,0.0006117322322548211,0.0004713167940020707,0.0009977844676331844,0.002081739274277791,0.002043171819911107,0.002140145702748578,0.0021326182160280698,0.002044948459030704,0.002208512400037543,0.0020712103412552293,0.00198467717630263,0.002090913703385431
68,0.0006101938955496251,0.0004892610545095563,0.0006921744488355697,0.00204066501848607,0.0019926032336746655,0.002088386027458829,0.0020951023434050736,0.002003115769428025,0.002159548361963946,0.0020252448466219143,0.0019431289652289225,0.0020440502445271654
69,0.0005994145058898443,0.0004461417198064881,0.0006471865547241282,0.0019993522663506974,0.0019469539042404485,0.002041945728486212,0.0020502769153864855,0.0019605911982085206,0.0021175091839287005,0.0019805252694681972,0.0018986791434515782,0.0019960264892202088
70,0.0006261090278392994,0.0004034310870421712,0.0006837396004260521,0.0019553543452539906,0.0019035945780574025,0.0019987577113109623,0.002012080539551507,0.0019236689171631732,0.0020780226856801772,0.0019352910474026116,0.001849863353263842,0.0019649183812007016
71,0.0005400388902999558,0.0003515307276186994,0.0006196363932604471,0.0019110440400314697,0.0018647652332604828,0.0019614522384763773,0.001982418695743416,0.0018879702161856804,0.002042410072206154,0.0018901351351945303,0.0018090372679391092,0.0019302343267628376
72,0.0004981988263239181,0.00033171984858710105,0.0006609004124491605,0.001873150998262225,0.0018249345713775818,0.0019231104676666819,0.001940673606226835,0.0018491116555562819,0.002003368741974786,0.0018505218528543964,0.0017708156468647712,0.0018963517370519094
73,0.0004808564948521208,0.00029779353181153684,0.0006260481640962503,0.0018417410425656824,0.00179084314890155,0.0018829819193276955,0.0018971565944608762,0.0018152111741955431,0.001957125839188654,0.0018147735992279203,0.0017373768189195358,0.0018656478909326259
74,0.00042514028393290395,0.0002760801892408828,0.0005874428370569114,0.0018089679382868873,0.0017567936477141282,0.001852371801278071,0.0018603030636553668,0.0017840037384326143,0.0019147749113001909,0.001779116879675771,0.0017027670048938366,0.0018217163982444653
75,0.00044827366087726563,0.00027934904130524766,0.0004902582534371291,0.0017753301149630075,0.0017262765004892435,0.001820598481984574,0.0018218880663553928,0.0017561914499671506,0.0018838376557545444,0.0017444932247652335,0.0016690073265057137,0.0017953692474966562
76,0.00037971787844632134,0.00026082882439104675,0.00045381306927777423,0.0017413298006110816,0.0016991405581175895,0.0017822268859375848,0.0017908451155403443,0.0017282796010395357,0.001860589062189237,0.0017172444814524865,0.0016420584121878896,0.0017686883504482182
77,0.0003549044619603155,0.00025444819984042584,0.00044739444370021464,0.0017095626918876294,0.0016661651825515577,0.0017494777583659175,0.0017566284766479217,0.0017054979407947202,0.0018249084683780604,0.0016878470689557592,0.0016191568944523534,0.001737041152289497
78,0.00037268320823554454,0.0002454295015537286,0.0004555942445059609,0.0016850384676156854,0.0016414539374199426,0.0017167316852931397,0.0017251892967312305,0.0016818480804280502,0.001797726642279479,0.0016598345756325592,0.0015910074887376168,0.0017079313259960103
79,0.00032186872530749126,0.00024143004731146106,0.0003999318469934043,0.0016598608870409906,0.0016157058269227757,0.0016877539840054817,0.001693830824605523,0.0016591238205351162,0.0017668203971105936,0.001627626777880556,0.0015679304439641358,0.001692898621773667
80,0.0003135909899992375,0.00021941409408093697,0.00044055105878507676,0.0016351569262561495,0.0015918327247183787,0.0016615080434460713,0.0016646278277296313,0.0016379604682693898,0.001742146853468501,0.001601013265821846,0.0015466399742179384,0.0016682994073454521
81,0.0003081750215254659,0.00018760004698416553,0.0004171028115009197,0.0016119229795888716,0.001563718377788183,0.001640747336475708,0.001647825088829144,0.0016149763096235466,0.0017117062408579563,0.0015792303358619882,0.001522882872000504,0.0016487402044262282
82,0.0002946853521437438,0.00018702680329633426,0.000458103509474621,0.0015864526446246526,0.0015378635039203531,0.0016188017349504347,0.0016278013911073571,0.0015951695702664612,0.0016864201310467252,0.0015582463109668615,0.001501901034132748,0.0016289303604168938
83,0.00027848357670225485,0.00014211972628229945,0.0003299215168404082,0.0015612435410144983,0.0015113086061686628,0.0015995108156560407,0.0016003237595219684,0.0015708104865972605,0.0016611195296053127,0.0015368021647606338,0.001487890793709475,0.0016087395342773117
84,0.00024709907357136593,0.00018389703756076567,0.00032220746356189614,0.0015347292214869255,0.0014924343879617044,0.0015790066254778195,0.0015834171403479112,0.0015436056034398057,0.0016421976969872674,0.0015224833066571982,0.0014689376637490425,0.001585189751447487
85,0.0002899396679872869,0.00015570230714875936,0.0003466226985820143,0.0015145599960447592,0.0014721179873410527,0.001557447472168488,0.0015626341139473535,0.001521921834690254,0.0016214472238239924,0.0015011275398875451,0.0014504251203220381,0.0015734801262994747
86,0.00029462083901297384,0.0001694524241564888,0.00037531920190663756,0.0014922979574821488,0.0014540187849022002,0.0015379940280553857,0.0015432415722886018,0.0015069305112601979,0.0016059776401273625,0.0014814210506560084,0.0014337173345700881,0.0015562517598732492
87,0.00026209798519372075,0.00018571297663054414,0.00040127017557703984,0.0014670349298573308,0.001434508059381942,0.0015205740652081653,0.0015200029071303616,0.0014915832862923803,0.0015825171997102877,0.00146338387784249,0.0014150168225791414,0.0015316288730769533
88,0.00022776815530145168,0.00014778424974004115,0.00031686824812232606,0.001445981599281243,0.0014100952020819786,0.001493585622935947,0.0014974832936226455,0.0014776328752650041,0.0015605577643723354,0.001443654105571174,0.001394919118028015,0.0015127219446835496
89,0.00022620942928316262,0.00014634898404256404,0.00026645733020366606,0.0014267637878608167,0.001395387315960277,0.0014781565801163276,0.0014774950558676082,0.0014575448784526824,0.001541762793663722,0.0014249092306767562,0.0013772120742629815,0.001490060309184061
90,0.00022980640364810145,0.00015398109881009523,0.0003181897804912379,0.0014049513760049587,0.0013791094532382574,0.0014600273689256552,0.001463940743942088,0.0014405433577417983,0.001520016231027614,0.0014101859916985718,0.0013605229968352412,0.0014693093185437006
91,0.00021986711973332766,0.00011292652075212484,0.000272699247536956,0.0013837233199956592,0.0013609981411539394,0.0014440517363124923,0.0014477387176362864,0.0014221839586375398,0.0014993670339443585,0.0013956730359352641,0.0013498690538447612,0.0014477886030379444
92,0.0002124532632782012,4.294784253135955e-05,0.0003464004529109881,0.0013719602027705289,0.0013443463321756608,0.0014256120067974382,0.001432754525985823,0.0014050598369258367,0.001482468498630575,0.001381274410542196,0.0013364515390639012,0.0014265450357073726
93,0.00020605769621898567,3.029846382365183e-05,0.00031766923883022645,0.001355775614284977,0.001331638866601122,0.0014076976570882754,0.0014173805479921128,0.0013951014541292244,0.0014699246880866712,0.0013705364066746778,0.001320063010770674,0.0014127639556240734
94,0.00020060311220287282,3.235506293304219e-05,0.0002781297321694167,0.001335285305043325,0.00132038034884928,0.00139287787053908,0.001403582784565371,0.0013754461150437588,0.0014513149247860886,0.0013550344373226665,0.0013135188113891944,0.0013965225317988255
95,0.00014392495257629787,2.9798711884162833e-05,0.0002614136904296366,0.001316247571419626,0.00130358472819517,0.001378089384726146,0.00138654138286467,0.0013609678205023568,0.0014321662694992735,0.00133990504305002,0.0012981209403605163,0.001380843071466245
96,0.00013194365905413584,2.4554749824271506e-05,0.00023704127544254717,0.0013037273775452984,0.001291803536351308,0.0013638132482234556,0.0013759563678442603,0.0013481910834467238,0.0014130359361514224,0.0013274909510152238,0.0012844672786889019,0.0013675047287576775
97,0.00016116757106501655,0.0,0.00020966710005170861,0.0012936126484249066,0.0012779344900755677,0.0013490062479175424,0.0013661528782674074,0.001332550743702458,0.0013944483708471737,0.0013099534803117953,0.0012719480956561013,0.0013578644696103574
98,0.00015176696771289952,0.0,0.00024476527638833505,0.0012802876355895196,0.0012636727725257953,0.0013354260248368667,0.0013507483253338494,0.0013159680484526386,0.0013828399311626531,0.0012972421257174847,0.0012570232536894357,0.0013437741017617813
99,0.00012002919971935229,0.0,0.00023317934062506334,0.001263767347528129,0.0012532321007345498,0.0013263949042052465,0.001337677235952643,0.0013029802745836883,0.001366933682571434,0.0012871683683655774,0.0012415939457240785,0.0013293296811784832
100,5.081788343408576e-05,0.0,0.00020098685400564946,0.001251481169057763,0.0012394336893880437,0.0013132941494328866,0.0013258669958378744,0.0012931816192896985,0.0013547570295644822,0.0012750978037993211,0.0012313720361916427,0.00131576385799829
101,5.297304274442896e-05,0.0,0.0002070346163929462,0.0012371595069007551,0.0012243616383583913,0.0013033006454476659,0.001314375514055269,0.0012812501813043444,0.0013410487621569093,0.0012638718984504275,0.0012182889438459893,0.0013036666295487428
102,5.1586086699231084e-05,0.0,0.0003252605549608116,0.0012252922930721716,0.0012139262231883148,0.0012891701141496189,0.001301393966501454,0.00127017945003666,0.0013281771487513238,0.0012550521715008842,0.0012030420353073591,0.0012936625646615594
103,4.721624150431431e-05,0.0,0.00031807800807778146,0.0012111984908024435,0.0011971825803306741,0.001275738840433725,0.001288403966122612,0.0012543689899945946,0.0013146259758976815,0.0012404866947699092,0.0011913544729916332,0.0012810791741000925
104,0.0,0.0,0.0001703401564715364,0.0011991489948980217,0.0011875603725670608,0.001265600293473205,0.0012722328961288585,0.0012448665315746787,0.0013030547597784729,0.0012311507997282462,0.0011824375202663445,0.0012720208589871982
105,0.0,0.0,0.0001826686818214393,0.0011923945559312275,0.001172648938786472,0.0012545252967116937,0.0012591276564746685,0.0012373667108335996,0.001292857756776304,0.0012185997552653974,0.0011720109593362864,0.0012619132726361018
106,0.0,0.0,0.00013024278825912543,0.001180429946895812,0.0011586939344625684,0.001238839662655192,0.00124902380882982,0.0012328673319705952,0.0012820364239770443,0.0012100771587228462,0.0011593026358021352,0.0012493155888823734
107,0.0,0.0,0.00014336567271245774,0.0011698987950446542,0.0011506954200781985,0.001229411745805198,0.0012364223894766845,0.001218819005832943,0.001269125004971041,0.0011950425244990639,0.0011528148832829154,0.0012395845550465627
108,0.0,0.0,0.00014315862432329602,0.0011577744460027437,0.0011406508472083172,0.001216728771872862,0.0012268837892580042,0.0012009678502915783,0.0012552023759615782,0.0011843242861512564,0.0011459764294300119,0.0012271640585037045
109,0.0,0.0,7.977615052992661e-05,0.001147407742798801,0.0011260069226117784,0.001209741929422297,0.0012198207784666338,0.0011911128614247887,0.0012454297183922898,0.0011733448793786376,0.0011349894418784877,0.0012157241563711901
110,0.0,0.0,0.00011337802213454037,0.0011366501480992632,0.001115164615037352,0.001201482872488534,0.0012106914467724425,0.001185258995716013,0.0012346768241312872,0.0011626320110030433,0.0011244816408667597,0.0012060732380541873
111,0.0,0.0,0.00011772870897861752,0.001128975430829771,0.001105922841425068,0.0011896577727081193,0.001197825148296864,0.0011770391500849858,0.0012241016258022004,0.001152160108707094,0.0011122860434450124,0.0011954241140878308
112,0.0,0.0,6.629223950682642e-05,0.0011237903867274829,0.0010970755019851556,0.0011779293601788252,0.0011894093792367295,0.0011656260425121556,0.0012166188872569537,0.0011422896867119372,0.001103149749411489,0.0011907735372690806
113,0.0,0.0,0.0,0.0011118837695746546,0.001087385659253448,0.0011697447867548977,0.001180570051159885,0.0011561654607386348,0.0012073333018837588,0.0011371058823667472,0.0010957782141849557,0.0011791142650596097
114,0.0,0.0,0.0,0.0011070363722904188,0.0010783532548986111,0.0011659464220653488,0.001166495243050832,0.0011493923674487762,0.0011955492357941231,0.001130247881011541,0.0010874521551771114,0.0011673711248125396
