,run_name,solver,sketch_size_formula,sketch_size,time (median),time (1st quartile),time (3rd quartile)
0,rcv1,subsample,m^(2/3),1307,1705.8204731000587,1705.8204731000587,1705.8204731000587
1,rcv1,gaussian,m^(2/3),1307,58618.71122825891,58618.71122825891,58618.71122825891
2,rcv1,count,m^(2/3),1307,860.035443929024,860.035443929024,860.035443929024
3,rcv1,subcount,m^(2/3),1307,4609.864727183245,4609.864727183245,4609.864727183245
