,rcv1 | subsample | sketch_size = m^(2/3) = 1307 | residual_norms (median),rcv1 | subsample | sketch_size = m^(2/3) = 1307 | residual_norms (1st quartile),rcv1 | subsample | sketch_size = m^(2/3) = 1307 | residual_norms (3rd quartile),rcv1 | gaussian | sketch_size = m^(2/3) = 1307 | residual_norms (median),rcv1 | gaussian | sketch_size = m^(2/3) = 1307 | residual_norms (1st quartile),rcv1 | gaussian | sketch_size = m^(2/3) = 1307 | residual_norms (3rd quartile),rcv1 | count | sketch_size = m^(2/3) = 1307 | residual_norms (median),rcv1 | count | sketch_size = m^(2/3) = 1307 | residual_norms (1st quartile),rcv1 | count | sketch_size = m^(2/3) = 1307 | residual_norms (3rd quartile),rcv1 | subcount | sketch_size = m^(2/3) = 1307 | residual_norms (median),rcv1 | subcount | sketch_size = m^(2/3) = 1307 | residual_norms (1st quartile),rcv1 | subcount | sketch_size = m^(2/3) = 1307 | residual_norms (3rd quartile)
10,0.04921750656778556,0.04921750656778556,0.04921750656778556,0.0006327833831457705,0.0006327833831457705,0.0006327833831457705,0.0006397398070287043,0.0006397398070287043,0.0006397398070287043,0.0022989906351560613,0.0022989906351560613,0.0022989906351560613
11,0.05452228339055598,0.05452228339055598,0.05452228339055598,0.000600831339628722,0.000600831339628722,0.000600831339628722,0.0006076440606591186,0.0006076440606591186,0.0006076440606591186,0.007687662146162468,0.007687662146162468,0.007687662146162468
12,0.03747228328567453,0.03747228328567453,0.03747228328567453,0.000573226807128631,0.000573226807128631,0.000573226807128631,0.0005748412016852468,0.0005748412016852468,0.0005748412016852468,0.0019356812594403978,0.0019356812594403978,0.0019356812594403978
13,0.03250360747282036,0.03250360747282036,0.03250360747282036,0.0005448500804048864,0.0005448500804048864,0.0005448500804048864,0.0005480619166654245,0.0005480619166654245,0.0005480619166654245,0.005373509307643617,0.005373509307643617,0.005373509307643617
14,0.03177881011693018,0.03177881011693018,0.03177881011693018,0.000523114392655653,0.000523114392655653,0.000523114392655653,0.0005290889581555235,0.0005290889581555235,0.0005290889581555235,0.007185833382087973,0.007185833382087973,0.007185833382087973
15,0.029721366554393572,0.029721366554393572,0.029721366554393572,0.0005053888943806818,0.0005053888943806818,0.0005053888943806818,0.0005115485685354616,0.0005115485685354616,0.0005115485685354616,0.007586533665105889,0.007586533665105889,0.007586533665105889
16,0.05326801621998728,0.05326801621998728,0.05326801621998728,0.0004818033579075448,0.0004818033579075448,0.0004818033579075448,0.0004940193860554257,0.0004940193860554257,0.0004940193860554257,0.0013811347080915574,0.0013811347080915574,0.0013811347080915574
17,0.041698760231109376,0.041698760231109376,0.041698760231109376,0.0004723096276300475,0.0004723096276300475,0.0004723096276300475,0.00047132423130591964,0.00047132423130591964,0.00047132423130591964,0.004268161473704323,0.004268161473704323,0.004268161473704323
18,0.03556351172099428,0.03556351172099428,0.03556351172099428,0.0004517543146674502,0.0004517543146674502,0.0004517543146674502,0.00045866831237566957,0.00045866831237566957,0.00045866831237566957,0.001179892854851222,0.001179892854851222,0.001179892854851222
19,0.04321931065772002,0.04321931065772002,0.04321931065772002,0.00043510177887321134,0.00043510177887321134,0.00043510177887321134,0.00043946581044172154,0.00043946581044172154,0.00043946581044172154,0.0026460118510410378,0.0026460118510410378,0.0026460118510410378
20,0.03185272566936222,0.03185272566936222,0.03185272566936222,0.0004202804418164837,0.0004202804418164837,0.0004202804418164837,0.0004290798328924758,0.0004290798328924758,0.0004290798328924758,0.0038762641366935,0.0038762641366935,0.0038762641366935
21,0.039105088774601046,0.039105088774601046,0.039105088774601046,0.0004083413847501359,0.0004083413847501359,0.0004083413847501359,0.0004175874752418029,0.0004175874752418029,0.0004175874752418029,0.0038575698134136727,0.0038575698134136727,0.0038575698134136727
22,0.036403669919234834,0.036403669919234834,0.036403669919234834,0.00039975889553330507,0.00039975889553330507,0.00039975889553330507,0.00040438539560164687,0.00040438539560164687,0.00040438539560164687,0.0009155024672680392,0.0009155024672680392,0.0009155024672680392
23,0.03447720805106438,0.03447720805106438,0.03447720805106438,0.0003910433436281085,0.0003910433436281085,0.0003910433436281085,0.00038950488587754546,0.00038950488587754546,0.00038950488587754546,0.0018597945742459814,0.0018597945742459814,0.0018597945742459814
24,0.03412171799773691,0.03412171799773691,0.03412171799773691,0.00037819432128985756,0.00037819432128985756,0.00037819432128985756,0.00037680694588216766,0.00037680694588216766,0.00037680694588216766,0.0029948612586371067,0.0029948612586371067,0.0029948612586371067
25,0.03486670525385101,0.03486670525385101,0.03486670525385101,0.000371908296156464,0.000371908296156464,0.000371908296156464,0.00036559576760134937,0.00036559576760134937,0.00036559576760134937,0.0008151099404474628,0.0008151099404474628,0.0008151099404474628
26,0.032858019340936316,0.032858019340936316,0.032858019340936316,0.00036443215024883994,0.00036443215024883994,0.00036443215024883994,0.0003566417117306328,0.0003566417117306328,0.0003566417117306328,0.00140771446763857,0.00140771446763857,0.00140771446763857
27,0.032394986153658975,0.032394986153658975,0.032394986153658975,0.00035149486091929245,0.00035149486091929245,0.00035149486091929245,0.000350188862162734,0.000350188862162734,0.000350188862162734,0.002830245323488296,0.002830245323488296,0.002830245323488296
28,0.027957550134137168,0.027957550134137168,0.027957550134137168,0.0003444036014008402,0.0003444036014008402,0.0003444036014008402,0.00033888869894514945,0.00033888869894514945,0.00033888869894514945,0.0025922289156957955,0.0025922289156957955,0.0025922289156957955
29,0.02842947471340631,0.02842947471340631,0.02842947471340631,0.0003395004743537169,0.0003395004743537169,0.0003395004743537169,0.00033356043479649855,0.00033356043479649855,0.00033356043479649855,0.0029659082784206144,0.0029659082784206144,0.0029659082784206144
30,0.02833204839453042,0.02833204839453042,0.02833204839453042,0.00033110425165743576,0.00033110425165743576,0.00033110425165743576,0.00032752057874971724,0.00032752057874971724,0.00032752057874971724,0.0006429372727362507,0.0006429372727362507,0.0006429372727362507
31,0.025232359435016016,0.025232359435016016,0.025232359435016016,0.0003214558029291226,0.0003214558029291226,0.0003214558029291226,0.0003160782837116067,0.0003160782837116067,0.0003160782837116067,0.0007308763487442975,0.0007308763487442975,0.0007308763487442975
32,0.028094072309613773,0.028094072309613773,0.028094072309613773,0.00031595060948611935,0.00031595060948611935,0.00031595060948611935,0.0003085766952345913,0.0003085766952345913,0.0003085766952345913,0.0009698029298273817,0.0009698029298273817,0.0009698029298273817
33,0.03112008341999783,0.03112008341999783,0.03112008341999783,0.00030892044288627455,0.00030892044288627455,0.00030892044288627455,0.0003040562614704652,0.0003040562614704652,0.0003040562614704652,0.0016460182320698646,0.0016460182320698646,0.0016460182320698646
34,0.029569002099651364,0.029569002099651364,0.029569002099651364,0.0003031605440345931,0.0003031605440345931,0.0003031605440345931,0.00029848028826191564,0.00029848028826191564,0.00029848028826191564,0.001989015455926852,0.001989015455926852,0.001989015455926852
35,0.02760359153268211,0.02760359153268211,0.02760359153268211,0.00029711138118728445,0.00029711138118728445,0.00029711138118728445,0.00029583911229797777,0.00029583911229797777,0.00029583911229797777,0.0021493777923214884,0.0021493777923214884,0.0021493777923214884
36,0.027920479299444426,0.027920479299444426,0.027920479299444426,0.00029201657512230756,0.00029201657512230756,0.00029201657512230756,0.0002922540682560436,0.0002922540682560436,0.0002922540682560436,0.0018887549157301934,0.0018887549157301934,0.0018887549157301934
37,0.027334276385362895,0.027334276385362895,0.027334276385362895,0.00028772170013683567,0.00028772170013683567,0.00028772170013683567,0.0002839412927496206,0.0002839412927496206,0.0002839412927496206,0.0019236474673739,0.0019236474673739,0.0019236474673739
38,0.04305231845171249,0.04305231845171249,0.04305231845171249,0.000282681764495619,0.000282681764495619,0.000282681764495619,0.0002780369370183819,0.0002780369370183819,0.0002780369370183819,0.0005078922252122258,0.0005078922252122258,0.0005078922252122258
39,0.03454010211274868,0.03454010211274868,0.03454010211274868,0.0002751989427369385,0.0002751989427369385,0.0002751989427369385,0.00027397486536921077,0.00027397486536921077,0.00027397486536921077,0.0008643090949162676,0.0008643090949162676,0.0008643090949162676
40,0.028113459666521314,0.028113459666521314,0.028113459666521314,0.0002694428202185599,0.0002694428202185599,0.0002694428202185599,0.00026730046957577273,0.00026730046957577273,0.00026730046957577273,0.0016070960730494909,0.0016070960730494909,0.0016070960730494909
41,0.02561675535833283,0.02561675535833283,0.02561675535833283,0.0002671101506381488,0.0002671101506381488,0.0002671101506381488,0.0002637683545840327,0.0002637683545840327,0.0002637683545840327,0.0015689401612743125,0.0015689401612743125,0.0015689401612743125
42,0.026543382228673203,0.026543382228673203,0.026543382228673203,0.00026367429538632617,0.00026367429538632617,0.00026367429538632617,0.0002586665823212306,0.0002586665823212306,0.0002586665823212306,0.0016634323364962671,0.0016634323364962671,0.0016634323364962671
43,0.02682148263231249,0.02682148263231249,0.02682148263231249,0.000257706583443872,0.000257706583443872,0.000257706583443872,0.0002554667625093372,0.0002554667625093372,0.0002554667625093372,0.00045289677428340936,0.00045289677428340936,0.00045289677428340936
44,0.028259591218588072,0.028259591218588072,0.028259591218588072,0.00025313377321819553,0.00025313377321819553,0.00025313377321819553,0.0002497334136702511,0.0002497334136702511,0.0002497334136702511,0.000518033645531821,0.000518033645531821,0.000518033645531821
45,0.02445986805627026,0.02445986805627026,0.02445986805627026,0.0002518415303577252,0.0002518415303577252,0.0002518415303577252,0.0002456240086517204,0.0002456240086517204,0.0002456240086517204,0.00041824867834764376,0.00041824867834764376,0.00041824867834764376
46,0.02555995569272702,0.02555995569272702,0.02555995569272702,0.00024829732842255957,0.00024829732842255957,0.00024829732842255957,0.0002425745177522844,0.0002425745177522844,0.0002425745177522844,0.0004051707708783744,0.0004051707708783744,0.0004051707708783744
47,0.02992020975729294,0.02992020975729294,0.02992020975729294,0.00024419463529618663,0.00024419463529618663,0.00024419463529618663,0.00023844078306654157,0.00023844078306654157,0.00023844078306654157,0.0006169969529497805,0.0006169969529497805,0.0006169969529497805
48,0.024599848927048786,0.024599848927048786,0.024599848927048786,0.0002431235854333874,0.0002431235854333874,0.0002431235854333874,0.00023591783347881628,0.00023591783347881628,0.00023591783347881628,0.0008351302632204247,0.0008351302632204247,0.0008351302632204247
49,0.02467033426415766,0.02467033426415766,0.02467033426415766,0.00023759715142208462,0.00023759715142208462,0.00023759715142208462,0.00023385072963892506,0.00023385072963892506,0.00023385072963892506,0.0008684400815621629,0.0008684400815621629,0.0008684400815621629
50,0.02596166607614465,0.02596166607614465,0.02596166607614465,0.0002355500064358557,0.0002355500064358557,0.0002355500064358557,0.0002296642497597438,0.0002296642497597438,0.0002296642497597438,0.0010086123127802035,0.0010086123127802035,0.0010086123127802035
51,0.020590063796982964,0.020590063796982964,0.020590063796982964,0.0002312618176931531,0.0002312618176931531,0.0002312618176931531,0.0002274701810681994,0.0002274701810681994,0.0002274701810681994,0.0009026659190601071,0.0009026659190601071,0.0009026659190601071
52,0.027214422178912477,0.027214422178912477,0.027214422178912477,0.00022716267417217356,0.00022716267417217356,0.00022716267417217356,0.00022310233374113258,0.00022310233374113258,0.00022310233374113258,0.0007405075463454432,0.0007405075463454432,0.0007405075463454432
53,0.02735692916658922,0.02735692916658922,0.02735692916658922,0.00022527219185960746,0.00022527219185960746,0.00022527219185960746,0.00022295047892045193,0.00022295047892045193,0.00022295047892045193,0.000918206660020732,0.000918206660020732,0.000918206660020732
54,0.022869499200168234,0.022869499200168234,0.022869499200168234,0.00022142255060640117,0.00022142255060640117,0.00022142255060640117,0.00021841266009209011,0.00021841266009209011,0.00021841266009209011,0.0010764281974640882,0.0010764281974640882,0.0010764281974640882
55,0.0236185281910393,0.0236185281910393,0.0236185281910393,0.00021712674348989757,0.00021712674348989757,0.00021712674348989757,0.0002170565435160375,0.0002170565435160375,0.0002170565435160375,0.0010267202620077786,0.0010267202620077786,0.0010267202620077786
56,0.0254524703981056,0.0254524703981056,0.0254524703981056,0.0002167699136154169,0.0002167699136154169,0.0002167699136154169,0.0002117830984440171,0.0002117830984440171,0.0002117830984440171,0.0010655514001759305,0.0010655514001759305,0.0010655514001759305
57,0.026725584313473952,0.026725584313473952,0.026725584313473952,0.0002112164624532994,0.0002112164624532994,0.0002112164624532994,0.0002090008747619397,0.0002090008747619397,0.0002090008747619397,0.00033215730211798067,0.00033215730211798067,0.00033215730211798067
58,0.02129433781938255,0.02129433781938255,0.02129433781938255,0.00021035367335699954,0.00021035367335699954,0.00021035367335699954,0.00020685891773920787,0.00020685891773920787,0.00020685891773920787,0.000382101410649056,0.000382101410649056,0.000382101410649056
59,0.02112519393088657,0.02112519393088657,0.02112519393088657,0.00020652105003050752,0.00020652105003050752,0.00020652105003050752,0.00020468737259422503,0.00020468737259422503,0.00020468737259422503,0.00032156373923612747,0.00032156373923612747,0.00032156373923612747
60,0.021967297218219647,0.021967297218219647,0.021967297218219647,0.0002056927852097106,0.0002056927852097106,0.0002056927852097106,0.00020121097846734188,0.00020121097846734188,0.00020121097846734188,0.0004214870180504529,0.0004214870180504529,0.0004214870180504529
61,0.0220936918202582,0.0220936918202582,0.0220936918202582,0.00020212896647270613,0.00020212896647270613,0.00020212896647270613,0.0001980024840461963,0.0001980024840461963,0.0001980024840461963,0.0004930587177601127,0.0004930587177601127,0.0004930587177601127
62,0.023200955948034653,0.023200955948034653,0.023200955948034653,0.00020176157447577046,0.00020176157447577046,0.00020176157447577046,0.00019769871837445742,0.00019769871837445742,0.00019769871837445742,0.0004847419956776592,0.0004847419956776592,0.0004847419956776592
63,0.02342969832593775,0.02342969832593775,0.02342969832593775,0.00019670569900247361,0.00019670569900247361,0.00019670569900247361,0.00019744256451594648,0.00019744256451594648,0.00019744256451594648,0.0005936080718362541,0.0005936080718362541,0.0005936080718362541
64,0.020771554566383715,0.020771554566383715,0.020771554566383715,0.00019523735059414526,0.00019523735059414526,0.00019523735059414526,0.00019283587178266757,0.00019283587178266757,0.00019283587178266757,0.00029941404000403195,0.00029941404000403195,0.00029941404000403195
65,0.028396637932889258,0.028396637932889258,0.028396637932889258,0.00019422964572574883,0.00019422964572574883,0.00019422964572574883,0.00019058381572156216,0.00019058381572156216,0.00019058381572156216,0.0004064817205779181,0.0004064817205779181,0.0004064817205779181
66,0.026564041171571993,0.026564041171571993,0.026564041171571993,0.0001906861988669144,0.0001906861988669144,0.0001906861988669144,0.0001885058264369103,0.0001885058264369103,0.0001885058264369103,0.0006181079689607604,0.0006181079689607604,0.0006181079689607604
67,0.02427991873706029,0.02427991873706029,0.02427991873706029,0.0001901789598753935,0.0001901789598753935,0.0001901789598753935,0.0001878196392985287,0.0001878196392985287,0.0001878196392985287,0.0005461439274512471,0.0005461439274512471,0.0005461439274512471
68,0.026073380698630605,0.026073380698630605,0.026073380698630605,0.0001885361038420764,0.0001885361038420764,0.0001885361038420764,0.00018557713246121637,0.00018557713246121637,0.00018557713246121637,0.000397961181378864,0.000397961181378864,0.000397961181378864
69,0.025058955666845458,0.025058955666845458,0.025058955666845458,0.00018804429129268074,0.00018804429129268074,0.00018804429129268074,0.0001818621965001276,0.0001818621965001276,0.0001818621965001276,0.00028519392856929133,0.00028519392856929133,0.00028519392856929133
70,0.024185255415986116,0.024185255415986116,0.024185255415986116,0.00018604555397648193,0.00018604555397648193,0.00018604555397648193,0.00018089792906792905,0.00018089792906792905,0.00018089792906792905,0.0002899090400712776,0.0002899090400712776,0.0002899090400712776
71,0.023318355334905262,0.023318355334905262,0.023318355334905262,0.0001829616972891911,0.0001829616972891911,0.0001829616972891911,0.00017866329409218801,0.00017866329409218801,0.00017866329409218801,0.0002992258823082865,0.0002992258823082865,0.0002992258823082865
72,0.02298347457726798,0.02298347457726798,0.02298347457726798,0.00018071888138741427,0.00018071888138741427,0.00018071888138741427,0.0001761676682093508,0.0001761676682093508,0.0001761676682093508,0.0003142214698029351,0.0003142214698029351,0.0003142214698029351
73,0.021745026230792264,0.021745026230792264,0.021745026230792264,0.0001758439543955628,0.0001758439543955628,0.0001758439543955628,0.00017549971756894168,0.00017549971756894168,0.00017549971756894168,0.0003414096528373872,0.0003414096528373872,0.0003414096528373872
74,0.022000707204453903,0.022000707204453903,0.022000707204453903,0.00017398062291066788,0.00017398062291066788,0.00017398062291066788,0.00017488503145537555,0.00017488503145537555,0.00017488503145537555,0.00044643335007648005,0.00044643335007648005,0.00044643335007648005
75,0.02189161459593454,0.02189161459593454,0.02189161459593454,0.00017368398239143117,0.00017368398239143117,0.00017368398239143117,0.00017229438735368965,0.00017229438735368965,0.00017229438735368965,0.0002653596180385675,0.0002653596180385675,0.0002653596180385675
76,0.01999979862401551,0.01999979862401551,0.01999979862401551,0.000171825119965746,0.000171825119965746,0.000171825119965746,0.00017099058718187069,0.00017099058718187069,0.00017099058718187069,0.0003297991706281663,0.0003297991706281663,0.0003297991706281663
77,0.025005792330948864,0.025005792330948864,0.025005792330948864,0.00017083733306898395,0.00017083733306898395,0.00017083733306898395,0.0001704022111820325,0.0001704022111820325,0.0001704022111820325,0.0003623327502579926,0.0003623327502579926,0.0003623327502579926
78,0.025576760952823182,0.025576760952823182,0.025576760952823182,0.00016961892086711616,0.00016961892086711616,0.00016961892086711616,0.00016776494800173214,0.00016776494800173214,0.00016776494800173214,0.0004112627947840909,0.0004112627947840909,0.0004112627947840909
79,0.025304707761534286,0.025304707761534286,0.025304707761534286,0.00016755583156159528,0.00016755583156159528,0.00016755583156159528,0.0001653693067484273,0.0001653693067484273,0.0001653693067484273,0.0004528878296885056,0.0004528878296885056,0.0004528878296885056
80,0.021259975055456133,0.021259975055456133,0.021259975055456133,0.00016780633111067257,0.00016780633111067257,0.00016780633111067257,0.00016443135745787242,0.00016443135745787242,0.00016443135745787242,0.0004637945803806939,0.0004637945803806939,0.0004637945803806939
81,0.019736112375060563,0.019736112375060563,0.019736112375060563,0.00016505837692379748,0.00016505837692379748,0.00016505837692379748,0.00016158441213154934,0.00016158441213154934,0.00016158441213154934,0.0005055279233125897,0.0005055279233125897,0.0005055279233125897
82,0.019464949839855188,0.019464949839855188,0.019464949839855188,0.00016365635137166983,0.00016365635137166983,0.00016365635137166983,0.00016200032649962197,0.00016200032649962197,0.00016200032649962197,0.0005021077077737458,0.0005021077077737458,0.0005021077077737458
83,0.020161738348218505,0.020161738348218505,0.020161738348218505,0.00016400491472779303,0.00016400491472779303,0.00016400491472779303,0.00016027720001052348,0.00016027720001052348,0.00016027720001052348,0.00024036815845827986,0.00024036815845827986,0.00024036815845827986
84,0.019555993685762968,0.019555993685762968,0.019555993685762968,0.00016219259380488956,0.00016219259380488956,0.00016219259380488956,0.00015930932943880827,0.00015930932943880827,0.00015930932943880827,0.0002650163302682981,0.0002650163302682981,0.0002650163302682981
85,0.020111217507717324,0.020111217507717324,0.020111217507717324,0.00015846258050961304,0.00015846258050961304,0.00015846258050961304,0.00015773158377382692,0.00015773158377382692,0.00015773158377382692,0.00044272055491447225,0.00044272055491447225,0.00044272055491447225
86,0.02078305476565067,0.02078305476565067,0.02078305476565067,0.0001583824835362027,0.0001583824835362027,0.0001583824835362027,0.00015554250468632045,0.00015554250468632045,0.00015554250468632045,0.00045062713707794393,0.00045062713707794393,0.00045062713707794393
87,0.02102013582075265,0.02102013582075265,0.02102013582075265,0.00015830534357223663,0.00015830534357223663,0.00015830534357223663,0.00015469114775157187,0.00015469114775157187,0.00015469114775157187,0.0002341758980190393,0.0002341758980190393,0.0002341758980190393
88,0.021925926040445052,0.021925926040445052,0.021925926040445052,0.00015616174056093328,0.00015616174056093328,0.00015616174056093328,0.00015326530352538164,0.00015326530352538164,0.00015326530352538164,0.0002552895176420463,0.0002552895176420463,0.0002552895176420463
89,0.024411874612977735,0.024411874612977735,0.024411874612977735,0.00015505128081115595,0.00015505128081115595,0.00015505128081115595,0.0001512057729379612,0.0001512057729379612,0.0001512057729379612,0.00022849013700397945,0.00022849013700397945,0.00022849013700397945
90,0.023153241924542305,0.023153241924542305,0.023153241924542305,0.0001552433225366265,0.0001552433225366265,0.0001552433225366265,0.0001503984017876054,0.0001503984017876054,0.0001503984017876054,0.0002803850231988108,0.0002803850231988108,0.0002803850231988108
91,0.022152523197482978,0.022152523197482978,0.022152523197482978,0.00015310170541734346,0.00015310170541734346,0.00015310170541734346,0.00014981822087891614,0.00014981822087891614,0.00014981822087891614,0.00029705599938845264,0.00029705599938845264,0.00029705599938845264
92,0.021122073080939725,0.021122073080939725,0.021122073080939725,0.00015181607378241527,0.00015181607378241527,0.00015181607378241527,0.00014930587452403665,0.00014930587452403665,0.00014930587452403665,0.0002679787965012878,0.0002679787965012878,0.0002679787965012878
93,0.020293603975497374,0.020293603975497374,0.020293603975497374,0.00014858678258951536,0.00014858678258951536,0.00014858678258951536,0.00014786760648132527,0.00014786760648132527,0.00014786760648132527,0.00030517469548312087,0.00030517469548312087,0.00030517469548312087
94,0.021095774722877537,0.021095774722877537,0.021095774722877537,0.00014930615423304052,0.00014930615423304052,0.00014930615423304052,0.00014845831034975362,0.00014845831034975362,0.00014845831034975362,0.0003043720402754074,0.0003043720402754074,0.0003043720402754074
95,0.021209721823837884,0.021209721823837884,0.021209721823837884,0.00014721267693312454,0.00014721267693312454,0.00014721267693312454,0.0001476025294123891,0.0001476025294123891,0.0001476025294123891,0.00034677327697414667,0.00034677327697414667,0.00034677327697414667
96,0.02114562916234407,0.02114562916234407,0.02114562916234407,0.0001472689467992998,0.0001472689467992998,0.0001472689467992998,0.00014582579027563414,0.00014582579027563414,0.00014582579027563414,0.00021422812766060218,0.00021422812766060218,0.00021422812766060218
97,0.020788003684315704,0.020788003684315704,0.020788003684315704,0.0001457357905838706,0.0001457357905838706,0.0001457357905838706,0.00014407369148395518,0.00014407369148395518,0.00014407369148395518,0.00022529540192541865,0.00022529540192541865,0.00022529540192541865
98,0.021409660031913184,0.021409660031913184,0.021409660031913184,0.00014531498747671028,0.00014531498747671028,0.00014531498747671028,0.0001424222759227659,0.0001424222759227659,0.0001424222759227659,0.00021228956246794565,0.00021228956246794565,0.00021228956246794565
99,0.02136999405583053,0.02136999405583053,0.02136999405583053,0.00014461669874853543,0.00014461669874853543,0.00014461669874853543,0.00014333106266002692,0.00014333106266002692,0.00014333106266002692,0.0002085334470445722,0.0002085334470445722,0.0002085334470445722
100,0.021104042035297022,0.021104042035297022,0.021104042035297022,0.00014375627167163455,0.00014375627167163455,0.00014375627167163455,0.00014068278670449456,0.00014068278670449456,0.00014068278670449456,0.00022398734085085487,0.00022398734085085487,0.00022398734085085487
101,0.02204952259498982,0.02204952259498982,0.02204952259498982,0.0001419651169537529,0.0001419651169537529,0.0001419651169537529,0.00014055300468977333,0.00014055300468977333,0.00014055300468977333,0.00024551224610396964,0.00024551224610396964,0.00024551224610396964
102,0.021418789045601686,0.021418789045601686,0.021418789045601686,0.00013981414957365773,0.00013981414957365773,0.00013981414957365773,0.00013921386116481693,0.00013921386116481693,0.00013921386116481693,0.0002053051977983808,0.0002053051977983808,0.0002053051977983808
103,0.019951948432469592,0.019951948432469592,0.019951948432469592,0.0001399495046508907,0.0001399495046508907,0.0001399495046508907,0.00013878722966953897,0.00013878722966953897,0.00013878722966953897,0.00020485428629794323,0.00020485428629794323,0.00020485428629794323
104,0.019653319747519372,0.019653319747519372,0.019653319747519372,0.00014119099635991452,0.00014119099635991452,0.00014119099635991452,0.00013825938635938744,0.00013825938635938744,0.00013825938635938744,0.0002851288564117796,0.0002851288564117796,0.0002851288564117796
105,0.019371809960043198,0.019371809960043198,0.019371809960043198,0.00014033301795293384,0.00014033301795293384,0.00014033301795293384,0.00013548311263152736,0.00013548311263152736,0.00013548311263152736,0.00021545660417180508,0.00021545660417180508,0.00021545660417180508
106,0.02049139792933948,0.02049139792933948,0.02049139792933948,0.00013833386037058611,0.00013833386037058611,0.00013833386037058611,0.00013427747147406942,0.00013427747147406942,0.00013427747147406942,0.00020241289571206811,0.00020241289571206811,0.00020241289571206811
107,0.02160414921381734,0.02160414921381734,0.02160414921381734,0.0001371559428941497,0.0001371559428941497,0.0001371559428941497,0.00013485687750450126,0.00013485687750450126,0.00013485687750450126,0.00019806220777948257,0.00019806220777948257,0.00019806220777948257
108,0.021702856722702685,0.021702856722702685,0.021702856722702685,0.0001372423148490011,0.0001372423148490011,0.0001372423148490011,0.00013495778732373364,0.00013495778732373364,0.00013495778732373364,0.00020116936463756478,0.00020116936463756478,0.00020116936463756478
109,0.020548332299298214,0.020548332299298214,0.020548332299298214,0.00013901263021365033,0.00013901263021365033,0.00013901263021365033,0.00013494517203557104,0.00013494517203557104,0.00013494517203557104,0.0002118755712063542,0.0002118755712063542,0.0002118755712063542
110,0.022980592678455983,0.022980592678455983,0.022980592678455983,0.0001356460199644693,0.0001356460199644693,0.0001356460199644693,0.000133075172526711,0.000133075172526711,0.000133075172526711,0.00019383072608261846,0.00019383072608261846,0.00019383072608261846
