,no_mom | subsample | sketch_size = m^(2/3) = 63 | residual_norms (median),no_mom | subsample | sketch_size = m^(2/3) = 63 | residual_norms (1st quartile),no_mom | subsample | sketch_size = m^(2/3) = 63 | residual_norms (3rd quartile),no_mom | subsample | sketch_size = m/4 = 126 | residual_norms (median),no_mom | subsample | sketch_size = m/4 = 126 | residual_norms (1st quartile),no_mom | subsample | sketch_size = m/4 = 126 | residual_norms (3rd quartile),no_mom | subsample | sketch_size = m/2 = 253 | residual_norms (median),no_mom | subsample | sketch_size = m/2 = 253 | residual_norms (1st quartile),no_mom | subsample | sketch_size = m/2 = 253 | residual_norms (3rd quartile),no_mom | count | sketch_size = m^(2/3) = 63 | residual_norms (median),no_mom | count | sketch_size = m^(2/3) = 63 | residual_norms (1st quartile),no_mom | count | sketch_size = m^(2/3) = 63 | residual_norms (3rd quartile),no_mom | count | sketch_size = m/4 = 126 | residual_norms (median),no_mom | count | sketch_size = m/4 = 126 | residual_norms (1st quartile),no_mom | count | sketch_size = m/4 = 126 | residual_norms (3rd quartile),no_mom | count | sketch_size = m/2 = 253 | residual_norms (median),no_mom | count | sketch_size = m/2 = 253 | residual_norms (1st quartile),no_mom | count | sketch_size = m/2 = 253 | residual_norms (3rd quartile),cst_mom | subsample | sketch_size = m^(2/3) = 63 | residual_norms (median),cst_mom | subsample | sketch_size = m^(2/3) = 63 | residual_norms (1st quartile),cst_mom | subsample | sketch_size = m^(2/3) = 63 | residual_norms (3rd quartile),cst_mom | subsample | sketch_size = m/4 = 126 | residual_norms (median),cst_mom | subsample | sketch_size = m/4 = 126 | residual_norms (1st quartile),cst_mom | subsample | sketch_size = m/4 = 126 | residual_norms (3rd quartile),cst_mom | subsample | sketch_size = m/2 = 253 | residual_norms (median),cst_mom | subsample | sketch_size = m/2 = 253 | residual_norms (1st quartile),cst_mom | subsample | sketch_size = m/2 = 253 | residual_norms (3rd quartile),cst_mom | count | sketch_size = m^(2/3) = 63 | residual_norms (median),cst_mom | count | sketch_size = m^(2/3) = 63 | residual_norms (1st quartile),cst_mom | count | sketch_size = m^(2/3) = 63 | residual_norms (3rd quartile),cst_mom | count | sketch_size = m/4 = 126 | residual_norms (median),cst_mom | count | sketch_size = m/4 = 126 | residual_norms (1st quartile),cst_mom | count | sketch_size = m/4 = 126 | residual_norms (3rd quartile),cst_mom | count | sketch_size = m/2 = 253 | residual_norms (median),cst_mom | count | sketch_size = m/2 = 253 | residual_norms (1st quartile),cst_mom | count | sketch_size = m/2 = 253 | residual_norms (3rd quartile),inc_mom | subsample | sketch_size = m^(2/3) = 63 | residual_norms (median),inc_mom | subsample | sketch_size = m^(2/3) = 63 | residual_norms (1st quartile),inc_mom | subsample | sketch_size = m^(2/3) = 63 | residual_norms (3rd quartile),inc_mom | subsample | sketch_size = m/4 = 126 | residual_norms (median),inc_mom | subsample | sketch_size = m/4 = 126 | residual_norms (1st quartile),inc_mom | subsample | sketch_size = m/4 = 126 | residual_norms (3rd quartile),inc_mom | subsample | sketch_size = m/2 = 253 | residual_norms (median),inc_mom | subsample | sketch_size = m/2 = 253 | residual_norms (1st quartile),inc_mom | subsample | sketch_size = m/2 = 253 | residual_norms (3rd quartile),inc_mom | count | sketch_size = m^(2/3) = 63 | residual_norms (median),inc_mom | count | sketch_size = m^(2/3) = 63 | residual_norms (1st quartile),inc_mom | count | sketch_size = m^(2/3) = 63 | residual_norms (3rd quartile),inc_mom | count | sketch_size = m/4 = 126 | residual_norms (median),inc_mom | count | sketch_size = m/4 = 126 | residual_norms (1st quartile),inc_mom | count | sketch_size = m/4 = 126 | residual_norms (3rd quartile),inc_mom | count | sketch_size = m/2 = 253 | residual_norms (median),inc_mom | count | sketch_size = m/2 = 253 | residual_norms (1st quartile),inc_mom | count | sketch_size = m/2 = 253 | residual_norms (3rd quartile)
0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,0.932493022001442,0.9293565449196536,0.9371861180486525,0.8616321558006892,0.846117232414625,0.8653781679237037,0.6885439303774359,0.6797396600892576,0.69549866815403,0.929793600042822,0.9224732621869729,0.9384911993285926,0.8601232497275926,0.857744456375111,0.8674344361215779,0.6895125999702766,0.6817282313898734,0.7001584784974675,0.932493022001442,0.9293565449196536,0.9371861180486525,0.8616321558006892,0.846117232414625,0.8653781679237037,0.6885439303774359,0.6797396600892576,0.69549866815403,0.929793600042822,0.9224732621869729,0.9384911993285926,0.8601232497275926,0.857744456375111,0.8674344361215779,0.6895125999702765,0.6817282313898734,0.7001584784974675,0.932493022001442,0.9293565449196536,0.9371861180486525,0.8616321558006892,0.846117232414625,0.8653781679237037,0.6885439303774359,0.6797396600892576,0.69549866815403,0.929793600042822,0.9224732621869729,0.9384911993285926,0.8601232497275926,0.857744456375111,0.8674344361215779,0.6895125999702766,0.6817282313898734,0.7001584784974675
2,0.8686523937924819,0.8614293441171024,0.8768761813572791,0.7380245201433321,0.7335202635103506,0.7482064346615651,0.4812571133042446,0.4716550484826215,0.48264875483800096,0.8686331700398549,0.86441845884357,0.8824415457210582,0.7525020534250877,0.738686089134089,0.7612721869764838,0.4850548455994145,0.46714185215034276,0.5007616396254491,0.8860277375800041,0.8784411008806969,0.8933146783469265,0.7802659478908458,0.7764965337266994,0.7898074071094638,0.5986341521505885,0.5942976307526865,0.6016199481777859,0.8856658996058613,0.8800292505228527,0.8936220180953037,0.7879193155076368,0.785262479208801,0.798289092287102,0.5965498315512789,0.5895320584862074,0.6131973517159395,0.8686498182082951,0.8614283752723886,0.8768658269559009,0.7380140083374946,0.733511382780337,0.7482022673934912,0.48125017859520736,0.4716569605114324,0.482652213349399,0.8685998859386703,0.8643902334110297,0.8824033084237022,0.752489924379663,0.7387173166279758,0.7612711745526655,0.48511738857992015,0.46718097024041016,0.5007120764088695
3,0.8131899234417626,0.7994055366330322,0.8261317187127722,0.6438018233343535,0.6396004215197573,0.6464367273381746,0.3413617381559543,0.3221406981627951,0.3502295294345114,0.811633575919285,0.8070482900025698,0.8233501230665615,0.6526562770438206,0.6375273636357665,0.6634899995533682,0.34343838939462024,0.33696563530159357,0.3523194084443535,0.8663920326162418,0.8553765667851585,0.8734558610880615,0.7518865571139361,0.7461462761783816,0.7566462311380577,0.5738330055291228,0.5591633993828184,0.5818356157378841,0.8571148899975026,0.8520906407565132,0.8680072146519155,0.7447653271429902,0.7422791517687943,0.7618440461257032,0.5752520248787478,0.5657630563790181,0.5881728422260695,0.8131804424768591,0.799404053170786,0.8261351275390385,0.6438100210550011,0.6395918148524302,0.6464439458339414,0.341409174804529,0.3221785586516524,0.3502635418105809,0.8116402762052625,0.8069466666765186,0.8232958776175094,0.6526648789597099,0.6374295349101711,0.6634652671547965,0.34353484511830823,0.3371710607701457,0.35251164301544446
4,0.757527944343483,0.7466847896432922,0.7731616776761816,0.5448803118676642,0.5359706209959668,0.5619663370312877,0.2234036684476216,0.21023430356452838,0.24574216644373317,0.7524456981161651,0.7473000516833936,0.7693267122948824,0.5576096133181436,0.5464863923669622,0.566085892215598,0.2399748970943974,0.2366717839549497,0.257410724365685,0.8545924194887042,0.8435639876568262,0.8602299741415935,0.7262183785649456,0.7086090491081086,0.729366456084436,0.503414047165662,0.47428899363218563,0.5093286796183831,0.845104129996574,0.8364856778736318,0.8493219486430263,0.7241651636197732,0.6983351087751306,0.7333303138242986,0.5065579187271123,0.5038483569586749,0.5291424767352872,0.7575170647263834,0.7466716002703355,0.7731790884192751,0.5448876538861838,0.5359903815469186,0.5619977496002466,0.2234493391165497,0.21033641055046365,0.24586312511635403,0.7524544883407112,0.7473093574069631,0.7693455907604525,0.557852667085381,0.5465293317881719,0.5659989267834977,0.2404223570953195,0.23695480002991237,0.2573744866746917
5,0.7006450955395751,0.6941925910807601,0.7169169340926311,0.4702309088271268,0.4601307871158141,0.4805022880719404,0.15971744316562714,0.14060704700505053,0.16867094852483683,0.7088039833328497,0.6949016359097839,0.7168806173195001,0.4824586105271039,0.4671558658622025,0.4955491304908416,0.17015490090705426,0.16197990583899763,0.1790852708523175,0.8402543868594725,0.82828498640844,0.848278867865791,0.7019100459556915,0.6766419815122253,0.7074931672314256,0.4324143917178208,0.41857231176340975,0.44145978549649706,0.837518534150964,0.8234217294281295,0.8532916560497895,0.6906795769232241,0.6691739727002018,0.7103528085983053,0.43996058389939513,0.4313062995524503,0.4576128187007088,0.7006515108830341,0.6941870765697855,0.7169608467299664,0.47028985080622265,0.46020256701025686,0.4805439888144887,0.1598540007244973,0.14077581719460705,0.16880628388939858,0.7090579952401894,0.69475182595071,0.7168662537943132,0.4826687886289004,0.46727949477995334,0.4955716093843713,0.17038491231244413,0.16200487894590931,0.17910366427528315
6,0.6456092572926853,0.6421241423826993,0.6733428129109051,0.4087140276000987,0.3892173464100514,0.411256261643995,0.10895804826850611,0.10147809325079604,0.12750992681908555,0.6609376403124843,0.6489315110222392,0.6764722152525716,0.4160694791593462,0.4048465736899517,0.4213605973739268,0.11971441732819521,0.11456042841500855,0.12391772881341694,0.8251913304619898,0.8131724211073458,0.8367606726042196,0.6652624204979338,0.6508295268412949,0.6734712852189124,0.3838062538280869,0.3773376032841436,0.39211773899253255,0.8330889599337605,0.8292704611183576,0.8398627374028562,0.6584982417921843,0.6438357037023466,0.6753448591258913,0.3933027506225484,0.37985145228011474,0.412231575003215,0.645635659854279,0.6421456976894762,0.6734078490362577,0.40882786360713286,0.3893539927600964,0.4113677115645569,0.10919239178285417,0.1016284740633392,0.12768492987168062,0.6610854548346888,0.6490897832364556,0.6765586723687977,0.41626911680418377,0.4045791707110667,0.42116869530229284,0.12048270586666053,0.11484679638157097,0.1240851167057351
7,0.6025669438437453,0.5963650567458411,0.6194698206791881,0.34112110402573365,0.33549700601323773,0.35116827046578586,0.08300346506501638,0.0544535080647543,0.11091245159967617,0.6139493951290443,0.609253081118341,0.625694052921705,0.35928887228074574,0.3483610264430293,0.365313289842023,0.0843220393128895,0.08119797943775706,0.08632395082250799,0.8148332586674008,0.805923574268277,0.8210312003025819,0.6359266368781796,0.6286292699632146,0.6506008155868743,0.3459144554691197,0.3331980499578941,0.3562052175410728,0.826831415856454,0.8230660462718897,0.8332671034990142,0.6393422695370192,0.619290209721763,0.6562340687135451,0.35512404169667855,0.34581806290036887,0.3613451914516562,0.6026869857127604,0.5964377997694468,0.6195751794682713,0.34131002900486146,0.3357107380748364,0.35130841421953607,0.08316605864976408,0.05476991693451516,0.11109083415721668,0.6140588929827202,0.6093272413673704,0.6261127662256617,0.3597167603152075,0.34806152998260464,0.36544738113953035,0.08487094745147412,0.08142247776639322,0.08642621440480769
8,0.5655146005861544,0.5472362079197685,0.5748676904591059,0.2897786535698524,0.2782812918905699,0.31133328865733956,0.04367709520086742,0.03322658721537455,0.062014040586730323,0.5778924511594146,0.5649634902281427,0.5826793555672588,0.30858387050106306,0.30136853045678935,0.30949638538004026,0.05904206176799791,0.05771577418338202,0.06304647570883617,0.8068632483363811,0.7924922603469814,0.8146028731377308,0.618916236095657,0.5975927659287411,0.6256824539883585,0.3040577837233224,0.28994231187595093,0.3136394619355995,0.8147701794955585,0.804573022977683,0.8229745928226637,0.6079111443053336,0.5989882364095392,0.6361738846017129,0.31400359923476096,0.3067514616084236,0.32099601184778936,0.5657080265916281,0.5474332249238731,0.5749491533977038,0.29008799635755,0.2785500569226665,0.3115888377579168,0.04393146439989243,0.033496651273843644,0.062198907421120844,0.5782402413058828,0.565437384881468,0.5828499915653638,0.30862265292419605,0.30187352696831093,0.3098004148495252,0.05934109871484847,0.05779410771587801,0.06329454076799881
9,0.5285307836346019,0.5107407602452374,0.5449541610361154,0.2597996336600501,0.24393462921689923,0.2670348406989065,0.03963647777778133,0.012370795041426725,0.047818901505790115,0.5382509942741709,0.5301734827951705,0.5463452444538105,0.2651759327255668,0.26157831803034853,0.2704689835992791,0.04226638316601136,0.041035969438487,0.045085615882669364,0.7962990822923629,0.7842058401979705,0.8085031530142928,0.5924462423791554,0.5787986598902434,0.60888019008259,0.2635063352667891,0.2590538148301367,0.28646813024200524,0.8067889273802291,0.7874820280031357,0.8265402480582932,0.5831302365820343,0.5655559787107127,0.6021780276623017,0.282810679053781,0.268760695857155,0.2850652325453544,0.5287044977774475,0.5109907707421341,0.5451160464606621,0.26010072331354117,0.24425674785791704,0.2674248708034028,0.039904203417368646,0.012322923149435363,0.04801765668504992,0.5386957207000113,0.5312800220890017,0.547013917592484,0.2656268563994113,0.26177453647742593,0.2705710344918809,0.04236445581306518,0.04125407004618013,0.04525767871013632
