,run_name,solver,sketch_size_formula,sketch_size,time (median),time (1st quartile),time (3rd quartile)
0,inc_mom,subsample,m^(2/3),63,0.35692103450128343,0.31704535050266713,0.4036214377520082
1,inc_mom,subsample,m/4,126,0.21811209299994516,0.185919465000552,0.2694340127527539
2,inc_mom,subsample,m/2,253,0.15460121250362135,0.14660353600083909,0.16548083675115777
3,inc_mom,count,m^(2/3),63,13.083183345501311,12.852127567248317,14.448470191498927
4,inc_mom,count,m/4,126,9.682522866496583,8.188063367000723,10.234713543502949
5,inc_mom,count,m/2,253,6.105998338000063,5.79129450900291,6.150532411751556
