,no_mom | count | sketch_size = m/4 = 3 | residual_norms (median),no_mom | count | sketch_size = m/4 = 3 | residual_norms (1st quartile),no_mom | count | sketch_size = m/4 = 3 | residual_norms (3rd quartile),cst_mom | count | sketch_size = m/4 = 3 | residual_norms (median),cst_mom | count | sketch_size = m/4 = 3 | residual_norms (1st quartile),cst_mom | count | sketch_size = m/4 = 3 | residual_norms (3rd quartile),inc_mom | count | sketch_size = m/4 = 3 | residual_norms (median),inc_mom | count | sketch_size = m/4 = 3 | residual_norms (1st quartile),inc_mom | count | sketch_size = m/4 = 3 | residual_norms (3rd quartile)
0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,0.004598220977348798,0.004006643637167344,0.006941663343455847,0.004598220977348759,0.004006643637167401,0.006941663343455877,0.004598220977348798,0.004006643637167344,0.006941663343455847
2,0.005058959458586767,0.003927390217799873,0.005251636697003451,0.49924709320042815,0.4970371235723915,0.5018771856104599,0.007252811495270368,0.00542456169373108,0.007912937580664569
3,0.0037865256403439257,0.0032224114421322237,0.005939308137161845,0.25156388460371887,0.25032186903198783,0.2526145778885327,0.003753120992650321,0.0032524446041185956,0.006121803392815604
4,0.0032471918186298093,0.0028281991424035087,0.0037844979284737497,0.12529965454160932,0.12344236460964678,0.1266467649960441,0.00330092988801852,0.0028299262010555446,0.00379598424006163
5,0.005736491645543269,0.0027497212283480576,0.008163960353796617,0.19173108876638473,0.18800951392666754,0.20426292766562548,0.005663686848696904,0.002768209645274463,0.008061196230730098
6,0.0033079593723919767,0.002706890375791576,0.004685706333944823,0.0378792590553432,0.0308346175132733,0.04628889733309688,0.003467890800651558,0.0026760953237145403,0.0046151202790120265
7,0.002796374822950538,0.0025959112307075466,0.006603004710188142,0.07799054891810348,0.07520555023746621,0.07995407618254056,0.0027947890034526915,0.0025608830455477807,0.006571456879161366
8,0.002561101407873155,0.002199918741457884,0.003983939998870391,0.060121508810705965,0.05762525414727285,0.06233997700312211,0.0027773805641059493,0.002361281052388188,0.003919225585170983
9,0.003185688838885707,0.001964851638037825,0.005519068325387197,0.01136573151389467,0.007692427839178574,0.015250096401741768,0.0032945639662101834,0.002002087113258019,0.005304051664947954
