,run_name,solver,sketch_size_formula,sketch_size,time (median),time (1st quartile),time (3rd quartile)
0,inc_mom,subsample,m/4,2,0.015659845499612857,0.013642249250551686,0.01696943449860555
1,inc_mom,subsample,m^(2/3) = m/2,4,0.008232989497628296,0.007679124752030475,0.00892122249933891
2,inc_mom,count,m/4,2,0.2354148964950582,0.22823620599774586,0.2795121264971385
3,inc_mom,count,m^(2/3) = m/2,4,0.027524814500793582,0.020062539999344153,0.035983959498480544
