,no_mom | subsample | sketch_size = m^(2/3) = 1307 | residual_norms (median),no_mom | subsample | sketch_size = m^(2/3) = 1307 | residual_norms (1st quartile),no_mom | subsample | sketch_size = m^(2/3) = 1307 | residual_norms (3rd quartile),no_mom | subsample | sketch_size = m/4 = 11809 | residual_norms (median),no_mom | subsample | sketch_size = m/4 = 11809 | residual_norms (1st quartile),no_mom | subsample | sketch_size = m/4 = 11809 | residual_norms (3rd quartile),no_mom | subsample | sketch_size = m/2 = 23618 | residual_norms (median),no_mom | subsample | sketch_size = m/2 = 23618 | residual_norms (1st quartile),no_mom | subsample | sketch_size = m/2 = 23618 | residual_norms (3rd quartile),no_mom | count | sketch_size = m^(2/3) = 1307 | residual_norms (median),no_mom | count | sketch_size = m^(2/3) = 1307 | residual_norms (1st quartile),no_mom | count | sketch_size = m^(2/3) = 1307 | residual_norms (3rd quartile),no_mom | count | sketch_size = m/4 = 11809 | residual_norms (median),no_mom | count | sketch_size = m/4 = 11809 | residual_norms (1st quartile),no_mom | count | sketch_size = m/4 = 11809 | residual_norms (3rd quartile),no_mom | count | sketch_size = m/2 = 23618 | residual_norms (median),no_mom | count | sketch_size = m/2 = 23618 | residual_norms (1st quartile),no_mom | count | sketch_size = m/2 = 23618 | residual_norms (3rd quartile),cst_mom | subsample | sketch_size = m^(2/3) = 1307 | residual_norms (median),cst_mom | subsample | sketch_size = m^(2/3) = 1307 | residual_norms (1st quartile),cst_mom | subsample | sketch_size = m^(2/3) = 1307 | residual_norms (3rd quartile),cst_mom | subsample | sketch_size = m/4 = 11809 | residual_norms (median),cst_mom | subsample | sketch_size = m/4 = 11809 | residual_norms (1st quartile),cst_mom | subsample | sketch_size = m/4 = 11809 | residual_norms (3rd quartile),cst_mom | subsample | sketch_size = m/2 = 23618 | residual_norms (median),cst_mom | subsample | sketch_size = m/2 = 23618 | residual_norms (1st quartile),cst_mom | subsample | sketch_size = m/2 = 23618 | residual_norms (3rd quartile),cst_mom | count | sketch_size = m^(2/3) = 1307 | residual_norms (median),cst_mom | count | sketch_size = m^(2/3) = 1307 | residual_norms (1st quartile),cst_mom | count | sketch_size = m^(2/3) = 1307 | residual_norms (3rd quartile),cst_mom | count | sketch_size = m/4 = 11809 | residual_norms (median),cst_mom | count | sketch_size = m/4 = 11809 | residual_norms (1st quartile),cst_mom | count | sketch_size = m/4 = 11809 | residual_norms (3rd quartile),cst_mom | count | sketch_size = m/2 = 23618 | residual_norms (median),cst_mom | count | sketch_size = m/2 = 23618 | residual_norms (1st quartile),cst_mom | count | sketch_size = m/2 = 23618 | residual_norms (3rd quartile),inc_mom | subsample | sketch_size = m^(2/3) = 1307 | residual_norms (median),inc_mom | subsample | sketch_size = m^(2/3) = 1307 | residual_norms (1st quartile),inc_mom | subsample | sketch_size = m^(2/3) = 1307 | residual_norms (3rd quartile),inc_mom | subsample | sketch_size = m/4 = 11809 | residual_norms (median),inc_mom | subsample | sketch_size = m/4 = 11809 | residual_norms (1st quartile),inc_mom | subsample | sketch_size = m/4 = 11809 | residual_norms (3rd quartile),inc_mom | subsample | sketch_size = m/2 = 23618 | residual_norms (median),inc_mom | subsample | sketch_size = m/2 = 23618 | residual_norms (1st quartile),inc_mom | subsample | sketch_size = m/2 = 23618 | residual_norms (3rd quartile),inc_mom | count | sketch_size = m^(2/3) = 1307 | residual_norms (median),inc_mom | count | sketch_size = m^(2/3) = 1307 | residual_norms (1st quartile),inc_mom | count | sketch_size = m^(2/3) = 1307 | residual_norms (3rd quartile),inc_mom | count | sketch_size = m/4 = 11809 | residual_norms (median),inc_mom | count | sketch_size = m/4 = 11809 | residual_norms (1st quartile),inc_mom | count | sketch_size = m/4 = 11809 | residual_norms (3rd quartile),inc_mom | count | sketch_size = m/2 = 23618 | residual_norms (median),inc_mom | count | sketch_size = m/2 = 23618 | residual_norms (1st quartile),inc_mom | count | sketch_size = m/2 = 23618 | residual_norms (3rd quartile)
10,0.049384582881076805,0.04191405181184701,0.05587442340300004,0.005150784022201867,0.0013187157455611612,0.014586471667953398,0.00015338371276717958,0.00012222835375994852,0.00028331004518761,0.0006310486651288802,0.0006237749002599472,0.0006337598761804882,,,,,,,0.027948491855288277,0.020720304248875908,0.03955873284989149,0.031582510967400286,0.028326225485511752,0.037716180930669724,0.031271970093437906,0.030390408692957428,0.03307626306469644,0.03316145006394759,0.033159045913462665,0.0331839719192652,0.03320328642120465,0.03320180669683505,0.033205828347119125,0.03320319979713671,0.03320283481453058,0.03320379796351304,0.04895087139976773,0.041241482836778136,0.055289635173016854,0.004910291181576802,0.0013356886249015977,0.014386782512388554,0.0001536888531763085,0.0001211322279819741,0.0003050983834285695,0.000633232481694269,0.0006256919068672417,0.000635934367266616,,,,,,
11,0.04682969801270339,0.03241616005527716,0.052461790638110004,0.003503360557433976,0.0010752611090752051,0.01094074088626823,0.00022510015140531477,5.847084242511713e-05,0.0003078367937261533,0.0005954531630249108,0.0005883679541670769,0.0006001084617533045,,,,,,,0.03589676969074325,0.033272115452243206,0.045115562953232984,0.014849526832690373,0.01358281125285603,0.02080234993931944,0.012077453190083362,0.011930593146708173,0.01316394654571359,0.010911642728889306,0.010890892869680136,0.011020623270134838,0.01074798923059412,0.010746867068954448,0.01075023346887911,0.010743618340687988,0.01074321680592707,0.010744364638539915,0.0461571020523092,0.0323286445593064,0.05198579266143006,0.0034364640858480624,0.0011386026159453016,0.010803932075802967,0.0002232497125775262,5.830011135649169e-05,0.0002939950479060842,0.0005977096471499962,0.0005905881002730153,0.0006022750524930145,,,,,,
12,0.040465806025656824,0.03538561566464045,0.044429329848002616,0.0015699305125220675,0.0008419772010808319,0.002531957927070911,9.719026863345094e-05,0.0,0.00035978141332569023,0.0005675762941455222,0.0005597375061251139,0.0005706753767353984,,,,,,,0.047819681195810884,0.02817903136323944,0.056119809055181775,0.007384389220525575,0.006725335179456999,0.008443976904130493,0.009410419411828453,0.009067758401835829,0.01024883812124472,0.011213949384298863,0.011198211885542594,0.011283146032510426,0.011228505085928379,0.01122696823742202,0.011228874288976145,0.011229598950233718,0.011227978214526244,0.01122988930028179,0.03943794894103117,0.0344199925716485,0.04380840861373851,0.0015573298477763475,0.0008731253978167761,0.0023811762979715255,9.653204208638176e-05,0.0,0.00032176304274006765,0.0005698252341132745,0.0005619331450416082,0.0005733363883586407,,,,,,
13,0.03829335005278668,0.0334503614706232,0.044065992255841534,0.003593164735926623,0.0011975573337616387,0.006313572570823489,2.3396854177909645e-05,0.0,0.00020920958405971552,0.0005386232718273361,0.0005340904757285055,0.0005435305236352681,,,,,,,0.04102246241772098,0.031015614510858148,0.0517513789672599,0.01158052193130079,0.010516968038665581,0.01334552602602536,0.011059342782057158,0.010777366975079923,0.011523826715968499,0.011074980739561084,0.011038047584425413,0.011104020413318396,0.010988712985591495,0.01098772057403669,0.010989547488487843,0.010986993777393175,0.01098661405502591,0.010987313803660553,0.03793128653763948,0.0326067041210784,0.04378950262384676,0.0034155338359521423,0.001230190465181698,0.005634827824095822,2.306006804254918e-05,0.0,0.00018351965901645424,0.0005415958635441287,0.0005367997226462345,0.0005465269721788112,,,,,,
14,0.037880244289852094,0.03245358788419561,0.04132462292134047,0.002531451496212786,0.0009716217481662215,0.004643861346829659,0.0,0.0,0.00031909582128026545,0.0005137336777533939,0.0005112677652200858,0.0005181548084935698,,,,,,,0.02384660578888547,0.01915472340363525,0.04173329285485067,0.004170883956949457,0.003106886690725688,0.004839136467746367,0.001063302796808301,0.0007226966078973595,0.001509695481123827,0.0013581054920586738,0.0013509813239348974,0.0013677635842733005,0.00017164080647661686,0.0001710653148294673,0.00017273899444546185,0.00012428426637265435,0.00012407212543962378,0.00012466227961582956,0.037459231347948777,0.03142350974250064,0.04026087946080304,0.0025177404922442042,0.0010406951100710555,0.004474785085258634,0.0,0.0,0.0002894138897554795,0.0005166529549857522,0.0005138453587894735,0.0005216193742506243,,,,,,
15,0.03830606256659948,0.030590240786593684,0.04664745916140814,0.004452940935437848,0.0006612088008219575,0.00523287822308569,0.0,0.0,7.78266086698144e-05,0.0004941995594437468,0.0004901971233277058,0.0004986444003954738,,,,,,,0.03134468173777066,0.01803979205952574,0.04237866070548677,0.005451150271927524,0.004647002064194779,0.007591852190022671,0.004826847932697638,0.004596121620370962,0.0051497968562014464,0.005674724953503948,0.00565832345324904,0.005701777455787226,0.005554354622648134,0.005553747854956992,0.005554899673047504,0.005553982788725021,0.005553939282890048,0.005554202236848969,0.03727332430742061,0.03003206256625432,0.0459130571063561,0.004304101663464002,0.0006706508543501545,0.004834781247476303,0.0,0.0,7.483133526187301e-05,0.0004974832664484685,0.0004931341822749197,0.0005020023360547009,,,,,,
16,0.03478459352736468,0.027694204249173918,0.04279295316418036,0.004469337197933263,0.000719411055494962,0.006227645492020543,0.0,0.0,0.0,0.00047531630621369447,0.00047296874007866907,0.00047728030550887976,,,,,,,0.028167753133067228,0.019005330825407604,0.04493672430321866,0.004746202210752584,0.0038049055287143543,0.00773833235980839,0.003002500090814475,0.0027714872513749747,0.0031113192618853055,0.0030243794576776646,0.003017290568713949,0.0030499603004880997,0.0027191879281043344,0.0027185540980343872,0.002720029274629298,0.002716539481357946,0.002716371558203318,0.0027166952723518146,0.03495038762670878,0.027405153427653716,0.04237364242375213,0.004315376790262152,0.0007047988594554394,0.006035473851624829,0.0,0.0,0.0,0.00047900789773377105,0.00047605725989276714,0.00048084946821801567,,,,,,
17,0.036425367795158696,0.02751496090236579,0.04048623380018317,0.004581067598403202,0.0006755000614890511,0.006747850299282177,0.0,0.0,0.0,0.0004581970198012236,0.0004556625917890835,0.0004634400459280133,,,,,,,0.025562467973989454,0.020616732603623386,0.0399108611996502,0.00246955503664544,0.0022702534676999884,0.004462033388856389,0.001035241933388045,0.000951166927023864,0.0010987684179664667,0.001898560624607032,0.0018830590407532782,0.0019142611675720257,0.001421623513874373,0.001420873404270283,0.0014219835242425087,0.0014189013112288213,0.0014186906528912344,0.001419040563760631,0.035428933569602,0.02663089634346326,0.03987616081778739,0.0043840747857953975,0.0006915622483387339,0.006496975597490677,0.0,0.0,0.0,0.00046199623654210437,0.00045927539230094605,0.0004666748752798684,,,,,,
18,0.032833624066694135,0.027532860188679183,0.03817166686716619,0.0008552770729382778,0.0004272389545740635,0.006861797259632958,0.0,0.0,0.0,0.0004426338817532044,0.0004392896341930527,0.0004435768034879746,,,,,,,0.02651117607226921,0.020131198243829786,0.035271036158984616,0.0029949195280981906,0.0026139094807326514,0.0038757026766072546,0.0020006392933126682,0.0018787356331282658,0.0020555790627638797,0.0024257056693922233,0.002404995363195834,0.002441996962587228,0.0020703643430265086,0.0020700217416803357,0.0020713303797293228,0.002067705795661317,0.002067640018429881,0.002067836753944203,0.03195919791557758,0.026989809038946017,0.03708176605850376,0.0008500787601164051,0.00043032270716001524,0.006603896905540909,0.0,0.0,0.0,0.00044653747932030854,0.0004434622349814991,0.0004478152831975352,,,,,,
19,0.02937854421377075,0.02813723371470963,0.035287346997596974,0.0025521975704169884,0.00045698745283972466,0.00701385322272517,0.0,0.0,0.0,0.0004271950964576846,0.00042416211679724593,0.0004318011761358095,,,,,,,0.02437102972261971,0.017493245192255008,0.031029160970652468,0.00262613188756797,0.00211743292281414,0.003138234501340171,0.0005563544151117241,0.0005182577149853849,0.0006826355584144848,0.0012795934308760246,0.0012648799449093,0.00129292107740899,0.00033788885620096267,0.0003377049962101643,0.0003382325043415387,0.0003247737534101856,0.0003247479263636268,0.0003248912159251652,0.02807738708588059,0.0276419727701243,0.034821414350656534,0.002061482780159622,0.0004474529878089296,0.006762124670507803,0.0,0.0,0.0,0.00043156875201295116,0.00042838694320299385,0.0004361250753176845,,,,,,
20,0.02940232864160322,0.027534862621568387,0.03150421606759785,0.003263261866779542,0.000821555029445308,0.0069748639750930085,0.0,0.0,0.0,0.0004121719653679169,0.00041020877821441935,0.00041768168998446565,,,,,,,0.02183103294606742,0.01943368628844129,0.02538166368995898,0.0028755827632048966,0.001974361349703137,0.003339053405511956,0.0007831226297538099,0.0007567316449596338,0.0008089003006192699,0.001488479995765386,0.0014788152230953346,0.0014976465983064205,0.0008756983693369584,0.000875221181199434,0.0008766618273702942,0.0008717434152521297,0.0008716592272050151,0.0008718084007198477,0.02841806811922864,0.02647294277495394,0.03103985380261546,0.00310725095549036,0.0007740547631902234,0.006734573271087381,0.0,0.0,0.0,0.0004159774008574179,0.00041480537011762093,0.00042227432189948416,,,,,,
21,0.029660297797651534,0.025504702542298145,0.03606418409415393,0.003923622535760965,0.0005928784005428892,0.007411667669565747,0.0,0.0,0.0,0.00039987442550715126,0.0003978667575768863,0.000403740063472652,,,,,,,0.019760387061940346,0.018598281666131276,0.027197256802251223,0.0034337894168553025,0.0020442345062453107,0.006075824714467234,0.000652796409864236,0.0006171782784677856,0.0007112370169881823,0.0013361294540152162,0.0013127636150936364,0.0013462293270605221,0.0006041709350481227,0.0006034073041947706,0.0006049163792126969,0.0005982011546833469,0.0005980946153456072,0.0005982520677920439,0.02877264821990764,0.02448948907935104,0.03496154065846742,0.003722970793652738,0.0005994202608896827,0.007126929399955961,0.0,0.0,0.0,0.0004040024923177132,0.00040196794390573746,0.0004083217358371292,,,,,,
22,0.030976082993386334,0.025488616480873402,0.035571198430992976,0.0017449718227926262,0.00031884104829583846,0.004084510900048727,0.0,0.0,0.0,0.00038834940471139,0.0003853331589016324,0.0003894655457310789,,,,,,,0.021117232244047122,0.018072022009915263,0.029081193416779547,0.0018300638335486512,0.0015430810445794126,0.0033658451848920484,0.0002098194288079319,0.00018072689891818834,0.0003033716227374191,0.0011822266740609511,0.001163220035431073,0.0011932790219426573,0.00015909154998324985,0.0001584458132135102,0.00015969355485460248,0.00013736968522453996,0.00013735336976017514,0.0001373722590771462,0.029762213052173518,0.02469304033226802,0.03511779329413777,0.0015291748172079629,0.0003095564582634697,0.0038931921117924947,0.0,0.0,0.0,0.0003929541285454442,0.0003898302081706105,0.00039425995853585073,,,,,,
23,0.03014787963595995,0.027187052575896074,0.03371137250720079,0.00348568936491741,0.0007521154693172029,0.004990306652021276,0.0,0.0,0.0,0.0003780055813771172,0.00037476388874981015,0.00037913562370733476,,,,,,,0.027778383349756977,0.01911387208649322,0.030378383955212432,0.0020685916762204206,0.0015457958058269113,0.00261866759540854,0.00042570512697271806,0.0003571649886575264,0.00044660061758591065,0.001215091578426454,0.0011940738307457915,0.0012187045107585508,0.00037585972325926593,0.0003753924297442491,0.00037646939227593715,0.00036761762399372506,0.00036754603453719917,0.0003676450131400096,0.029777362270456638,0.026218936617224083,0.033363623012930506,0.0029141643983141277,0.0006892606146854714,0.004137946436624735,0.0,0.0,0.0,0.0003821999850982922,0.00037938008298909803,0.00038388311269293654,,,,,,
